algo, name, norm, score, 0, 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
FRR, HTTP, False, auc, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952
FRR, HTTP, True, fpr, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356, 0.6356
FRR, HTTP, True, auc, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933, 0.9933
OCSVM, HTTP, False, fpr, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441, 0.9441
OCSVM, HTTP, False, auc, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953, 0.9953
AE, HTTP, True, fpr, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6347, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6346, 0.6347, 0.6346, 0.6346
AE, HTTP, True, auc, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960
VAE, HTTP, True, fpr, 0.6258, 0.6279, 0.6282, 0.6254, 0.6292, 0.6157, 0.6270, 0.6193, 0.6255, 0.6212, 0.6337, 0.6181, 0.6190, 0.6311, 0.6218, 0.6161, 0.6200, 0.6290, 0.6272, 0.6188, 0.6290, 0.6196, 0.6200, 0.6169, 0.6137, 0.6183, 0.6175, 0.6149, 0.6198, 0.6286, 0.6207, 0.6272
VAE, HTTP, True, auc, 0.9955, 0.9976, 0.9955, 0.9960, 0.9956, 0.9958, 0.9962, 0.9969, 0.9960, 0.9960, 0.9960, 0.9963, 0.9956, 0.9956, 0.9963, 0.9960, 0.9959, 0.9957, 0.9957, 0.9956, 0.9964, 0.9963, 0.9959, 0.9964, 0.9958, 0.9987, 0.9964, 0.9959, 0.9963, 0.9984, 0.9962, 0.9961
OP, HTTP, True, fpr, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956, 0.9956
