VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968, 0.6968
DBSCAN, SMAP, True, fpr, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775
DBSCAN, SMAP, True, auc, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700, 0.3700
DBSCAN, SMAP, True, f1b, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721, 0.2721
GMM, SMAP, True, fpr, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775
GMM, SMAP, True, auc, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681, 0.3681
GMM, SMAP, True, f1b, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297, 0.4297
IF, SMAP, True, fpr, 0.9704, 0.9775, 0.9704, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9704, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9704, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775
IF, SMAP, True, auc, 0.5832, 0.3713, 0.5833, 0.3707, 0.3712, 0.3711, 0.3711, 0.3714, 0.3708, 0.3710, 0.3710, 0.5834, 0.3708, 0.3709, 0.3706, 0.3713, 0.3709, 0.3710, 0.3714, 0.3713, 0.3717, 0.3716, 0.3708, 0.5831, 0.3712, 0.3706, 0.3708, 0.3708, 0.3714, 0.3715, 0.3707, 0.3712
IF, SMAP, True, f1b, 0.6424, 0.7385, 0.7613, 0.6752, 0.6839, 0.7255, 0.7757, 0.7741, 0.7184, 0.7312, 0.7889, 0.7645, 0.7757, 0.7789, 0.7520, 0.8204, 0.8132, 0.7741, 0.6595, 0.7957, 0.7872, 0.6789, 0.7582, 0.7757, 0.7923, 0.7520, 0.7613, 0.7889, 0.7184, 0.7773, 0.8168, 0.7255
LSTM, SMAP, True, fpr, 0.9773, 0.9773, 0.9774, 0.9772, 0.9774, 0.9773, 0.9774, 0.9773, 0.9773, 0.9774, 0.9774, 0.9774, 0.9773, 0.9767, 0.9773, 0.9774, 0.9774, 0.9772, 0.9774, 0.9774, 0.9774, 0.9774, 0.9774, 0.9774, 0.9773, 0.9770, 0.9774, 0.9773, 0.9773, 0.9774, 0.9774, 0.9773
LSTM, SMAP, True, auc, 0.4926, 0.4675, 0.4751, 0.4038, 0.5467, 0.5535, 0.5362, 0.4320, 0.4720, 0.4391, 0.5155, 0.4589, 0.5416, 0.5222, 0.5694, 0.4760, 0.4652, 0.4199, 0.5369, 0.4115, 0.5514, 0.4113, 0.4256, 0.4047, 0.5375, 0.5685, 0.3793, 0.4332, 0.4260, 0.5405, 0.4265, 0.4272
LSTM, SMAP, True, f1b, 0.9973, 0.9840, 0.9867, 0.9737, 0.9946, 0.9973, 0.9840, 0.9840, 0.9893, 1.0000, 0.9814, 0.9920, 1.0000, 1.0000, 0.9973, 1.0000, 1.0000, 0.9585, 0.9840, 0.9737, 0.9973, 0.9840, 0.9867, 0.9686, 1.0000, 1.0000, 0.9973, 0.9840, 0.9711, 1.0000, 0.9737, 0.9814
GRU, SMAP, True, fpr, 0.9771, 0.9769, 0.9774, 0.9773, 0.9774, 0.9774, 0.9773, 0.9774, 0.9774, 0.9774, 0.9769, 0.9774, 0.9773, 0.9774, 0.9774, 0.9774, 0.9768, 0.9772, 0.9773, 0.9774, 0.9773, 0.9774, 0.9768, 0.9774, 0.9774, 0.9773, 0.9773, 0.9773, 0.9774, 0.9773, 0.9770, 0.9773
GRU, SMAP, True, auc, 0.4720, 0.4780, 0.4706, 0.4858, 0.4433, 0.4709, 0.4547, 0.4296, 0.4354, 0.4301, 0.5634, 0.4914, 0.5536, 0.5154, 0.4075, 0.4931, 0.5489, 0.4990, 0.4339, 0.4360, 0.5535, 0.4236, 0.5264, 0.4693, 0.4736, 0.4272, 0.4726, 0.4211, 0.4959, 0.4546, 0.4643, 0.4421
GRU, SMAP, True, f1b, 0.9973, 1.0000, 1.0000, 1.0000, 0.9814, 0.9973, 1.0000, 0.9763, 0.9814, 0.9711, 0.9973, 0.9840, 1.0000, 0.9585, 1.0000, 0.9973, 1.0000, 0.9920, 1.0000, 1.0000, 0.9946, 0.9840, 1.0000, 0.9893, 0.9867, 0.9946, 1.0000, 0.9867, 0.9973, 0.9893, 1.0000, 0.9561
AE, SMAP, True, fpr, 0.9771, 0.9704, 0.9774, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9775, 0.9704, 0.9704, 1.0000, 0.9770, 0.9775, 0.9770, 0.9773, 0.9775, 0.9775, 0.9704, 0.9774, 0.9773, 0.9704, 0.9773, 0.9704, 0.9774, 0.9774, 0.9704, 0.9770, 0.9773, 0.9775, 0.9704, 0.9704
AE, SMAP, True, auc, 0.3579, 0.5811, 0.3545, 0.3688, 0.3678, 0.3714, 0.3659, 0.3705, 0.3697, 0.5815, 0.5827, 0.5961, 0.3591, 0.3713, 0.5857, 0.3775, 0.3724, 0.3608, 0.5815, 0.3742, 0.3674, 0.5786, 0.3653, 0.5824, 0.5633, 0.3776, 0.5796, 0.6230, 0.3775, 0.3518, 0.5792, 0.5832
AE, SMAP, True, f1b, 0.5547, 0.5118, 0.5763, 0.5657, 0.5211, 0.7034, 0.3240, 0.6106, 0.3231, 0.5827, 0.5581, 0.5139, 0.4756, 0.5710, 0.6336, 0.5204, 0.5640, 0.4672, 0.5211, 0.5211, 0.5781, 0.5736, 0.5286, 0.5640, 0.5278, 0.5666, 0.5522, 0.5096, 0.5048, 0.5000, 0.6303, 0.6136
VAE, SMAP, True, fpr, 0.9773, 0.9773, 0.9774, 0.9773, 0.9774, 0.9773, 0.9774, 0.9773, 0.9773, 0.9773, 0.9774, 0.9774, 0.9774, 0.9774, 0.9773, 0.9773, 0.9773, 0.9774, 0.9773, 0.9773, 0.9773, 0.9774, 0.9773, 0.9774, 0.9774, 0.9774, 0.9774, 0.9773, 0.9774, 0.9774, 0.9773, 0.9774
VAE, SMAP, True, auc, 0.3871, 0.3894, 0.3909, 0.3796, 0.3868, 0.3896, 0.3899, 0.3779, 0.3779, 0.4094, 0.3834, 0.3794, 0.3904, 0.3892, 0.3852, 0.3899, 0.4030, 0.3893, 0.3854, 0.4047, 0.3746, 0.3722, 0.3901, 0.4087, 0.4024, 0.4054, 0.3770, 0.3896, 0.4022, 0.4092, 0.4030, 0.3748
VAE, SMAP, True, f1b, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060, 0.1060
OP, SMAP, True, fpr, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738, 0.9738
OP, SMAP, True, auc, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996
OP, SMAP, True, f1b, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441, 0.0441
RAND, SMAP, True, fpr, 0.9774, 0.9774, 0.9773, 0.9771, 0.9774, 0.9771, 0.9773, 0.9773, 1.0000, 0.9774, 0.9774, 0.9774, 0.9773, 0.9773, 0.9772, 0.9773, 0.9772, 0.9774, 0.9774, 0.9774, 0.9767, 0.9774, 0.9773, 0.9774, 0.9773, 0.9773, 0.9773, 0.9771, 0.9774, 0.9771, 0.9774, 0.9774
RAND, SMAP, True, auc, 0.4690, 0.5098, 0.5340, 0.4923, 0.4696, 0.5084, 0.5033, 0.5183, 0.5048, 0.4769, 0.4597, 0.5126, 0.5075, 0.5113, 0.4915, 0.5109, 0.5051, 0.4917, 0.4617, 0.5014, 0.5058, 0.5070, 0.5263, 0.4915, 0.5265, 0.4560, 0.5076, 0.4546, 0.4751, 0.5451, 0.5206, 0.4860
RAND, SMAP, True, f1b, 0.7629, 0.9814, 0.9320, 0.8605, 0.9024, 0.9069, 0.6607, 0.9273, 0.9024, 0.9512, 0.9814, 0.9250, 0.7923, 0.9091, 0.8296, 0.7341, 0.8789, 0.9367, 0.9296, 0.7143, 0.9250, 0.8894, 0.9024, 0.7566, 0.8096, 0.8685, 0.9487, 0.7184, 0.9585, 0.9763, 0.9391, 0.8645
