VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759, 0.9759
DBSCAN, SMAP, True, fpr, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373
DBSCAN, SMAP, True, auc, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501, 0.6501
DBSCAN, SMAP, True, f1b, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454, 0.9454
GMM, SMAP, True, fpr, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406
GMM, SMAP, True, auc, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767, 0.2767
GMM, SMAP, True, f1b, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797, 0.9797
IF, SMAP, True, fpr, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373
IF, SMAP, True, auc, 0.6454, 0.6454, 0.6454, 0.6455, 0.6455, 0.6454, 0.6454, 0.6454, 0.6453, 0.6455, 0.6453, 0.6454, 0.6455, 0.6454, 0.6455, 0.6454, 0.6453, 0.6454, 0.6454, 0.6453, 0.6454, 0.6453, 0.6455, 0.6454, 0.6455, 0.6454, 0.6455, 0.6454, 0.6454, 0.6454, 0.6454, 0.6455
IF, SMAP, True, f1b, 0.9695, 0.9597, 0.9208, 0.9310, 0.9695, 0.9076, 0.9675, 0.9076, 0.9520, 0.9675, 0.9284, 0.9675, 0.9675, 0.9675, 0.9520, 0.9787, 0.9501, 0.9675, 0.9142, 0.9052, 0.9675, 0.9675, 0.9125, 0.9319, 0.9695, 0.9150, 0.9695, 0.9695, 0.9675, 0.9675, 0.9721, 0.8948
LSTM, SMAP, True, fpr, 0.9396, 0.9391, 0.9405, 0.9403, 0.9397, 0.9399, 0.9395, 0.9388, 0.9405, 0.9405, 0.9394, 0.9385, 0.9406, 0.9340, 0.9376, 0.9384, 0.9404, 0.9382, 0.9382, 0.9404, 0.9404, 0.9405, 0.9363, 0.9406, 0.9406, 0.9391, 0.9401, 0.9390, 0.9383, 0.9398, 0.9394, 0.9396
LSTM, SMAP, True, auc, 0.6319, 0.6407, 0.6781, 0.6453, 0.6434, 0.3835, 0.6816, 0.6621, 0.6782, 0.6516, 0.6515, 0.6292, 0.6686, 0.6501, 0.6473, 0.6984, 0.6585, 0.6474, 0.6400, 0.6723, 0.6256, 0.6588, 0.6984, 0.6787, 0.6718, 0.6515, 0.6878, 0.6513, 0.6447, 0.6247, 0.6359, 0.4090
LSTM, SMAP, True, f1b, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9370, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695
GRU, SMAP, True, fpr, 0.9380, 0.9381, 0.9390, 0.9386, 0.9377, 0.9335, 0.9404, 0.9398, 0.9365, 0.9361, 0.9319, 0.9378, 0.9364, 0.9373, 0.9389, 0.9390, 0.9404, 0.9402, 0.9367, 0.9373, 0.9379, 0.9368, 0.9379, 0.9403, 0.9392, 0.9388, 0.9384, 0.9406, 0.9383, 0.9359, 0.9378, 0.9393
GRU, SMAP, True, auc, 0.6807, 0.6473, 0.6795, 0.6929, 0.6696, 0.6934, 0.6609, 0.6806, 0.6697, 0.6819, 0.6751, 0.6541, 0.6679, 0.6807, 0.6927, 0.6681, 0.6634, 0.6806, 0.6686, 0.6669, 0.6796, 0.6730, 0.6449, 0.6745, 0.6809, 0.6989, 0.6915, 0.3373, 0.6782, 0.6810, 0.6629, 0.6541
GRU, SMAP, True, f1b, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695
AE, SMAP, True, fpr, 0.9389, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9405, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9406, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373, 0.9373
AE, SMAP, True, auc, 0.7019, 0.6853, 0.6539, 0.6856, 0.6545, 0.6817, 0.6813, 0.6455, 0.6911, 0.6852, 0.6771, 0.7037, 0.6851, 0.6853, 0.6858, 0.6455, 0.6855, 0.6892, 0.6852, 0.6854, 0.6965, 0.6816, 0.6853, 0.6505, 0.6858, 0.6771, 0.6852, 0.6816, 0.6853, 0.6940, 0.6457, 0.6941
AE, SMAP, True, f1b, 0.9768, 0.9787, 0.9787, 0.9806, 0.9750, 0.9768, 0.9806, 0.9797, 0.9759, 0.9816, 0.9806, 0.9768, 0.9695, 0.9740, 0.9806, 0.9806, 0.9787, 0.9806, 0.9825, 0.9778, 0.9806, 0.9768, 0.9806, 0.9768, 0.9797, 0.9797, 0.9768, 0.9778, 0.9825, 0.9778, 0.9797, 0.9787
VAE, SMAP, True, fpr, 1.0000, 1.0000, 0.9406, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9406, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9406, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.3536, 0.3537, 0.3538, 0.3539, 0.3537, 0.3537, 0.3537, 0.3535, 0.3538, 0.3538, 0.3491, 0.3538, 0.3536, 0.3538, 0.3538, 0.3489, 0.3538, 0.3490, 0.3538, 0.3537, 0.3538, 0.3538, 0.3489, 0.3536, 0.3491, 0.3537, 0.3536, 0.3538, 0.3537, 0.3535, 0.3538, 0.3537
VAE, SMAP, True, f1b, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381, 0.1381
OP, SMAP, True, fpr, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406, 0.9406
OP, SMAP, True, auc, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007
OP, SMAP, True, f1b, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695, 0.9695
RAND, SMAP, True, fpr, 0.9405, 0.9402, 0.9406, 0.9404, 1.0000, 0.9406, 0.9406, 0.9405, 0.9406, 0.9406, 0.9404, 0.9405, 0.9404, 0.9406, 0.9405, 0.9405, 0.9403, 0.9405, 1.0000, 0.9403, 0.9406, 0.9402, 0.9405, 0.9406, 0.9405, 0.9406, 0.9405, 0.9406, 0.9406, 0.9405, 0.9406, 0.9405
RAND, SMAP, True, auc, 0.5008, 0.5074, 0.5187, 0.4939, 0.5020, 0.5135, 0.4916, 0.4923, 0.4853, 0.5085, 0.5113, 0.5135, 0.5271, 0.5291, 0.5127, 0.5119, 0.5155, 0.5209, 0.5066, 0.4861, 0.4880, 0.5110, 0.5001, 0.5028, 0.4824, 0.4862, 0.4836, 0.4920, 0.4713, 0.4823, 0.4961, 0.4932
RAND, SMAP, True, f1b, 0.9558, 0.9597, 0.9597, 0.9626, 0.9695, 0.9597, 0.9577, 0.9163, 0.9597, 0.9482, 0.9577, 0.9835, 0.9638, 0.9606, 0.9520, 0.9530, 0.9426, 0.9616, 0.9315, 0.9626, 0.9362, 0.9407, 0.9389, 0.9454, 0.9647, 0.9463, 0.9759, 0.9473, 0.9712, 0.9626, 0.9638, 0.9587
