VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
GRU, SMAP, True, fpr, 0.9433, 1.0000, 0.9428, 0.9350, 0.9435, 0.9348, 0.9429, 0.9425, 0.9426, 0.9431, 1.0000, 0.9410, 0.9426, 1.0000, 0.9431, 0.9429, 0.9433, 0.9431, 0.9427, 0.9429, 0.9346, 0.9430, 0.9429, 0.9431, 0.9431, 0.9428, 0.9345, 0.9432, 0.9435, 0.9429, 0.9346, 0.9410
GRU, SMAP, True, auc, 0.5307, 0.5083, 0.5831, 0.5880, 0.5093, 0.5914, 0.5494, 0.5704, 0.5608, 0.5120, 0.5122, 0.5840, 0.5709, 0.5198, 0.5600, 0.5364, 0.5539, 0.5297, 0.5629, 0.5480, 0.5938, 0.5643, 0.5458, 0.5397, 0.5448, 0.5636, 0.5951, 0.5309, 0.5308, 0.5556, 0.5950, 0.5828
GRU, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
AE, SMAP, True, fpr, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411
AE, SMAP, True, auc, 0.5046, 0.5046, 0.5047, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5047, 0.5045, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5047, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5045, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046, 0.5046
AE, SMAP, True, f1b, 0.9372, 0.9372, 0.9534, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9534, 0.9119, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9534, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9119, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372, 0.9372
VAE, SMAP, True, fpr, 0.9422, 0.9431, 0.9430, 0.9431, 0.9431, 0.9430, 0.9422, 0.9431, 0.9430, 0.9430, 0.9431, 0.9430, 0.9431, 0.9422, 0.9431, 0.9430, 0.9430, 0.9432, 0.9430, 0.9430, 0.9430, 0.9431, 0.9431, 0.9430, 0.9430, 0.9430, 0.9430, 0.9430, 0.9422, 0.9422, 0.9431, 0.9432
VAE, SMAP, True, auc, 0.4959, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4959, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4959, 0.4954, 0.4954, 0.4954, 0.4953, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4954, 0.4959, 0.4959, 0.4954, 0.4953
VAE, SMAP, True, f1b, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095, 0.1095
OP, SMAP, True, fpr, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411, 0.9411
OP, SMAP, True, auc, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997
OP, SMAP, True, f1b, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070, 0.1070
RAND, SMAP, True, fpr, 0.9434, 0.9435, 1.0000, 0.9434, 0.9435, 0.9434, 0.9434, 0.9431, 0.9432, 0.9434, 0.9433, 0.9430, 0.9435, 0.9433, 1.0000, 0.9434, 0.9434, 0.9435, 0.9434, 0.9433, 0.9434, 0.9430, 0.9434, 0.9434, 0.9433, 0.9434, 0.9434, 0.9433, 0.9434, 0.9434, 0.9434, 0.9433
RAND, SMAP, True, auc, 0.4988, 0.4952, 0.4782, 0.5015, 0.5064, 0.5012, 0.5059, 0.5453, 0.5030, 0.5020, 0.4634, 0.4964, 0.4877, 0.4897, 0.4841, 0.5073, 0.4850, 0.4980, 0.5124, 0.5032, 0.5052, 0.5096, 0.5045, 0.4924, 0.4837, 0.4937, 0.4948, 0.4798, 0.4520, 0.5020, 0.5151, 0.5090
RAND, SMAP, True, f1b, 0.9713, 0.9514, 0.8980, 0.9129, 0.8163, 0.8381, 0.8818, 0.8133, 0.9412, 0.9176, 0.9110, 0.9205, 0.8880, 0.7907, 0.9157, 0.8494, 0.9253, 0.9312, 0.9293, 0.8594, 0.9670, 0.9129, 0.9091, 0.8871, 0.8486, 0.9342, 0.9462, 0.9312, 0.9176, 0.8989, 0.9215, 0.8278
