VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552, 0.9552
DBSCAN, SMAP, True, fpr, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607
DBSCAN, SMAP, True, auc, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833, 0.7833
DBSCAN, SMAP, True, f1b, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914, 0.8914
GMM, SMAP, True, fpr, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623
GMM, SMAP, True, auc, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963, 0.1963
GMM, SMAP, True, f1b, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682
IF, SMAP, True, fpr, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607
IF, SMAP, True, auc, 0.7766, 0.7764, 0.7765, 0.7764, 0.7766, 0.7764, 0.7766, 0.7766, 0.7764, 0.7765, 0.7765, 0.7765, 0.7766, 0.7764, 0.7765, 0.7765, 0.7766, 0.7764, 0.7766, 0.7765, 0.7766, 0.7766, 0.7765, 0.7765, 0.7765, 0.7764, 0.7766, 0.7765, 0.7765, 0.7766, 0.7764, 0.7764
IF, SMAP, True, f1b, 0.9357, 0.8964, 0.8377, 0.9153, 0.9153, 0.9195, 0.8591, 0.9153, 0.9370, 0.8163, 0.8985, 0.9153, 0.9182, 0.8989, 0.9122, 0.9122, 0.8989, 0.9153, 0.8955, 0.9153, 0.9001, 0.8989, 0.9357, 0.8976, 0.9209, 0.9182, 0.8989, 0.9122, 0.8828, 0.9153, 0.8767, 0.8322
LSTM, SMAP, True, fpr, 0.9619, 1.0000, 0.9622, 0.9620, 0.9621, 0.9621, 0.9623, 0.9620, 0.9619, 0.9600, 0.9622, 0.9621, 0.9591, 0.9621, 0.9623, 0.9624, 0.9622, 0.9623, 0.9623, 0.9622, 0.9619, 0.9622, 0.9619, 0.9623, 0.9622, 0.9621, 0.9622, 0.9623, 0.9621, 0.9623, 0.9620, 0.9623
LSTM, SMAP, True, auc, 0.7648, 0.7868, 0.7776, 0.7673, 0.7721, 0.7749, 0.7920, 0.8005, 0.7310, 0.7527, 0.7767, 0.7626, 0.7800, 0.8289, 0.7597, 0.7859, 0.7505, 0.7805, 0.2792, 0.7812, 0.7771, 0.7668, 0.7261, 0.7643, 0.7552, 0.7914, 0.7649, 0.3368, 0.7639, 0.7848, 0.7657, 0.7703
LSTM, SMAP, True, f1b, 0.8951, 0.9153, 0.8926, 0.9153, 0.9153, 0.8926, 0.9440, 0.8612, 0.9137, 0.8926, 0.9153, 0.9153, 0.8926, 0.8926, 0.8926, 0.8926, 0.8926, 0.9153, 0.9153, 0.8926, 0.8926, 0.9153, 0.9153, 0.8926, 0.8926, 0.9153, 0.9153, 0.8926, 0.8926, 0.9153, 0.8926, 0.9153
GRU, SMAP, True, fpr, 0.9610, 0.9624, 0.9614, 0.9602, 0.9622, 0.9623, 0.9615, 0.9614, 0.9621, 0.9621, 0.9617, 0.9623, 0.9620, 0.9622, 0.9624, 0.9617, 0.9613, 0.9612, 0.9623, 0.9623, 0.9606, 0.9624, 0.9616, 0.9615, 0.9597, 0.9615, 0.9623, 0.9624, 0.9612, 0.9621, 0.9622, 0.9622
GRU, SMAP, True, auc, 0.8170, 0.8083, 0.7975, 0.7990, 0.8038, 0.8184, 0.7901, 0.7753, 0.7594, 0.8153, 0.8203, 0.7772, 0.7903, 0.8003, 0.7619, 0.7770, 0.8262, 0.7702, 0.7671, 0.7826, 0.7856, 0.8051, 0.7931, 0.8104, 0.7897, 0.7780, 0.8045, 0.7866, 0.8072, 0.7831, 0.7362, 0.7819
GRU, SMAP, True, f1b, 0.9153, 0.9153, 0.8864, 0.9153, 0.9153, 0.8612, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.8926, 0.9153, 0.9153
AE, SMAP, True, fpr, 0.9607, 0.9607, 0.9616, 0.9607, 0.9607, 0.9607, 0.9607, 0.9621, 0.9607, 0.9607, 0.9607, 0.9624, 0.9607, 0.9607, 0.9620, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607, 0.9622, 0.9607, 0.9607, 0.9621, 0.9607, 0.9607, 0.9607, 0.9607, 0.9607
AE, SMAP, True, auc, 0.8282, 0.8294, 0.7951, 0.8175, 0.7829, 0.8238, 0.8280, 0.7899, 0.7873, 0.8281, 0.8280, 0.2070, 0.8347, 0.7877, 0.8258, 0.8297, 0.8237, 0.8402, 0.7766, 0.8296, 0.8030, 0.7765, 0.8232, 0.7957, 0.8345, 0.8344, 0.7955, 0.8231, 0.8236, 0.8295, 0.8281, 0.8174
AE, SMAP, True, f1b, 0.9639, 0.9697, 0.9697, 0.9756, 0.9668, 0.9581, 0.9682, 0.9610, 0.9624, 0.9639, 0.9581, 0.9668, 0.9595, 0.9682, 0.9610, 0.9624, 0.9595, 0.9610, 0.9639, 0.9595, 0.9624, 0.9538, 0.9639, 0.9682, 0.9610, 0.9581, 0.9668, 0.9697, 0.9624, 0.9639, 0.9712, 0.9624
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 0.9624, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9624, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.2219, 0.2221, 0.2222, 0.2221, 0.2219, 0.2220, 0.2222, 0.2158, 0.2229, 0.2221, 0.2155, 0.2156, 0.2222, 0.2220, 0.2219, 0.2219, 0.2224, 0.2220, 0.2158, 0.2156, 0.2222, 0.2225, 0.2221, 0.2220, 0.2217, 0.2220, 0.2223, 0.2220, 0.2226, 0.2223, 0.2219, 0.2220
VAE, SMAP, True, f1b, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900, 0.0900
OP, SMAP, True, fpr, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624, 0.9624
OP, SMAP, True, auc, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020, 0.5020
OP, SMAP, True, f1b, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153
RAND, SMAP, True, fpr, 0.9621, 0.9623, 0.9624, 0.9624, 0.9624, 0.9624, 0.9622, 0.9620, 0.9623, 0.9623, 0.9624, 0.9623, 0.9624, 0.9623, 0.9622, 0.9622, 0.9624, 0.9623, 0.9623, 0.9622, 0.9623, 0.9622, 0.9620, 0.9623, 0.9623, 1.0000, 0.9624, 0.9623, 0.9623, 0.9623, 0.9623, 0.9623
RAND, SMAP, True, auc, 0.4954, 0.5016, 0.4670, 0.4889, 0.4890, 0.5238, 0.4994, 0.5280, 0.5127, 0.5141, 0.5191, 0.4990, 0.4873, 0.5164, 0.5078, 0.5155, 0.5027, 0.5051, 0.5068, 0.4824, 0.4801, 0.5055, 0.5065, 0.5162, 0.4923, 0.4890, 0.4932, 0.4831, 0.5129, 0.4876, 0.5033, 0.4739
RAND, SMAP, True, f1b, 0.9510, 0.8940, 0.9156, 0.9040, 0.8451, 0.9275, 0.8682, 0.8282, 0.8791, 0.8421, 0.8840, 0.8767, 0.8838, 0.9153, 0.9015, 0.9235, 0.9370, 0.9510, 0.9182, 0.9370, 0.9567, 0.8477, 0.8914, 0.8710, 0.9426, 0.8710, 0.8795, 0.9091, 0.9060, 0.8295, 0.9076, 0.8864
