VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351
DBSCAN, SMAP, True, fpr, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805, 0.6805
DBSCAN, SMAP, True, auc, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750, 0.6750
DBSCAN, SMAP, True, f1b, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455, 0.5455
GMM, SMAP, True, fpr, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217
GMM, SMAP, True, auc, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243
GMM, SMAP, True, f1b, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822, 0.6822
IF, SMAP, True, fpr, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7217, 0.7216, 0.7217, 0.7217, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7217, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216, 0.7216
IF, SMAP, True, auc, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243
IF, SMAP, True, f1b, 0.6823, 0.6824, 0.6826, 0.6823, 0.6826, 0.6826, 0.6822, 0.6823, 0.6822, 0.6822, 0.6826, 0.6826, 0.6823, 0.6824, 0.6824, 0.6826, 0.6823, 0.6823, 0.6826, 0.6823, 0.6822, 0.6824, 0.6823, 0.6823, 0.6825, 0.6826, 0.6826, 0.6823, 0.6825, 0.6826, 0.6826, 0.6824
LSTM, SMAP, True, fpr, 0.7187, 0.7174, 0.7167, 0.7175, 0.7194, 0.7201, 0.7191, 0.7217, 0.7119, 0.7102, 0.7100, 0.7216, 0.6934, 0.7202, 0.7214, 0.7121, 0.7183, 0.7215, 0.7175, 0.7215, 0.7138, 0.7198, 0.7212, 0.7153, 0.7190, 0.7185, 0.7156, 0.7138, 0.7181, 0.7156, 0.7204, 0.7125
LSTM, SMAP, True, auc, 0.1700, 0.1711, 0.0412, 0.2493, 0.2649, 0.0884, 0.0868, 0.1168, 0.4377, 0.2787, 0.4592, 0.2749, 0.2092, 0.3949, 0.1123, 0.1682, 0.4763, 0.3960, 0.2330, 0.3956, 0.3015, 0.1065, 0.4645, 0.4140, 0.1145, 0.2262, 0.2159, 0.1396, 0.3546, 0.2420, 0.5179, 0.4754
LSTM, SMAP, True, f1b, 0.9606, 0.9571, 0.9579, 0.9596, 0.9469, 0.9619, 0.9613, 0.9434, 0.9573, 0.9658, 0.9548, 0.9552, 0.9764, 0.9590, 0.9466, 0.9552, 0.9629, 0.9481, 0.9602, 0.9656, 0.9473, 0.9516, 0.9556, 0.9380, 0.9419, 0.9524, 0.9545, 0.9664, 0.9547, 0.9547, 0.9496, 0.9613
GRU, SMAP, True, fpr, 0.7106, 0.7210, 0.7202, 0.7208, 0.7212, 0.7115, 0.7194, 0.7217, 0.7143, 0.7180, 0.7162, 0.7125, 0.7076, 0.7145, 0.7082, 0.7145, 0.7214, 0.7204, 0.7214, 0.7180, 0.7219, 0.7152, 0.7198, 0.7115, 0.7050, 0.7214, 0.7197, 0.7177, 0.7179, 1.0000, 0.7148, 0.7184
GRU, SMAP, True, auc, 0.3783, 0.4415, 0.6038, 0.5473, 0.1399, 0.1615, 0.1251, 0.2937, 0.1791, 0.4646, 0.4081, 0.2709, 0.1780, 0.3271, 0.3812, 0.5876, 0.2842, 0.5173, 0.2262, 0.2058, 0.5088, 0.5783, 0.4318, 0.1638, 0.4760, 0.4867, 0.5413, 0.2628, 0.1795, 0.3013, 0.2959, 0.3141
GRU, SMAP, True, f1b, 0.9537, 0.9670, 0.9581, 0.9494, 0.9560, 0.9569, 0.9677, 0.9808, 0.9406, 0.9554, 0.9579, 0.9782, 0.9581, 0.9627, 0.9796, 0.9800, 0.9547, 0.9496, 0.9615, 0.9629, 0.9786, 0.9507, 0.9754, 0.9588, 0.9623, 0.9619, 0.9503, 0.9600, 0.9453, 0.9816, 0.9454, 0.9766
AE, SMAP, True, fpr, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.6805, 0.7217, 0.7217, 0.7217, 0.6805, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.6805, 0.6805, 0.6805, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217, 0.7217
AE, SMAP, True, auc, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.6750, 0.3243, 0.3243, 0.3243, 0.6750, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.6750, 0.6750, 0.6750, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243, 0.3243
AE, SMAP, True, f1b, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.6822, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.6822, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.6822
VAE, SMAP, True, fpr, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803, 0.6803
VAE, SMAP, True, auc, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757, 0.6757
VAE, SMAP, True, f1b, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458, 0.5458
OP, SMAP, True, fpr, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034, 0.7034
OP, SMAP, True, auc, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997
OP, SMAP, True, f1b, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351, 0.4351
RAND, SMAP, True, fpr, 0.7217, 0.7219, 0.7218, 0.7218, 1.0000, 1.0000, 0.7219, 0.7217, 0.7217, 0.7219, 0.7218, 0.7217, 0.7219, 0.7219, 0.7219, 1.0000, 0.7219, 0.7219, 1.0000, 1.0000, 1.0000, 0.7216, 0.7218, 0.7219, 0.7219, 0.7218, 0.7218, 1.0000, 1.0000, 0.7218, 0.7218, 1.0000
RAND, SMAP, True, auc, 0.4899, 0.5005, 0.4869, 0.5111, 0.4971, 0.5046, 0.5068, 0.5041, 0.5109, 0.4839, 0.4940, 0.5105, 0.4990, 0.4928, 0.5181, 0.4958, 0.4847, 0.5081, 0.5112, 0.4967, 0.4913, 0.4923, 0.4946, 0.4932, 0.4976, 0.5070, 0.4993, 0.5179, 0.5093, 0.5065, 0.4933, 0.4859
RAND, SMAP, True, f1b, 0.9983, 1.0000, 1.0000, 0.9988, 0.9985, 0.9971, 1.0000, 1.0000, 0.9988, 0.9981, 0.9981, 0.9992, 0.9979, 0.9969, 1.0000, 0.9985, 0.9973, 0.9988, 1.0000, 0.9990, 0.9979, 0.9975, 1.0000, 0.9975, 0.9985, 0.9977, 0.9971, 0.9977, 0.9983, 0.9977, 0.9983, 0.9983
