VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160
DBSCAN, SMAP, True, fpr, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900
DBSCAN, SMAP, True, auc, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181
DBSCAN, SMAP, True, f1b, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372
GMM, SMAP, True, fpr, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906, 0.9906
GMM, SMAP, True, auc, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725, 0.4725
GMM, SMAP, True, f1b, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273, 0.0273
IF, SMAP, True, fpr, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900, 0.9900
IF, SMAP, True, auc, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5104, 0.5105, 0.5104, 0.5104, 0.5104, 0.5104
IF, SMAP, True, f1b, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359, 0.0359
LSTM, SMAP, True, fpr, 0.9906, 0.9900, 0.9906, 0.9906, 0.9906, 1.0000, 0.9906, 0.9906, 1.0000, 0.9919, 1.0000, 1.0000, 1.0000, 0.9906, 1.0000, 1.0000, 1.0000, 1.0000, 0.9906, 0.9906, 0.9906, 1.0000, 0.9900, 0.9906, 1.0000, 1.0000, 0.9906, 1.0000, 0.9906, 1.0000, 0.9906, 0.9906
LSTM, SMAP, True, auc, 0.6350, 0.5470, 0.6542, 0.6385, 0.6191, 0.6294, 0.6340, 0.6361, 0.6297, 0.6387, 0.5215, 0.6211, 0.6372, 0.6445, 0.6446, 0.5141, 0.6235, 0.6366, 0.6714, 0.6441, 0.6257, 0.6318, 0.5540, 0.6431, 0.6286, 0.6112, 0.6605, 0.6203, 0.6444, 0.6341, 0.6442, 0.6615
LSTM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GRU, SMAP, True, fpr, 0.9919, 0.9900, 0.9919, 0.9918, 0.9919, 1.0000, 1.0000, 0.9918, 0.9919, 1.0000, 1.0000, 1.0000, 0.9918, 1.0000, 0.9919, 0.9919, 1.0000, 0.9899, 0.9918, 0.9918, 1.0000, 1.0000, 1.0000, 1.0000, 0.9919, 1.0000, 0.9919, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GRU, SMAP, True, auc, 0.4299, 0.4897, 0.4742, 0.4819, 0.4955, 0.4473, 0.4029, 0.4879, 0.4310, 0.4478, 0.4681, 0.4472, 0.4902, 0.4397, 0.4660, 0.4729, 0.4586, 0.5079, 0.4825, 0.4921, 0.5520, 0.4388, 0.4752, 0.4037, 0.4541, 0.5351, 0.4554, 0.4204, 0.4766, 0.5516, 0.5655, 0.4494
GRU, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
AE, SMAP, True, fpr, 0.9906, 0.9906, 0.9906, 0.9900, 0.9900, 0.9906, 0.9906, 0.9900, 0.9906, 0.9900, 0.9906, 0.9906, 0.9906, 0.9900, 0.9900, 0.9906, 0.9900, 0.9906, 0.9906, 0.9900, 0.9900, 0.9906, 0.9900, 0.9906, 0.9906, 0.9900, 0.9906, 0.9906, 0.9900, 0.9906, 0.9906, 0.9906
AE, SMAP, True, auc, 0.4725, 0.4725, 0.4790, 0.5104, 0.5104, 0.4725, 0.4725, 0.5104, 0.4725, 0.5104, 0.4725, 0.4725, 0.4725, 0.5104, 0.5104, 0.4725, 0.5104, 0.4725, 0.4725, 0.5104, 0.5104, 0.4725, 0.5104, 0.4725, 0.4725, 0.5104, 0.4725, 0.4725, 0.5104, 0.4725, 0.4725, 0.4725
AE, SMAP, True, f1b, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160
VAE, SMAP, True, fpr, 0.9904, 0.9906, 0.9905, 0.9905, 0.9904, 0.9905, 0.9905, 0.9905, 0.9905, 0.9906, 0.9906, 0.9906, 0.9905, 0.9906, 0.9906, 0.9905, 0.9905, 0.9905, 0.9904, 0.9906, 0.9905, 0.9906, 0.9906, 0.9905, 0.9906, 0.9906, 0.9906, 0.9905, 0.9905, 0.9906, 0.9905, 0.9906
VAE, SMAP, True, auc, 0.4892, 0.4827, 0.4832, 0.4832, 0.4892, 0.4832, 0.4835, 0.4832, 0.4832, 0.4822, 0.4828, 0.4827, 0.4832, 0.4827, 0.4822, 0.4832, 0.4832, 0.4832, 0.4892, 0.4827, 0.4832, 0.4828, 0.4827, 0.4832, 0.4827, 0.4827, 0.4827, 0.4832, 0.4833, 0.4820, 0.4832, 0.4822
VAE, SMAP, True, f1b, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281
OP, SMAP, True, fpr, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896, 0.9896
OP, SMAP, True, auc, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990, 0.4990
OP, SMAP, True, f1b, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160, 0.0160
RAND, SMAP, True, fpr, 0.9918, 0.9919, 0.9917, 0.9915, 1.0000, 0.9916, 0.9918, 0.9916, 0.9918, 0.9919, 0.9914, 0.9919, 0.9919, 0.9917, 0.9917, 0.9916, 0.9918, 0.9919, 0.9919, 0.9919, 0.9919, 0.9919, 0.9919, 0.9918, 0.9919, 0.9919, 0.9918, 0.9917, 0.9918, 0.9919, 0.9918, 0.9918
RAND, SMAP, True, auc, 0.4536, 0.4581, 0.4940, 0.5202, 0.4967, 0.5481, 0.5037, 0.5175, 0.5054, 0.5820, 0.4985, 0.5675, 0.4602, 0.4795, 0.4318, 0.5096, 0.5060, 0.5031, 0.4080, 0.4677, 0.4754, 0.5192, 0.5097, 0.4909, 0.4540, 0.4909, 0.6064, 0.4830, 0.5407, 0.5072, 0.4347, 0.5067
RAND, SMAP, True, f1b, 0.5556, 0.4138, 0.4878, 0.6383, 0.4301, 0.8333, 0.6936, 0.2553, 0.9023, 0.5085, 0.3150, 0.5607, 0.8571, 0.1598, 0.4054, 0.8392, 0.6030, 0.6316, 0.1832, 0.5286, 0.8696, 0.5217, 0.8955, 0.5505, 0.8955, 0.3774, 0.4706, 0.4687, 0.7407, 0.3183, 0.4124, 0.3883
