VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592
DBSCAN, SMAP, True, auc, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883, 0.4883
DBSCAN, SMAP, True, f1b, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510, 0.9510
GMM, SMAP, True, fpr, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592
GMM, SMAP, True, auc, 0.4912, 0.4891, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.4984, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007, 0.5007
GMM, SMAP, True, f1b, 0.9922, 0.9953, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9953, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938, 0.9938
IF, SMAP, True, fpr, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592, 0.9592
IF, SMAP, True, auc, 0.4868, 0.4868, 0.4870, 0.4869, 0.4867, 0.4868, 0.4869, 0.4865, 0.4868, 0.4865, 0.4869, 0.4869, 0.4866, 0.4868, 0.4864, 0.4869, 0.4868, 0.4866, 0.4867, 0.4868, 0.4865, 0.4866, 0.4869, 0.4868, 0.4869, 0.4866, 0.4870, 0.4868, 0.4866, 0.4870, 0.4868, 0.4869
IF, SMAP, True, f1b, 0.9581, 1.0000, 0.9984, 0.9969, 0.8951, 1.0000, 0.9712, 0.9712, 1.0000, 0.8951, 0.9922, 0.9552, 0.8791, 0.9726, 0.8815, 0.9969, 1.0000, 0.9984, 0.9567, 0.9969, 0.8914, 0.9697, 0.9726, 0.9984, 1.0000, 1.0000, 1.0000, 0.9726, 0.9953, 1.0000, 1.0000, 0.9697
LSTM, SMAP, True, fpr, 0.9613, 0.9605, 0.9609, 0.9587, 0.9591, 0.9612, 0.9614, 0.9614, 0.9606, 0.9613, 0.9611, 0.9591, 0.9613, 0.9603, 0.9601, 0.9614, 0.9612, 0.9607, 0.9589, 0.9602, 0.9609, 0.9608, 0.9607, 0.9591, 0.9596, 1.0000, 0.9612, 0.9593, 0.9614, 0.9590, 0.9591, 0.9590
LSTM, SMAP, True, auc, 0.5269, 0.5285, 0.5327, 0.4745, 0.5397, 0.5175, 0.5057, 0.4888, 0.5339, 0.5156, 0.5093, 0.4650, 0.5293, 0.5093, 0.5137, 0.5244, 0.5293, 0.5298, 0.5374, 0.5273, 0.5326, 0.5338, 0.5361, 0.4651, 0.5208, 0.5189, 0.5276, 0.5313, 0.5170, 0.4676, 0.4661, 0.5335
LSTM, SMAP, True, f1b, 1.0000, 0.9969, 0.9984, 0.9984, 0.9984, 1.0000, 1.0000, 1.0000, 1.0000, 0.9953, 0.9953, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 1.0000, 0.9984, 0.9984, 0.9984, 1.0000, 0.9984, 0.9984
GRU, SMAP, True, fpr, 0.9611, 0.9589, 0.9575, 0.9602, 0.9606, 0.9589, 0.9612, 0.9597, 0.9592, 0.9608, 0.9599, 0.9589, 0.9613, 0.9592, 0.9610, 0.9611, 0.9589, 0.9612, 0.9608, 1.0000, 0.9598, 0.9599, 0.9607, 0.9561, 0.9605, 0.9613, 0.9607, 0.9614, 0.9614, 0.9606, 0.9614, 0.9613
GRU, SMAP, True, auc, 0.5143, 0.4720, 0.5227, 0.5123, 0.5244, 0.5260, 0.5235, 0.5130, 0.5348, 0.5158, 0.5056, 0.5291, 0.4878, 0.4952, 0.5214, 0.5244, 0.5251, 0.5107, 0.4813, 0.4906, 0.5143, 0.5269, 0.5191, 0.5399, 0.5177, 0.5036, 0.5127, 0.5155, 0.4684, 0.4882, 0.5189, 0.5162
GRU, SMAP, True, f1b, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 1.0000, 0.9984
AE, SMAP, True, fpr, 0.9592, 0.9613, 0.9592, 0.9592, 0.9592, 0.9592, 0.9597, 0.9592, 0.9613, 0.9592, 0.9613, 0.9613, 0.9613, 0.9590, 0.9614, 0.9592, 0.9592, 0.9592, 0.9613, 0.9592, 0.9613, 0.9592, 0.9613, 0.9592, 0.9592, 0.9613, 0.9592, 0.9590, 0.9613, 0.9592, 0.9592, 0.9613
AE, SMAP, True, auc, 0.4873, 0.4358, 0.4873, 0.4872, 0.4871, 0.4872, 0.4912, 0.4872, 0.4358, 0.4871, 0.4357, 0.4358, 0.4358, 0.5428, 0.4818, 0.4873, 0.4873, 0.4871, 0.4358, 0.4872, 0.4358, 0.4874, 0.4358, 0.4872, 0.4968, 0.4357, 0.4872, 0.5428, 0.4358, 0.4873, 0.4873, 0.4358
AE, SMAP, True, f1b, 0.9984, 0.9922, 0.9984, 0.9892, 0.9984, 0.9984, 0.9922, 0.9984, 0.9922, 0.9953, 0.9984, 0.9922, 0.9922, 0.9984, 0.9984, 0.9907, 0.9892, 0.9892, 0.9984, 0.9892, 0.9922, 0.9922, 0.9984, 0.9984, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9984, 0.9892
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.5135, 0.5134, 0.5136, 0.5135, 0.5136, 0.5135, 0.5133, 0.5121, 0.5135, 0.5135, 0.5132, 0.5133, 0.5132, 0.5135, 0.5133, 0.5134, 0.5134, 0.5133, 0.5135, 0.5133, 0.5133, 0.5137, 0.5137, 0.5137, 0.5134, 0.5136, 0.5134, 0.5132, 0.5132, 0.5133, 0.5132, 0.5134
VAE, SMAP, True, f1b, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926, 0.0926
OP, SMAP, True, fpr, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608, 0.9608
OP, SMAP, True, auc, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052, 0.5052
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 0.9613, 0.9614, 0.9613, 0.9613, 0.9613, 0.9612, 1.0000, 0.9613, 0.9614, 1.0000, 0.9613, 0.9613, 0.9613, 0.9614, 0.9614, 0.9614, 0.9611, 0.9614, 0.9614, 0.9613, 0.9612, 0.9612, 0.9614, 0.9608, 1.0000, 0.9614, 0.9611, 0.9614, 0.9614, 0.9614, 0.9614, 0.9614
RAND, SMAP, True, auc, 0.5389, 0.5004, 0.5150, 0.4977, 0.5035, 0.4885, 0.4721, 0.4953, 0.4848, 0.4825, 0.4986, 0.5101, 0.4950, 0.5129, 0.5117, 0.5039, 0.5196, 0.5194, 0.4772, 0.5127, 0.4992, 0.4895, 0.4988, 0.5034, 0.4973, 0.5198, 0.4851, 0.4832, 0.4723, 0.5055, 0.5024, 0.5053
RAND, SMAP, True, f1b, 0.9209, 0.9816, 0.9801, 0.8791, 0.9412, 0.9756, 0.9786, 0.9370, 0.9816, 0.9524, 0.9357, 0.9235, 0.9289, 0.9771, 0.9801, 0.8755, 0.9786, 0.9771, 0.9892, 0.9831, 0.9682, 0.8803, 0.9846, 0.9712, 0.9052, 0.9877, 0.9524, 0.9412, 0.9653, 0.9384, 0.9496, 0.9846
