VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240, 0.7240
DBSCAN, SMAP, True, fpr, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696
DBSCAN, SMAP, True, auc, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834, 0.4834
DBSCAN, SMAP, True, f1b, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434, 0.6434
GMM, SMAP, True, fpr, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696
GMM, SMAP, True, auc, 0.4822, 0.4821, 0.4821, 0.4821, 0.4822, 0.4809, 0.4809, 0.4821, 0.4822, 0.4809, 0.4822, 0.4809, 0.4809, 0.4821, 0.4821, 0.4821, 0.4834, 0.4821, 0.4821, 0.4822, 0.4822, 0.4821, 0.4809, 0.4821, 0.4822, 0.4821, 0.4821, 0.4821, 0.4821, 0.4822, 0.4809, 0.4821
GMM, SMAP, True, f1b, 0.4624, 0.5845, 0.5845, 0.5845, 0.4624, 0.5470, 0.5470, 0.5845, 0.4624, 0.5470, 0.4624, 0.5470, 0.5470, 0.5845, 0.5845, 0.5845, 0.5491, 0.5845, 0.5845, 0.4624, 0.4624, 0.5845, 0.5470, 0.5845, 0.4624, 0.5845, 0.5845, 0.5845, 0.5845, 0.4624, 0.5470, 0.5845
IF, SMAP, True, fpr, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696
IF, SMAP, True, auc, 0.4831, 0.4824, 0.4827, 0.4830, 0.4825, 0.4832, 0.4831, 0.4830, 0.4830, 0.4823, 0.4831, 0.4829, 0.4830, 0.4830, 0.4832, 0.4827, 0.4831, 0.4828, 0.4828, 0.4830, 0.4830, 0.4830, 0.4829, 0.4831, 0.4834, 0.4830, 0.4832, 0.4826, 0.4829, 0.4825, 0.4830, 0.4826
IF, SMAP, True, f1b, 0.8080, 0.8022, 0.8155, 0.7921, 0.8080, 0.8066, 0.7851, 0.7893, 0.8051, 0.7741, 0.8140, 0.7950, 0.8110, 0.7556, 0.8007, 0.8308, 0.8185, 0.7795, 0.8080, 0.7907, 0.7795, 0.7978, 0.7809, 0.8007, 0.8246, 0.8371, 0.8080, 0.7950, 0.8125, 0.7331, 0.7964, 0.7893
LSTM, SMAP, True, fpr, 0.9694, 0.9692, 0.9698, 0.9698, 0.9692, 0.9696, 0.9697, 0.9694, 0.9698, 0.9692, 0.9698, 0.9697, 0.9693, 0.9691, 0.9696, 0.9696, 0.9697, 0.9695, 0.9696, 0.9696, 0.9694, 0.9697, 0.9697, 0.9692, 0.9696, 0.9697, 0.9694, 0.9695, 0.9692, 0.9697, 0.9694, 0.9691
LSTM, SMAP, True, auc, 0.5042, 0.5125, 0.4933, 0.4994, 0.4972, 0.5011, 0.4949, 0.5002, 0.4902, 0.5113, 0.4570, 0.5032, 0.5144, 0.4875, 0.4964, 0.4882, 0.5131, 0.5014, 0.4879, 0.4967, 0.5049, 0.4817, 0.4893, 0.5056, 0.4974, 0.4937, 0.4904, 0.4669, 0.5113, 0.4948, 0.4980, 0.5006
LSTM, SMAP, True, f1b, 0.8893, 0.9439, 0.9372, 0.9649, 0.9190, 0.9288, 0.9190, 0.9016, 0.9439, 0.9078, 0.9474, 0.9457, 0.9062, 0.9158, 0.9439, 0.9255, 0.9338, 0.9239, 0.9158, 0.9272, 0.8985, 0.9685, 0.9388, 0.9491, 0.9321, 0.9578, 0.9321, 0.9439, 0.9094, 0.9372, 0.9372, 0.9016
GRU, SMAP, True, fpr, 0.9693, 0.9697, 0.9695, 0.9698, 0.9693, 1.0000, 0.9696, 0.9698, 0.9689, 0.9697, 0.9684, 0.9688, 0.9696, 0.9698, 0.9694, 0.9693, 0.9694, 0.9694, 0.9697, 0.9697, 0.9690, 0.9691, 0.9695, 0.9693, 0.9690, 0.9694, 0.9698, 0.9698, 0.9695, 0.9697, 0.9695, 0.9689
GRU, SMAP, True, auc, 0.4929, 0.4979, 0.4958, 0.5055, 0.5175, 0.4913, 0.5058, 0.5028, 0.5190, 0.5257, 0.5108, 0.5088, 0.5016, 0.4927, 0.5041, 0.5244, 0.5254, 0.5069, 0.5105, 0.5179, 0.4977, 0.5197, 0.4656, 0.5097, 0.5199, 0.5131, 0.5376, 0.4895, 0.5034, 0.5049, 0.5397, 0.5200
GRU, SMAP, True, f1b, 0.9031, 0.9062, 0.8954, 0.8954, 0.9094, 0.9000, 0.8908, 0.9047, 0.8878, 0.8954, 0.8969, 0.8954, 0.8923, 0.8985, 0.9047, 0.8908, 0.8893, 0.8954, 0.9000, 0.9078, 0.9142, 0.8923, 0.9062, 0.8985, 0.8862, 0.8985, 0.8878, 0.8908, 0.9016, 0.9031, 0.8954, 0.8954
AE, SMAP, True, fpr, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9692, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9697, 0.9696, 0.9698, 0.9696
AE, SMAP, True, auc, 0.4827, 0.4821, 0.4816, 0.4846, 0.4859, 0.4819, 0.4813, 0.4831, 0.4822, 0.4832, 0.5141, 0.4835, 0.4843, 0.4847, 0.4825, 0.4841, 0.4837, 0.4823, 0.4831, 0.4825, 0.4825, 0.4837, 0.4826, 0.4777, 0.4841, 0.4842, 0.4885, 0.4831, 0.4861, 0.4844, 0.4810, 0.4818
AE, SMAP, True, f1b, 0.5240, 0.5909, 0.6607, 0.5778, 0.6617, 0.5680, 0.5631, 0.6088, 0.6529, 0.5601, 0.6727, 0.6510, 0.6173, 0.6863, 0.6332, 0.5957, 0.5547, 0.5492, 0.6387, 0.6707, 0.6753, 0.6358, 0.5553, 0.5674, 0.6424, 0.7164, 0.5680, 0.5437, 0.6452, 0.6490, 0.7200, 0.6028
VAE, SMAP, True, fpr, 0.9698, 0.9697, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9697, 0.9698, 0.9697, 0.9698, 0.9698, 0.9698, 0.9698, 0.9697, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9698, 0.9697, 0.9698, 0.9697, 0.9698, 0.9697
VAE, SMAP, True, auc, 0.5155, 0.5152, 0.5156, 0.5159, 0.5160, 0.5158, 0.5156, 0.5159, 0.5183, 0.5167, 0.5158, 0.5155, 0.5158, 0.5155, 0.5160, 0.5177, 0.5156, 0.5159, 0.5157, 0.5159, 0.5158, 0.5153, 0.5152, 0.5161, 0.5158, 0.5159, 0.5160, 0.5152, 0.5157, 0.5156, 0.5155, 0.5183
VAE, SMAP, True, f1b, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722, 0.0722
OP, SMAP, True, fpr, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685, 0.9685
OP, SMAP, True, auc, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992
OP, SMAP, True, f1b, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586, 0.0586
RAND, SMAP, True, fpr, 1.0000, 0.9698, 1.0000, 0.9698, 0.9698, 0.9697, 0.9697, 0.9694, 0.9698, 0.9698, 0.9697, 0.9697, 0.9691, 1.0000, 0.9697, 0.9697, 0.9698, 0.9695, 0.9697, 0.9697, 0.9697, 0.9698, 0.9698, 0.9698, 0.9695, 1.0000, 0.9697, 0.9696, 0.9697, 0.9696, 0.9697, 0.9692
RAND, SMAP, True, auc, 0.4547, 0.4960, 0.4756, 0.5098, 0.4940, 0.4732, 0.5055, 0.5053, 0.4554, 0.5085, 0.5142, 0.4879, 0.4861, 0.5277, 0.4641, 0.5123, 0.4716, 0.5104, 0.4661, 0.5144, 0.4857, 0.4995, 0.5162, 0.5179, 0.5187, 0.5090, 0.4960, 0.5054, 0.5005, 0.5124, 0.4931, 0.5205
RAND, SMAP, True, f1b, 0.7838, 0.9255, 0.7222, 0.6038, 0.8144, 0.7404, 0.7654, 0.8744, 0.6877, 0.8066, 0.7982, 0.8474, 0.9288, 0.8156, 0.7492, 0.8036, 0.5870, 0.6717, 0.7993, 0.6607, 0.8387, 0.7479, 0.8671, 0.8684, 0.8144, 0.8155, 0.6533, 0.7160, 0.7754, 0.7632, 0.8832, 0.6444
