VAR, MSL, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, MSL, True, auc, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845, 0.3845
OCSVM, MSL, True, f1b, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940, 0.9940
DBSCAN, MSL, True, fpr, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675, 0.8675
DBSCAN, MSL, True, auc, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978, 0.5978
DBSCAN, MSL, True, f1b, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728, 0.9728
GMM, MSL, True, fpr, 0.8711, 0.8711, 0.8568, 0.8568, 0.8711, 0.8711, 0.8568, 0.8568, 0.8568, 0.8711, 0.8711, 0.8568, 0.8762, 0.8568, 0.8711, 0.8568, 0.8556, 0.8568, 0.8711, 0.8568, 0.8568, 0.8568, 0.8568, 0.8568, 0.8568, 0.8568, 0.8568, 0.8568, 0.8687, 0.8568, 0.8568, 0.8711
GMM, MSL, True, auc, 0.5872, 0.5872, 0.5119, 0.5119, 0.5872, 0.5872, 0.5119, 0.5119, 0.5119, 0.5872, 0.5872, 0.5119, 0.3695, 0.5119, 0.5872, 0.5119, 0.4989, 0.5119, 0.5872, 0.5119, 0.5119, 0.5119, 0.5119, 0.5119, 0.5119, 0.5119, 0.5119, 0.5119, 0.5120, 0.5119, 0.5119, 0.5872
GMM, MSL, True, f1b, 0.9901, 0.9901, 0.9881, 0.9881, 0.9901, 0.9901, 0.9881, 0.9881, 0.9881, 0.9901, 0.9901, 0.9881, 0.9881, 0.9881, 0.9901, 0.9881, 0.9980, 0.9881, 0.9901, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9881, 0.9901
IF, MSL, True, fpr, 0.8552, 0.8504, 0.8561, 0.8500, 0.8504, 0.8504, 0.8561, 0.8558, 0.8559, 0.8504, 0.8552, 0.8762, 0.8616, 0.8543, 0.8563, 0.8558, 0.8563, 0.8559, 0.8563, 0.8563, 0.8541, 0.8544, 0.8718, 0.8552, 0.8500, 0.8563, 0.8559, 0.8546, 0.8552, 0.8503, 0.8558, 0.8552
IF, MSL, True, auc, 0.5176, 0.5169, 0.5147, 0.5150, 0.5168, 0.5278, 0.5158, 0.5169, 0.5145, 0.5154, 0.5169, 0.5156, 0.5158, 0.5185, 0.5152, 0.5163, 0.5205, 0.5152, 0.5154, 0.5154, 0.5248, 0.5151, 0.5161, 0.5165, 0.5172, 0.5174, 0.5162, 0.5141, 0.5163, 0.5173, 0.5148, 0.5251
IF, MSL, True, f1b, 0.9881, 0.9921, 0.9881, 0.9901, 0.9881, 0.9940, 0.9921, 0.9881, 0.9881, 0.9862, 1.0000, 1.0000, 0.9921, 0.9862, 1.0000, 0.9862, 0.9862, 0.9881, 0.9823, 0.9690, 0.9843, 0.9881, 0.9921, 0.9823, 0.9804, 0.9881, 0.9940, 0.9881, 0.9960, 0.9901, 1.0000, 0.9881
LSTM, MSL, True, fpr, 0.8772, 0.8771, 0.8773, 0.8773, 0.8771, 0.8772, 1.0000, 1.0000, 0.8773, 0.8771, 0.8773, 0.8773, 0.8773, 0.8772, 1.0000, 0.8740, 0.8772, 0.8773, 0.8772, 0.8772, 0.8773, 0.8773, 0.8771, 1.0000, 0.8773, 0.8760, 0.8772, 0.8771, 0.8773, 0.8747, 0.8773, 0.8772
LSTM, MSL, True, auc, 0.3675, 0.4074, 0.3159, 0.3229, 0.3215, 0.3566, 0.3202, 0.3797, 0.3860, 0.3101, 0.3132, 0.3481, 0.3380, 0.3513, 0.4039, 0.4320, 0.3373, 0.3596, 0.3658, 0.3250, 0.3292, 0.3182, 0.3462, 0.3356, 0.3188, 0.4386, 0.3482, 0.4056, 0.3416, 0.3976, 0.3863, 0.3135
LSTM, MSL, True, f1b, 0.9960, 0.9921, 1.0000, 1.0000, 1.0000, 0.9921, 1.0000, 0.9901, 0.9901, 1.0000, 1.0000, 0.9980, 1.0000, 0.9921, 0.9901, 0.9921, 1.0000, 0.9921, 0.9901, 1.0000, 1.0000, 1.0000, 0.9980, 1.0000, 1.0000, 0.9921, 1.0000, 0.9881, 1.0000, 0.9921, 0.9901, 1.0000
GRU, MSL, True, fpr, 0.8770, 1.0000, 0.8771, 1.0000, 1.0000, 1.0000, 0.8773, 0.8773, 0.8772, 0.8771, 0.8772, 0.8770, 0.8773, 1.0000, 0.8773, 0.8771, 1.0000, 0.8771, 0.8773, 0.8765, 1.0000, 1.0000, 0.8771, 0.8773, 0.8771, 0.8772, 0.8772, 0.8768, 1.0000, 1.0000, 1.0000, 0.8770
GRU, MSL, True, auc, 0.3301, 0.3109, 0.3451, 0.3321, 0.3517, 0.3099, 0.2988, 0.3172, 0.3442, 0.3277, 0.3096, 0.3035, 0.3047, 0.3202, 0.3238, 0.3251, 0.3009, 0.3048, 0.3309, 0.2987, 0.3466, 0.3077, 0.3618, 0.3027, 0.3064, 0.3100, 0.3194, 0.3007, 0.3272, 0.3650, 0.3454, 0.3273
GRU, MSL, True, f1b, 0.9940, 1.0000, 0.9921, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9940, 1.0000, 1.0000, 1.0000, 0.9980, 0.9960, 1.0000, 0.9921, 0.9980, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9980, 1.0000, 0.9980, 1.0000, 1.0000, 0.9980
AE, MSL, True, fpr, 0.8710, 0.8728, 0.8680, 0.8711, 0.8710, 0.8768, 0.8719, 0.8581, 0.8719, 0.8737, 0.8680, 0.8719, 0.8729, 0.8710, 0.8710, 1.0000, 0.8741, 0.8680, 0.8680, 0.8728, 0.8711, 0.8711, 0.8746, 0.8710, 0.8680, 0.8711, 0.8659, 0.8708, 0.8710, 0.8710, 0.8711, 0.8706
AE, MSL, True, auc, 0.6597, 0.6912, 0.6892, 0.6798, 0.6553, 0.6548, 0.6761, 0.6007, 0.6655, 0.5974, 0.6871, 0.6439, 0.6792, 0.5965, 0.6738, 0.6531, 0.5832, 0.6727, 0.6724, 0.6849, 0.6492, 0.6797, 0.6723, 0.6777, 0.6782, 0.6889, 0.6093, 0.6965, 0.6892, 0.6514, 0.6419, 0.6797
AE, MSL, True, f1b, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9980, 0.9862, 0.9960, 0.9980, 0.9980, 0.9960, 0.9960, 0.9960, 0.9980, 0.9960, 0.9960, 0.9980, 0.9980, 0.9980, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960, 0.9960
VAE, MSL, True, fpr, 1.0000, 0.8769, 0.8757, 0.8735, 1.0000, 0.8771, 0.8761, 0.8756, 0.8683, 0.8757, 0.8638, 0.8725, 0.8767, 0.8747, 0.8772, 0.8773, 0.8738, 0.8667, 0.8728, 0.8649, 0.8745, 0.8767, 0.8771, 0.8762, 0.8757, 0.8727, 0.8695, 0.8767, 0.8769, 0.8771, 0.8773, 0.8772
VAE, MSL, True, auc, 0.6943, 0.6914, 0.6816, 0.6823, 0.6677, 0.6840, 0.6869, 0.6819, 0.6887, 0.6872, 0.6881, 0.6859, 0.6930, 0.6930, 0.6834, 0.6865, 0.7044, 0.6917, 0.6915, 0.6971, 0.6924, 0.6902, 0.6908, 0.6822, 0.6979, 0.6641, 0.6985, 0.6863, 0.6885, 0.6938, 0.6889, 0.6974
VAE, MSL, True, f1b, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720, 0.6720
OP, MSL, True, fpr, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773, 0.8773
OP, MSL, True, auc, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018, 0.5018
OP, MSL, True, f1b, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980, 0.9980
RAND, MSL, True, fpr, 0.8755, 0.8771, 1.0000, 0.8754, 0.8772, 0.8770, 0.8771, 0.8769, 1.0000, 0.8767, 0.8770, 0.8771, 0.8768, 0.8769, 0.8762, 0.8772, 1.0000, 0.8771, 0.8766, 0.8773, 1.0000, 0.8769, 0.8773, 0.8771, 0.8768, 0.8770, 0.8771, 0.8767, 0.8770, 0.8772, 0.8766, 0.8770
RAND, MSL, True, auc, 0.5136, 0.5105, 0.5107, 0.5175, 0.5120, 0.4924, 0.4946, 0.4960, 0.4759, 0.4978, 0.5217, 0.5013, 0.4937, 0.4921, 0.5176, 0.5026, 0.4783, 0.4949, 0.4869, 0.5450, 0.4930, 0.5160, 0.5015, 0.5052, 0.5097, 0.4934, 0.5130, 0.4844, 0.5064, 0.4718, 0.4652, 0.4575
RAND, MSL, True, f1b, 0.9823, 1.0000, 0.9653, 0.9940, 0.9901, 0.9766, 0.9728, 0.9785, 0.9542, 0.9960, 0.9960, 0.9709, 0.9921, 0.9881, 0.9940, 0.9940, 0.9709, 0.9728, 0.9960, 0.9881, 0.9653, 0.9843, 1.0000, 0.9259, 0.9653, 0.9881, 0.9881, 0.9506, 0.9901, 0.9980, 0.9881, 0.9921
