VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250, 0.6250
DBSCAN, SMAP, True, fpr, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861
DBSCAN, SMAP, True, auc, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983, 0.3983
DBSCAN, SMAP, True, f1b, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793, 0.1793
GMM, SMAP, True, fpr, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861
GMM, SMAP, True, auc, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923, 0.3923
GMM, SMAP, True, f1b, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481, 0.3481
IF, SMAP, True, fpr, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861
IF, SMAP, True, auc, 0.3967, 0.3961, 0.3978, 0.3972, 0.3959, 0.3967, 0.3965, 0.3959, 0.3966, 0.3966, 0.3964, 0.3956, 0.3967, 0.3970, 0.3959, 0.3966, 0.3966, 0.3965, 0.3964, 0.3967, 0.3969, 0.3971, 0.3964, 0.3966, 0.3967, 0.3961, 0.3964, 0.3965, 0.3964, 0.3966, 0.3956, 0.3969
IF, SMAP, True, f1b, 0.5789, 0.6854, 0.6011, 0.6250, 0.6358, 0.6707, 0.6790, 0.6180, 0.6854, 0.6061, 0.7143, 0.5685, 0.5459, 0.7120, 0.5914, 0.6854, 0.5670, 0.6340, 0.6250, 0.5656, 0.6647, 0.6627, 0.6197, 0.7166, 0.5486, 0.7029, 0.6145, 0.6962, 0.6340, 0.6854, 0.6044, 0.6077
LSTM, SMAP, True, fpr, 0.9860, 0.9861, 0.9861, 0.9834, 0.9860, 0.9860, 0.9859, 0.9853, 0.9860, 0.9851, 0.9860, 0.9855, 0.9858, 0.9859, 0.9859, 0.9849, 0.9860, 0.9847, 0.9851, 0.9855, 0.9852, 0.9860, 0.9861, 0.9855, 0.9857, 0.9859, 0.9854, 0.9860, 0.9847, 0.9860, 0.9857, 0.9861
LSTM, SMAP, True, auc, 0.3952, 0.3624, 0.4033, 0.5117, 0.4138, 0.2942, 0.3642, 0.3704, 0.3977, 0.4423, 0.4227, 0.4065, 0.3091, 0.4117, 0.3674, 0.3849, 0.3352, 0.4869, 0.4392, 0.3973, 0.3794, 0.3678, 0.3044, 0.3666, 0.4104, 0.4097, 0.4185, 0.3958, 0.3885, 0.3653, 0.3648, 0.3731
LSTM, SMAP, True, f1b, 0.4391, 0.4481, 0.4331, 0.4400, 0.4472, 0.4297, 0.4641, 0.4508, 0.4272, 0.4651, 0.4651, 0.4400, 0.4314, 0.4435, 0.4731, 0.4583, 0.4681, 0.4612, 0.4641, 0.4444, 0.4671, 0.4462, 0.4517, 0.4462, 0.4641, 0.4583, 0.4632, 0.4462, 0.4331, 0.4499, 0.4427, 0.4574
GRU, SMAP, True, fpr, 0.9855, 0.9849, 0.9854, 0.9852, 0.9852, 0.9853, 0.9848, 0.9856, 0.9850, 0.9854, 0.9853, 0.9856, 0.9859, 0.9857, 0.9849, 0.9859, 0.9848, 0.9850, 0.9859, 0.9852, 0.9856, 0.9854, 0.9849, 0.9859, 0.9857, 0.9857, 0.9853, 0.9848, 0.9860, 0.9858, 0.9842, 0.9850
GRU, SMAP, True, auc, 0.3902, 0.3345, 0.3507, 0.3200, 0.4265, 0.3587, 0.4385, 0.3364, 0.3783, 0.3794, 0.4614, 0.3718, 0.3800, 0.3384, 0.3717, 0.3710, 0.3969, 0.4042, 0.3559, 0.3803, 0.3669, 0.4135, 0.4248, 0.3534, 0.3674, 0.3740, 0.3303, 0.4932, 0.3033, 0.3486, 0.4145, 0.4553
GRU, SMAP, True, f1b, 0.4593, 0.4701, 0.4783, 0.4564, 0.4681, 0.4564, 0.4671, 0.4651, 0.4593, 0.4661, 0.4783, 0.4701, 0.4711, 0.4671, 0.4835, 0.4583, 0.4651, 0.4574, 0.4555, 0.4612, 0.4752, 0.4574, 0.4762, 0.4691, 0.4603, 0.4933, 0.4651, 0.4752, 0.4527, 0.4472, 0.4803, 0.4651
AE, SMAP, True, fpr, 0.9861, 0.9861, 0.9861, 0.9855, 1.0000, 0.9860, 0.9861, 0.9861, 0.9861, 1.0000, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9861, 0.9821, 0.9861, 0.9842, 0.9861, 0.9859, 0.9825, 0.9861
AE, SMAP, True, auc, 0.3747, 0.3695, 0.3967, 0.3935, 0.3665, 0.5705, 0.3686, 0.5576, 0.3960, 0.3638, 0.3411, 0.3860, 0.3908, 0.3902, 0.3545, 0.3709, 0.3990, 0.3559, 0.3978, 0.3781, 0.3661, 0.6006, 0.3921, 0.3992, 0.3950, 0.6037, 0.3969, 0.6052, 0.3783, 0.3600, 0.6084, 0.4183
AE, SMAP, True, f1b, 0.3470, 0.1692, 0.3081, 0.6128, 0.4167, 0.5598, 0.3943, 0.4783, 0.4752, 0.4128, 0.3735, 0.3833, 0.4603, 0.4545, 0.3971, 0.4462, 0.4348, 0.3630, 0.4574, 0.3710, 0.6250, 0.4143, 0.2101, 0.5128, 0.4356, 0.3390, 0.3710, 0.3359, 0.3901, 0.3735, 0.4691, 0.3833
VAE, SMAP, True, fpr, 0.9860, 0.9861, 0.9861, 0.9860, 0.9860, 0.9861, 0.9860, 0.9860, 0.9860, 0.9861, 0.9861, 0.9860, 0.9860, 0.9861, 0.9860, 0.9861, 0.9860, 0.9861, 0.9860, 0.9861, 0.9860, 0.9860, 0.9860, 0.9860, 0.9860, 0.9860, 0.9860, 0.9860, 0.9861, 0.9860, 0.9860, 0.9860
VAE, SMAP, True, auc, 0.5961, 0.5960, 0.5951, 0.5950, 0.5950, 0.5972, 0.5961, 0.5953, 0.5947, 0.5939, 0.5948, 0.5961, 0.5949, 0.5949, 0.5949, 0.5938, 0.5947, 0.5954, 0.5945, 0.5967, 0.5952, 0.5943, 0.5934, 0.5952, 0.5925, 0.5938, 0.5952, 0.5944, 0.5949, 0.5958, 0.5955, 0.5948
VAE, SMAP, True, f1b, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533, 0.0533
OP, SMAP, True, fpr, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829, 0.9829
OP, SMAP, True, auc, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996
OP, SMAP, True, f1b, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274
RAND, SMAP, True, fpr, 0.9861, 0.9860, 0.9860, 0.9861, 0.9861, 0.9860, 0.9861, 0.9860, 0.9861, 0.9859, 0.9861, 0.9861, 0.9858, 0.9861, 0.9859, 0.9861, 0.9861, 0.9858, 0.9860, 0.9857, 0.9860, 0.9860, 0.9860, 0.9858, 0.9859, 0.9861, 0.9861, 0.9859, 0.9860, 0.9861, 0.9861, 0.9859
RAND, SMAP, True, auc, 0.5235, 0.5795, 0.5328, 0.5469, 0.4540, 0.5326, 0.4658, 0.5218, 0.5325, 0.5404, 0.4928, 0.5329, 0.4800, 0.4857, 0.5010, 0.4959, 0.4986, 0.4697, 0.4613, 0.4978, 0.5255, 0.4721, 0.5240, 0.4789, 0.5310, 0.4702, 0.4761, 0.5224, 0.4693, 0.4720, 0.5190, 0.4954
RAND, SMAP, True, f1b, 0.7237, 0.7432, 0.8627, 0.7857, 0.9129, 0.6414, 0.7829, 0.5774, 0.8000, 0.8365, 0.8029, 0.3993, 0.8118, 0.8494, 0.7458, 0.9524, 0.5962, 0.7914, 0.9167, 0.5656, 0.7942, 0.6377, 1.0000, 0.8333, 0.9778, 0.8800, 0.9362, 0.9167, 0.9565, 0.7885, 0.9053, 0.6433
