VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989, 0.9989
DBSCAN, SMAP, True, fpr, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303
DBSCAN, SMAP, True, auc, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433, 0.9433
DBSCAN, SMAP, True, f1b, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965, 0.9965
GMM, SMAP, True, fpr, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171
GMM, SMAP, True, auc, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581, 0.0581
GMM, SMAP, True, f1b, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991
IF, SMAP, True, fpr, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303, 0.5303
IF, SMAP, True, auc, 0.7855, 0.7854, 0.7854, 0.7856, 0.7855, 0.7856, 0.7855, 0.7854, 0.7854, 0.7856, 0.7855, 0.7855, 0.7854, 0.7855, 0.7855, 0.7854, 0.7854, 0.7855, 0.7855, 0.7855, 0.7855, 0.7854, 0.7854, 0.7854, 0.7855, 0.7855, 0.7855, 0.7855, 0.7856, 0.7856, 0.7854, 0.7855
IF, SMAP, True, f1b, 1.0000, 1.0000, 0.9982, 0.9992, 0.9998, 0.9998, 0.9998, 0.9998, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9995, 0.9998, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9998, 1.0000, 1.0000, 0.9998, 1.0000, 1.0000, 1.0000, 1.0000, 0.9998, 0.9997, 0.9998
LSTM, SMAP, True, fpr, 1.0000, 0.6171, 0.6162, 1.0000, 0.6171, 0.6168, 0.6171, 1.0000, 0.6171, 0.6171, 0.6171, 1.0000, 0.6171, 0.6171, 0.6116, 1.0000, 0.6168, 0.6171, 0.6169, 0.6171, 0.6171, 1.0000, 0.6170, 0.6171, 1.0000, 0.6171, 1.0000, 0.6168, 0.6171, 0.6156, 0.6171, 0.6171
LSTM, SMAP, True, auc, 0.0594, 0.0608, 0.6191, 0.0645, 0.0606, 0.1248, 0.0620, 0.0610, 0.0615, 0.0587, 0.0991, 0.0612, 0.0626, 0.0607, 0.0831, 0.0614, 0.0918, 0.0608, 0.0625, 0.0626, 0.0623, 0.0595, 0.0628, 0.0632, 0.0613, 0.0615, 0.0622, 0.0977, 0.0588, 0.6375, 0.0614, 0.0612
LSTM, SMAP, True, f1b, 0.9983, 0.9983, 0.9982, 0.9982, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9980, 0.9982, 0.9983, 0.9982, 0.9983, 0.9980, 0.9982, 0.9983, 0.9982, 0.9980, 0.9982, 0.9983, 0.9983, 0.9983, 0.9982, 0.9983, 0.9982, 0.9983, 0.9997
GRU, SMAP, True, fpr, 0.6170, 1.0000, 0.6159, 0.6170, 1.0000, 0.6165, 0.6169, 1.0000, 0.6169, 0.6169, 0.6170, 0.6168, 0.6171, 0.6169, 0.6169, 0.6166, 0.6171, 0.6171, 0.6168, 0.6132, 1.0000, 1.0000, 0.6170, 0.6170, 0.6166, 0.6170, 0.6171, 0.6171, 0.6171, 0.6165, 1.0000, 1.0000
GRU, SMAP, True, auc, 0.7128, 0.0665, 0.2143, 0.2125, 0.7225, 0.1693, 0.0617, 0.1409, 0.0646, 0.1080, 0.7479, 0.1477, 0.0621, 0.6513, 0.7406, 0.6808, 0.0622, 0.0582, 0.1304, 0.1904, 0.1734, 0.6469, 0.1131, 0.7381, 0.2196, 0.6681, 0.0655, 0.0610, 0.0628, 0.0958, 0.2235, 0.7309
GRU, SMAP, True, f1b, 0.9998, 0.9983, 0.9983, 0.9982, 0.9983, 0.9982, 0.9997, 0.9998, 0.9982, 0.9998, 0.9983, 0.9998, 0.9998, 0.9982, 0.9983, 0.9983, 1.0000, 0.9983, 0.9983, 0.9983, 0.9997, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9983, 0.9982, 0.9983, 0.9983, 0.9998, 1.0000
AE, SMAP, True, fpr, 0.6171, 0.6171, 0.5303, 0.5303, 0.5303, 0.6171, 0.5303, 0.5303, 0.6171, 0.5303, 0.6171, 0.6171, 0.6171, 0.6133, 0.5162, 0.6171, 0.6138, 0.6171, 0.6171, 0.6171, 0.6171, 0.5987, 0.5303, 0.5303, 0.6133, 0.5162, 0.6133, 0.6171, 0.5303, 0.5303, 0.6171, 0.6171
AE, SMAP, True, auc, 0.0646, 0.0582, 0.8521, 0.9032, 0.8522, 0.0579, 0.7857, 0.7862, 0.0658, 0.7858, 0.0583, 0.0583, 0.0583, 0.0737, 0.8585, 0.0578, 0.0717, 0.0646, 0.0646, 0.0584, 0.0580, 0.1323, 0.7856, 0.7850, 0.0737, 0.8761, 0.0802, 0.0661, 0.7857, 0.7999, 0.0643, 0.0582
AE, SMAP, True, f1b, 0.9991, 0.9994, 0.9994, 0.9989, 0.9991, 1.0000, 0.9992, 0.9991, 0.9991, 1.0000, 0.9995, 0.9988, 0.9995, 0.9998, 0.9991, 0.9994, 0.9991, 1.0000, 0.9995, 0.9995, 0.9991, 0.9992, 0.9988, 0.9994, 0.9988, 0.9995, 0.9994, 0.9994, 0.9995, 0.9995, 0.9991, 0.9986
VAE, SMAP, True, fpr, 0.6171, 1.0000, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 1.0000, 0.6171, 0.6171, 0.6171, 0.6171, 1.0000, 1.0000, 0.6171, 0.6171, 1.0000, 0.6171, 0.6171, 1.0000, 0.6171, 1.0000, 0.6169, 0.6171, 0.6171, 1.0000, 0.6171, 1.0000, 0.6171, 0.6171, 0.6171
VAE, SMAP, True, auc, 0.1983, 0.1067, 0.1109, 0.1044, 0.1091, 0.1984, 0.1758, 0.1045, 0.1979, 0.1047, 0.1932, 0.1076, 0.0929, 0.1946, 0.1985, 0.1769, 0.1984, 0.2008, 0.0929, 0.0927, 0.1770, 0.1771, 0.1978, 0.1924, 0.1798, 0.1119, 0.1091, 0.0914, 0.1039, 0.1101, 0.1079, 0.1108
VAE, SMAP, True, f1b, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028, 0.6028
OP, SMAP, True, fpr, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171, 0.6171
OP, SMAP, True, auc, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987, 0.4987
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 0.6170, 1.0000, 0.6169, 0.6171, 1.0000, 0.6171, 1.0000, 1.0000, 1.0000, 0.6170, 1.0000, 0.6170, 0.6170, 0.6168, 1.0000, 1.0000, 1.0000, 0.6171, 0.6171, 0.6171, 1.0000, 0.6171, 0.6171, 0.6171, 1.0000, 0.6170, 1.0000, 1.0000, 0.6168, 0.6167, 1.0000, 1.0000
RAND, SMAP, True, auc, 0.5037, 0.5064, 0.4995, 0.5022, 0.5062, 0.4933, 0.4985, 0.4936, 0.4887, 0.4966, 0.4993, 0.4958, 0.4983, 0.5043, 0.4994, 0.5017, 0.5091, 0.4981, 0.5019, 0.4944, 0.4956, 0.4916, 0.4963, 0.4971, 0.4985, 0.5008, 0.4940, 0.4959, 0.5109, 0.5035, 0.4958, 0.5030
RAND, SMAP, True, f1b, 0.9991, 0.9986, 1.0000, 1.0000, 0.9986, 1.0000, 1.0000, 0.9988, 0.9992, 0.9986, 0.9986, 0.9976, 0.9986, 0.9988, 1.0000, 0.9994, 0.9985, 0.9982, 0.9988, 0.9983, 0.9994, 1.0000, 1.0000, 1.0000, 0.9988, 1.0000, 0.9991, 0.9989, 0.9991, 1.0000, 1.0000, 1.0000
