VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898
DBSCAN, SMAP, True, auc, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677, 0.5677
DBSCAN, SMAP, True, f1b, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091, 0.9091
GMM, SMAP, True, fpr, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898
GMM, SMAP, True, auc, 0.5757, 0.5681, 0.5681, 0.5681, 0.5681, 0.5681, 0.5681, 0.5681, 0.5681, 0.5757, 0.5681, 0.5757, 0.5757, 0.5757, 0.5681, 0.5681, 0.5681, 0.5757, 0.5681, 0.5681, 0.5757, 0.5681, 0.5757, 0.5681, 0.5681, 0.5681, 0.5681, 0.5681, 0.5757, 0.5757, 0.5681, 0.5681
GMM, SMAP, True, f1b, 0.7656, 0.9357, 0.9357, 0.9357, 0.9357, 0.9357, 0.9357, 0.9357, 0.9357, 0.7656, 0.9357, 0.7656, 0.7656, 0.7656, 0.9357, 0.9357, 0.9357, 0.7656, 0.9357, 0.9357, 0.7656, 0.9357, 0.7656, 0.9357, 0.9357, 0.9357, 0.9357, 0.9357, 0.7656, 0.7656, 0.9357, 0.9357
IF, SMAP, True, fpr, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898
IF, SMAP, True, auc, 0.5767, 0.5761, 0.5768, 0.5759, 0.5764, 0.5764, 0.5761, 0.5768, 0.5761, 0.5764, 0.5765, 0.5763, 0.5760, 0.5765, 0.5765, 0.5760, 0.5759, 0.5768, 0.5763, 0.5760, 0.5767, 0.5760, 0.5761, 0.5772, 0.5761, 0.5758, 0.5772, 0.5765, 0.5760, 0.5757, 0.5769, 0.5765
IF, SMAP, True, f1b, 0.8989, 0.8889, 0.9040, 0.9040, 0.9877, 0.8743, 0.9467, 0.9249, 0.8602, 0.9877, 0.9357, 0.9143, 0.8556, 0.8840, 0.8989, 0.9412, 0.9467, 0.9143, 0.8743, 0.9143, 0.8205, 0.9143, 0.8602, 0.9581, 0.8840, 0.9877, 0.8000, 0.9877, 0.7921, 0.9249, 0.8122, 0.8163
LSTM, SMAP, True, fpr, 0.9895, 0.9894, 0.9898, 0.9898, 0.9898, 0.9897, 0.9897, 0.9898, 0.9898, 0.9898, 0.9897, 0.9898, 0.9896, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9897, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9896, 1.0000, 0.9898, 0.9898, 0.9898, 0.9896
LSTM, SMAP, True, auc, 0.5749, 0.5379, 0.5121, 0.4889, 0.5028, 0.6241, 0.6078, 0.4989, 0.4959, 0.4953, 0.5412, 0.4903, 0.5238, 0.4800, 0.4838, 0.5049, 0.4979, 0.4938, 0.5180, 0.5017, 0.5000, 0.4878, 0.5075, 0.5038, 0.5092, 0.5023, 0.6121, 0.4956, 0.5032, 0.4900, 0.4983, 0.5171
LSTM, SMAP, True, f1b, 1.0000, 0.9938, 0.9938, 0.9877, 0.9938, 0.9639, 0.9938, 0.9639, 0.9938, 0.9938, 0.9877, 0.9938, 0.9938, 0.9816, 0.9938, 0.9938, 0.9938, 0.9816, 0.9938, 0.9816, 1.0000, 0.9938, 0.9697, 0.9938, 0.9816, 0.9938, 0.9938, 1.0000, 0.9877, 0.9816, 0.9697, 0.9938
GRU, SMAP, True, fpr, 0.9898, 0.9898, 0.9898, 0.9896, 0.9897, 0.9898, 0.9898, 0.9897, 0.9898, 0.9897, 0.9898, 0.9892, 0.9893, 0.9894, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9895, 0.9898, 0.9898, 0.9898, 0.9896, 0.9897, 0.9898, 0.9898, 0.9897, 0.9897, 0.9895, 0.9898, 0.9898
GRU, SMAP, True, auc, 0.4783, 0.4966, 0.5000, 0.5011, 0.5253, 0.5389, 0.5753, 0.5799, 0.5359, 0.5514, 0.4905, 0.6487, 0.5107, 0.4983, 0.5883, 0.5180, 0.5583, 0.5250, 0.5842, 0.5915, 0.4890, 0.5179, 0.5558, 0.5983, 0.5292, 0.5024, 0.5201, 0.4917, 0.6067, 0.5112, 0.4810, 0.5315
GRU, SMAP, True, f1b, 0.9697, 0.9756, 0.9639, 0.9816, 0.9467, 0.9524, 0.9756, 0.9467, 0.9302, 0.9467, 0.9639, 0.9357, 0.9938, 0.9524, 0.9877, 0.9249, 0.9697, 0.9581, 0.9639, 0.9877, 0.9756, 0.9816, 0.9581, 1.0000, 0.9697, 0.9467, 0.9524, 0.9697, 0.9938, 0.9877, 0.9816, 0.9467
AE, SMAP, True, fpr, 0.9898, 0.9898, 0.9898, 0.9898, 1.0000, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 1.0000, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898
AE, SMAP, True, auc, 0.5665, 0.5211, 0.5674, 0.5680, 0.5201, 0.5675, 0.5762, 0.5658, 0.5759, 0.5747, 0.5667, 0.5664, 0.5668, 0.5675, 0.5661, 0.5766, 0.5679, 0.5559, 0.5762, 0.5214, 0.5772, 0.5216, 0.5214, 0.5258, 0.5765, 0.5306, 0.5726, 0.5218, 0.5665, 0.5675, 0.5760, 0.5673
AE, SMAP, True, f1b, 0.8939, 0.8791, 0.8040, 0.8939, 0.9249, 0.8421, 0.8556, 0.8989, 0.8743, 0.8602, 0.8466, 0.8556, 0.8989, 0.8939, 0.8511, 0.8840, 0.8000, 0.8791, 0.8466, 0.8421, 0.8377, 0.8889, 0.8889, 0.8939, 0.8791, 0.9091, 0.8081, 0.8989, 0.8081, 0.9040, 0.8511, 0.8333
VAE, SMAP, True, fpr, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898
VAE, SMAP, True, auc, 0.4231, 0.4217, 0.4225, 0.4227, 0.4231, 0.4229, 0.4217, 0.4223, 0.4229, 0.4227, 0.4225, 0.4221, 0.4228, 0.4229, 0.4219, 0.4228, 0.4227, 0.4230, 0.4226, 0.4225, 0.4233, 0.4229, 0.4225, 0.4230, 0.4228, 0.4229, 0.4244, 0.4215, 0.4229, 0.4232, 0.4228, 0.4231
VAE, SMAP, True, f1b, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246, 0.0246
OP, SMAP, True, fpr, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894, 0.9894
OP, SMAP, True, auc, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994
OP, SMAP, True, f1b, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201, 0.0201
RAND, SMAP, True, fpr, 0.9898, 0.9897, 0.9897, 0.9898, 0.9893, 0.9898, 0.9894, 0.9898, 0.9895, 0.9894, 0.9898, 0.9898, 0.9899, 0.9897, 0.9898, 0.9895, 0.9898, 0.9897, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9898, 0.9895, 0.9898, 0.9898, 0.9898, 0.9899, 0.9897, 0.9898, 0.9898
RAND, SMAP, True, auc, 0.5405, 0.4675, 0.4788, 0.4849, 0.4956, 0.5339, 0.5100, 0.4917, 0.4590, 0.4886, 0.4544, 0.4401, 0.4595, 0.4848, 0.4261, 0.4641, 0.5197, 0.4929, 0.4944, 0.5060, 0.4557, 0.4804, 0.5100, 0.4914, 0.5051, 0.5300, 0.5090, 0.5441, 0.4980, 0.5153, 0.5083, 0.5067
RAND, SMAP, True, f1b, 0.9040, 0.9524, 0.4030, 0.8696, 0.7111, 0.9412, 0.5993, 0.5735, 0.7080, 0.4020, 0.4360, 0.3604, 0.8649, 0.6584, 0.7656, 0.5948, 0.6154, 0.5797, 0.4134, 0.8205, 0.4954, 0.2360, 0.8791, 0.8122, 0.3226, 0.2581, 0.7960, 0.7207, 0.8163, 0.6723, 0.8466, 0.4984
