VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219, 0.9219
DBSCAN, SMAP, True, fpr, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356, 0.5356
DBSCAN, SMAP, True, auc, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522, 0.5522
DBSCAN, SMAP, True, f1b, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591, 0.6591
GMM, SMAP, True, fpr, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456
GMM, SMAP, True, auc, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449
GMM, SMAP, True, f1b, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218
IF, SMAP, True, fpr, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456
IF, SMAP, True, auc, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449
IF, SMAP, True, f1b, 0.9221, 0.9218, 0.9221, 0.9218, 0.9220, 0.9220, 0.9220, 0.9219, 0.9220, 0.9220, 0.9219, 0.9218, 0.9221, 0.9220, 0.9220, 0.9220, 0.9218, 0.9220, 0.9220, 0.9220, 0.9221, 0.9220, 0.9220, 0.9219, 0.9218, 0.9220, 0.9220, 0.9220, 0.9220, 0.9218, 0.9220, 0.9220
LSTM, SMAP, True, fpr, 0.5456, 0.5449, 0.5456, 0.5455, 0.5456, 0.5456, 0.5426, 0.5427, 0.5456, 0.5449, 0.5454, 0.5451, 0.5456, 0.5438, 0.5452, 0.5456, 0.5455, 0.5456, 0.5454, 0.5451, 0.5449, 0.5451, 0.5450, 0.5414, 0.5453, 0.5443, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456
LSTM, SMAP, True, auc, 0.4257, 0.4279, 0.4256, 0.4267, 0.4256, 0.4256, 0.4379, 0.4374, 0.4257, 0.4288, 0.4269, 0.4281, 0.4257, 0.4328, 0.4277, 0.4255, 0.4261, 0.4259, 0.4265, 0.4278, 0.4285, 0.4277, 0.4277, 0.4424, 0.4269, 0.4308, 0.4254, 0.4260, 0.4259, 0.4258, 0.4257, 0.4260
LSTM, SMAP, True, f1b, 1.0000, 0.9999, 1.0000, 1.0000, 1.0000, 0.9997, 1.0000, 1.0000, 1.0000, 0.9997, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9997, 1.0000, 0.9997, 1.0000, 1.0000, 0.9999, 1.0000, 1.0000, 1.0000, 1.0000, 0.9997, 1.0000, 1.0000, 0.9997, 1.0000, 0.9999, 1.0000
GRU, SMAP, True, fpr, 0.5405, 0.5437, 0.5433, 1.0000, 0.5444, 0.5443, 0.5423, 0.5370, 0.5427, 0.5437, 1.0000, 0.5443, 0.5439, 0.5451, 0.5450, 1.0000, 0.5450, 0.5442, 0.5454, 0.5453, 0.5436, 0.5446, 0.5362, 0.5456, 0.5439, 1.0000, 0.5453, 0.5446, 0.5455, 0.5444, 0.5448, 1.0000
GRU, SMAP, True, auc, 0.4455, 0.5211, 0.5244, 0.5175, 0.4300, 0.5203, 0.5194, 0.5179, 0.5259, 0.4332, 0.5232, 0.5211, 0.4325, 0.5157, 0.5180, 0.5140, 0.4279, 0.5203, 0.4457, 0.5208, 0.5196, 0.4295, 0.5227, 0.5202, 0.4320, 0.5147, 0.5236, 0.4390, 0.5188, 0.5216, 0.4282, 0.5206
GRU, SMAP, True, f1b, 1.0000, 0.9997, 0.9997, 0.9997, 0.9999, 0.9997, 0.9997, 0.9997, 0.9997, 0.9997, 0.9997, 0.9997, 1.0000, 0.9997, 0.9997, 0.9997, 1.0000, 0.9997, 0.9997, 0.9997, 0.9999, 1.0000, 0.9997, 0.9997, 1.0000, 0.9997, 0.9997, 0.9997, 0.9997, 0.9999, 1.0000, 0.9997
AE, SMAP, True, fpr, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456
AE, SMAP, True, auc, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449, 0.4449
AE, SMAP, True, f1b, 0.6248, 0.6248, 0.6248, 0.9218, 0.9218, 0.9218, 0.9218, 0.6248, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.6248, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.9218, 0.6248, 0.9218, 0.9218, 0.6248, 0.6248, 0.6248, 0.6248, 0.9218, 0.6248, 0.9218
VAE, SMAP, True, fpr, 0.5335, 0.5335, 0.5335, 0.5335, 0.5335, 0.5341, 0.5335, 0.5341, 0.5335, 0.5335, 0.5335, 0.5335, 0.5335, 0.5335, 0.5335, 0.5335, 0.5337, 0.5335, 0.5341, 0.5335, 0.5335, 0.5335, 0.5335, 0.5338, 0.5335, 0.5335, 0.5335, 0.5335, 0.5335, 0.5341, 0.5335, 0.5340
VAE, SMAP, True, auc, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5550, 0.5551, 0.5550, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5550, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5551, 0.5550, 0.5551, 0.5550
VAE, SMAP, True, f1b, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598, 0.6598
OP, SMAP, True, fpr, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456
OP, SMAP, True, auc, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992
OP, SMAP, True, f1b, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248, 0.6248
RAND, SMAP, True, fpr, 0.5456, 0.5456, 0.5456, 0.5456, 0.5456, 1.0000, 0.5456, 0.5456, 0.5456, 1.0000, 0.5455, 1.0000, 1.0000, 0.5455, 0.5456, 1.0000, 0.5456, 0.5456, 1.0000, 1.0000, 0.5456, 0.5456, 0.5455, 1.0000, 1.0000, 0.5456, 1.0000, 1.0000, 0.5455, 1.0000, 0.5456, 1.0000
RAND, SMAP, True, auc, 0.4870, 0.5028, 0.5030, 0.4973, 0.4932, 0.5013, 0.4987, 0.5070, 0.4958, 0.4939, 0.5027, 0.4959, 0.4938, 0.5058, 0.4950, 0.5035, 0.5033, 0.5050, 0.5008, 0.5055, 0.5011, 0.5076, 0.5141, 0.5036, 0.5036, 0.5091, 0.5097, 0.4936, 0.4929, 0.4957, 0.5031, 0.5103
RAND, SMAP, True, f1b, 1.0000, 0.9993, 1.0000, 0.9992, 1.0000, 1.0000, 0.9989, 0.9989, 0.9987, 0.9993, 1.0000, 0.9993, 0.9989, 1.0000, 0.9992, 0.9989, 1.0000, 0.9995, 1.0000, 1.0000, 0.9986, 1.0000, 1.0000, 1.0000, 0.9993, 1.0000, 1.0000, 1.0000, 1.0000, 0.9991, 1.0000, 0.9991
