VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922
DBSCAN, SMAP, True, auc, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138, 0.6138
DBSCAN, SMAP, True, f1b, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442, 0.8442
GMM, SMAP, True, fpr, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922
GMM, SMAP, True, auc, 0.6168, 0.6163, 0.6163, 0.6168, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163, 0.6168, 0.6163, 0.6163, 0.6163, 0.6163, 0.6163
GMM, SMAP, True, f1b, 0.9701, 0.9559, 0.9420, 0.9701, 0.9701, 0.9701, 0.9420, 0.9420, 0.9701, 0.9701, 0.9420, 0.9420, 0.9701, 0.9701, 0.9701, 0.9420, 0.9420, 0.9420, 0.9420, 0.9701, 0.9420, 0.9701, 0.9701, 0.9701, 0.9701, 0.9559, 0.9701, 0.9701, 0.9701, 0.9420, 0.9701, 0.9701
IF, SMAP, True, fpr, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922
IF, SMAP, True, auc, 0.6078, 0.6073, 0.6070, 0.6069, 0.6075, 0.6085, 0.6075, 0.6076, 0.6079, 0.6075, 0.6085, 0.6078, 0.6064, 0.6076, 0.6075, 0.6081, 0.6067, 0.6077, 0.6080, 0.6070, 0.6086, 0.6081, 0.6080, 0.6077, 0.6079, 0.6071, 0.6077, 0.6075, 0.6077, 0.6073, 0.6061, 0.6079
IF, SMAP, True, f1b, 0.9924, 1.0000, 1.0000, 0.8667, 0.9924, 1.0000, 1.0000, 0.9924, 0.9924, 1.0000, 0.9924, 0.8553, 1.0000, 1.0000, 0.8609, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9924, 0.9924, 1.0000, 1.0000, 1.0000, 0.9924, 1.0000, 1.0000, 0.8553, 1.0000, 0.8667, 1.0000
LSTM, SMAP, True, fpr, 0.9921, 0.9919, 0.9919, 0.9916, 0.9917, 0.9919, 0.9921, 0.9920, 0.9921, 0.9921, 0.9921, 0.9920, 0.9921, 0.9917, 0.9919, 0.9918, 0.9921, 0.9921, 0.9922, 0.9920, 0.9920, 0.9921, 0.9921, 0.9922, 0.9921, 0.9920, 0.9920, 0.9920, 0.9919, 0.9916, 0.9920, 0.9918
LSTM, SMAP, True, auc, 0.5900, 0.6432, 0.6581, 0.6497, 0.6845, 0.6115, 0.5825, 0.6323, 0.6002, 0.6168, 0.5995, 0.6494, 0.6154, 0.6538, 0.6080, 0.6763, 0.5966, 0.6131, 0.6435, 0.6055, 0.6354, 0.5954, 0.6253, 0.5808, 0.6031, 0.6245, 0.6028, 0.6229, 0.6315, 0.6627, 0.5760, 0.6534
LSTM, SMAP, True, f1b, 0.5991, 0.5963, 0.5991, 0.5882, 0.5963, 0.5963, 0.5830, 0.5909, 0.6019, 0.5804, 0.5804, 0.5991, 0.5963, 0.5936, 0.5991, 0.5963, 0.5936, 0.5882, 0.5909, 0.5963, 0.5804, 0.5936, 0.5936, 0.5936, 0.5936, 0.5909, 0.5936, 0.5936, 0.5963, 0.5963, 0.5963, 0.5856
GRU, SMAP, True, fpr, 0.9919, 0.9915, 0.9910, 0.9914, 0.9917, 0.9918, 0.9912, 0.9919, 0.9920, 0.9912, 0.9913, 0.9919, 0.9918, 0.9917, 0.9921, 0.9916, 0.9915, 0.9915, 0.9910, 0.9917, 0.9909, 0.9920, 0.9916, 0.9918, 0.9911, 0.9920, 0.9915, 0.9914, 0.9922, 0.9911, 0.9913, 0.9918
GRU, SMAP, True, auc, 0.6147, 0.6191, 0.7189, 0.7012, 0.6315, 0.6753, 0.6796, 0.6278, 0.5981, 0.6370, 0.6432, 0.6126, 0.6335, 0.6066, 0.6182, 0.6405, 0.6216, 0.6666, 0.6838, 0.6257, 0.6809, 0.6266, 0.6493, 0.6200, 0.6686, 0.6133, 0.6388, 0.6509, 0.6279, 0.6728, 0.6479, 0.6327
GRU, SMAP, True, f1b, 0.5936, 0.5830, 0.5909, 0.6341, 0.5936, 0.5936, 0.5830, 0.5991, 0.5909, 0.5936, 0.5936, 0.5991, 0.5936, 0.5830, 0.5909, 0.5963, 0.5727, 0.5909, 0.9774, 0.5830, 0.5909, 0.5936, 0.5909, 0.5936, 0.5856, 0.5936, 0.5963, 0.5830, 0.5752, 0.5936, 0.5856, 0.5991
AE, SMAP, True, fpr, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9920, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9920, 0.9922, 0.9922, 0.9922, 0.9922, 0.9920, 0.9922
AE, SMAP, True, auc, 0.6163, 0.6158, 0.6162, 0.6161, 0.6162, 0.6164, 0.6161, 0.6164, 0.6164, 0.6162, 0.6163, 0.6158, 0.6166, 0.6170, 0.6168, 0.6163, 0.6169, 0.6161, 0.6163, 0.6313, 0.6162, 0.6162, 0.6167, 0.6166, 0.6167, 0.6314, 0.6161, 0.6167, 0.6162, 0.6162, 0.6314, 0.6163
AE, SMAP, True, f1b, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 0.9848, 0.9848, 0.9848, 0.9848, 0.9848, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 0.9630, 1.0000, 0.9630, 0.9630, 0.9630, 0.9630, 0.9848, 1.0000, 0.9630, 0.9630, 0.9848, 1.0000, 0.9848
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.5013, 0.5130, 0.5113, 0.4980, 0.5419, 0.5125, 0.5151, 0.5124, 0.5129, 0.5101, 0.5117, 0.5244, 0.5135, 0.5122, 0.5405, 0.5130, 0.5131, 0.5261, 0.5131, 0.5291, 0.5134, 0.5149, 0.5122, 0.5252, 0.5155, 0.5134, 0.5117, 0.4973, 0.5002, 0.5256, 0.5139, 0.5140
VAE, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
OP, SMAP, True, fpr, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920
OP, SMAP, True, auc, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298, 0.5298
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 0.9921, 0.9921, 0.9920, 0.9921, 0.9922, 0.9921, 0.9919, 0.9921, 0.9920, 0.9916, 0.9921, 0.9920, 0.9921, 0.9921, 0.9918, 0.9921, 0.9921, 0.9921, 0.9922, 0.9921, 0.9919, 0.9921, 0.9918, 0.9921, 0.9922, 1.0000, 0.9921, 0.9921, 0.9921, 0.9921, 0.9921, 0.9921
RAND, SMAP, True, auc, 0.4535, 0.5532, 0.4436, 0.5042, 0.4750, 0.5274, 0.4794, 0.5279, 0.4952, 0.5391, 0.5332, 0.4839, 0.4457, 0.4697, 0.5144, 0.4948, 0.4428, 0.5079, 0.4925, 0.4540, 0.4631, 0.5276, 0.5288, 0.5012, 0.5026, 0.5631, 0.4854, 0.4017, 0.5100, 0.5151, 0.5349, 0.4761
RAND, SMAP, True, f1b, 0.3202, 0.9028, 1.0000, 0.2754, 0.3351, 0.6701, 0.2569, 0.8387, 0.2772, 0.7222, 0.7558, 0.2870, 0.7429, 0.8667, 0.6667, 0.4483, 0.6103, 0.3316, 0.5556, 0.3892, 0.5328, 0.9286, 0.6250, 0.3325, 0.9286, 0.5856, 0.8075, 0.5263, 0.4943, 0.4114, 0.4437, 0.3601
