VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060
DBSCAN, SMAP, True, fpr, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659
DBSCAN, SMAP, True, auc, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700, 0.6700
DBSCAN, SMAP, True, f1b, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923, 0.8923
GMM, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GMM, SMAP, True, auc, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190, 0.3190
GMM, SMAP, True, f1b, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639
IF, SMAP, True, fpr, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659
IF, SMAP, True, auc, 0.6659, 0.6659, 0.6658, 0.6658, 0.6663, 0.6658, 0.6658, 0.6658, 0.6649, 0.6649, 0.6658, 0.6650, 0.6655, 0.6659, 0.6663, 0.6650, 0.6654, 0.6654, 0.6658, 0.6659, 0.6649, 0.6659, 0.6658, 0.6659, 0.6659, 0.6659, 0.6658, 0.6658, 0.6650, 0.6649, 0.6659, 0.6650
IF, SMAP, True, f1b, 0.7760, 0.7760, 0.7749, 0.7749, 0.7864, 0.7749, 0.7749, 0.7749, 0.7528, 0.7528, 0.7749, 0.7550, 0.7659, 0.7760, 0.7864, 0.7539, 0.7648, 0.7637, 0.7749, 0.7760, 0.7528, 0.7760, 0.7749, 0.7760, 0.7760, 0.7760, 0.7749, 0.7749, 0.7539, 0.7528, 0.7760, 0.7539
LSTM, SMAP, True, fpr, 0.9639, 0.9664, 0.9663, 0.9670, 0.9664, 0.9635, 0.9636, 0.9639, 0.9636, 0.9663, 0.9636, 0.9639, 0.9669, 0.9662, 0.9639, 0.9663, 0.9638, 0.9670, 0.9667, 0.9639, 0.9661, 0.9664, 0.9665, 0.9664, 0.9668, 0.9639, 0.9638, 0.9662, 0.9664, 0.9650, 0.9639, 0.9667
LSTM, SMAP, True, auc, 0.8255, 0.8275, 0.8283, 0.8208, 0.8295, 0.8237, 0.8269, 0.8246, 0.8263, 0.8313, 0.8265, 0.8260, 0.8202, 0.8316, 0.8268, 0.8272, 0.8258, 0.8244, 0.8227, 0.8294, 0.8288, 0.8259, 0.8253, 0.8275, 0.8138, 0.8264, 0.8295, 0.8261, 0.8238, 0.8258, 0.8277, 0.8267
LSTM, SMAP, True, f1b, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414
GRU, SMAP, True, fpr, 0.9651, 0.9655, 0.9659, 0.9655, 0.9661, 0.9646, 0.9657, 0.9667, 0.9662, 0.9630, 0.9654, 0.9655, 0.9657, 0.9647, 0.9658, 0.9651, 0.9659, 0.9670, 0.9658, 0.9657, 0.9663, 0.9651, 0.9669, 0.9657, 0.9661, 0.9666, 0.9629, 0.9629, 0.9658, 0.9651, 0.9665, 0.9654
GRU, SMAP, True, auc, 0.8403, 0.8337, 0.8349, 0.8389, 0.6286, 0.8413, 0.8334, 0.7487, 0.8324, 0.8354, 0.8401, 0.8355, 0.8367, 0.8262, 0.8375, 0.8424, 0.8298, 0.7147, 0.8292, 0.8376, 0.7718, 0.8428, 0.7305, 0.8308, 0.8287, 0.7708, 0.8352, 0.8391, 0.8336, 0.8416, 0.7679, 0.8374
GRU, SMAP, True, f1b, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414, 0.9414
AE, SMAP, True, fpr, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659
AE, SMAP, True, auc, 0.6645, 0.6645, 0.6686, 0.6645, 0.6686, 0.6686, 0.6686, 0.6645, 0.6645, 0.6645, 0.6686, 0.6686, 0.6645, 0.6686, 0.6645, 0.6645, 0.6645, 0.6686, 0.6686, 0.6645, 0.6645, 0.6645, 0.6645, 0.6645, 0.6686, 0.6686, 0.6645, 0.6645, 0.6645, 0.6686, 0.6686, 0.6686
AE, SMAP, True, f1b, 0.7433, 0.7433, 0.8494, 0.7433, 0.8494, 0.8494, 0.8494, 0.7433, 0.7433, 0.7433, 0.8494, 0.8494, 0.7433, 0.8494, 0.7433, 0.7433, 0.7433, 0.7433, 0.8494, 0.7433, 0.7433, 0.7433, 0.7433, 0.7433, 0.8494, 0.8494, 0.7433, 0.7433, 0.7433, 0.8494, 0.8494, 0.8494
VAE, SMAP, True, fpr, 0.9652, 0.9652, 0.9658, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652, 0.9652
VAE, SMAP, True, auc, 0.6810, 0.6810, 0.6733, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810, 0.6810
VAE, SMAP, True, f1b, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060, 0.9060
OP, SMAP, True, fpr, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659
OP, SMAP, True, auc, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995, 0.4995
OP, SMAP, True, f1b, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639, 0.0639
RAND, SMAP, True, fpr, 0.9669, 0.9662, 0.9669, 0.9670, 0.9669, 0.9670, 0.9667, 1.0000, 0.9669, 0.9668, 0.9669, 0.9669, 0.9670, 0.9669, 0.9669, 0.9670, 0.9667, 0.9669, 0.9669, 0.9669, 0.9667, 0.9668, 0.9668, 0.9667, 0.9670, 0.9666, 0.9669, 0.9670, 0.9669, 0.9669, 0.9670, 0.9668
RAND, SMAP, True, auc, 0.5264, 0.5354, 0.4702, 0.5015, 0.4876, 0.5013, 0.4859, 0.5073, 0.4881, 0.5045, 0.4994, 0.4900, 0.4919, 0.4918, 0.5153, 0.5033, 0.5150, 0.5009, 0.5016, 0.5093, 0.5393, 0.4881, 0.5031, 0.4878, 0.4836, 0.4882, 0.5233, 0.4794, 0.5157, 0.4982, 0.4568, 0.5286
RAND, SMAP, True, f1b, 0.8067, 0.7003, 0.4995, 0.8243, 0.8938, 0.5386, 0.8938, 0.7107, 0.6992, 0.8255, 0.8704, 0.7452, 0.7624, 0.8333, 0.8938, 0.9266, 0.7847, 0.8893, 0.8116, 0.7861, 0.9185, 0.8217, 0.8022, 0.8775, 0.8532, 0.8129, 0.8548, 0.8439, 0.8104, 0.8386, 0.7570, 0.8689
