VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917, 0.9917
DBSCAN, SMAP, True, auc, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570, 0.7570
DBSCAN, SMAP, True, f1b, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957, 0.6957
GMM, SMAP, True, fpr, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951
GMM, SMAP, True, auc, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735, 0.4735
GMM, SMAP, True, f1b, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302, 0.9302
IF, SMAP, True, fpr, 0.9951, 0.9951, 0.9758, 0.9742, 0.9951, 0.9762, 0.9742, 0.9764, 0.9763, 0.9742, 0.9757, 0.9742, 0.9742, 0.9951, 0.9742, 0.9742, 0.9742, 0.9742, 0.9742, 0.9764, 0.9742, 0.9742, 0.9742, 0.9742, 0.9742, 0.9742, 0.9764, 0.9742, 0.9742, 0.9742, 0.9742, 0.9742
IF, SMAP, True, auc, 0.4684, 0.4701, 0.7548, 0.7536, 0.4696, 0.7545, 0.7529, 0.7550, 0.7554, 0.7538, 0.7557, 0.7539, 0.7554, 0.4691, 0.7547, 0.7544, 0.7533, 0.7556, 0.7561, 0.7526, 0.7562, 0.7558, 0.7522, 0.7525, 0.7528, 0.7540, 0.7540, 0.7552, 0.7537, 0.7537, 0.7541, 0.7559
IF, SMAP, True, f1b, 0.9639, 0.9639, 0.9639, 0.8163, 1.0000, 0.9877, 0.9639, 1.0000, 0.9302, 0.9639, 0.8889, 0.9877, 0.9877, 0.9639, 0.8989, 1.0000, 0.9524, 1.0000, 1.0000, 0.9877, 0.9639, 0.9639, 0.9877, 0.8791, 0.9639, 0.9639, 1.0000, 0.9756, 0.8247, 0.9756, 0.9195, 0.9639
LSTM, SMAP, True, fpr, 0.9952, 0.9941, 0.9942, 0.9942, 0.9950, 0.9781, 0.9915, 0.9788, 0.9942, 0.9942, 0.9941, 0.9952, 0.9942, 0.9788, 0.9943, 0.9950, 0.9949, 0.9945, 0.9942, 0.9942, 0.9951, 0.9939, 0.9942, 0.9952, 0.9924, 0.9942, 0.9951, 1.0000, 0.9940, 0.9942, 0.9942, 0.9942
LSTM, SMAP, True, auc, 0.6707, 0.7046, 0.7230, 0.7387, 0.7152, 0.8412, 0.8232, 0.8299, 0.6867, 0.6951, 0.7378, 0.7130, 0.6936, 0.8336, 0.7236, 0.6404, 0.7281, 0.7477, 0.7358, 0.7271, 0.6861, 0.7552, 0.6560, 0.6544, 0.8098, 0.7277, 0.6626, 0.7559, 0.7467, 0.6624, 0.7342, 0.6427
LSTM, SMAP, True, f1b, 0.6667, 0.6667, 0.7143, 0.6612, 0.6557, 0.6504, 0.6504, 0.6780, 0.6957, 0.7018, 0.7143, 0.6504, 0.6557, 0.7143, 0.7080, 0.7843, 0.6612, 0.6667, 0.6897, 0.6667, 0.6504, 0.6504, 0.6897, 0.6723, 0.6504, 0.6612, 0.6957, 0.6452, 0.6667, 0.7018, 0.6723, 0.7207
GRU, SMAP, True, fpr, 0.9937, 0.9939, 0.9775, 0.9951, 0.9939, 0.9947, 0.9937, 0.9801, 0.9919, 0.9948, 0.9924, 0.9949, 0.9942, 0.9948, 0.9947, 0.9941, 0.9947, 0.9926, 0.9947, 0.9936, 0.9946, 0.9921, 0.9950, 0.9922, 0.9922, 0.9950, 0.9923, 0.9922, 0.9938, 0.9920, 0.9941, 0.9799
GRU, SMAP, True, auc, 0.7487, 0.7456, 0.8503, 0.7713, 0.7389, 0.7865, 0.7603, 0.8347, 0.8418, 0.7584, 0.8131, 0.7129, 0.7264, 0.8266, 0.7775, 0.7565, 0.7738, 0.8266, 0.7856, 0.7778, 0.8267, 0.8247, 0.7265, 0.8210, 0.8045, 0.8020, 0.7860, 0.7961, 0.7526, 0.8429, 0.7458, 0.8410
GRU, SMAP, True, f1b, 0.6667, 0.6780, 0.6250, 0.6612, 0.7080, 0.6667, 0.6612, 0.6612, 0.6557, 0.6780, 0.7018, 0.6400, 0.7080, 0.6299, 0.6612, 0.6504, 0.6667, 0.6504, 0.6557, 0.6452, 0.6452, 0.6015, 0.6504, 0.6504, 0.6557, 0.6557, 0.6504, 0.6250, 0.6667, 0.6504, 0.7080, 0.6897
AE, SMAP, True, fpr, 0.9951, 0.9951, 0.9950, 0.9951, 0.9739, 0.9742, 0.9949, 0.9742, 0.9742, 0.9951, 0.9951, 0.9760, 0.9951, 0.9951, 0.9742, 0.9951, 0.9950, 0.9951, 0.9951, 0.9758, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9951, 0.9742, 0.9950
AE, SMAP, True, auc, 0.4747, 0.4742, 0.4838, 0.4721, 0.7651, 0.7570, 0.4908, 0.7565, 0.7586, 0.4748, 0.4711, 0.7573, 0.4731, 0.4741, 0.7546, 0.4744, 0.4996, 0.4738, 0.4806, 0.7562, 0.4741, 0.4736, 0.4737, 0.4734, 0.4747, 0.4923, 0.4744, 0.4710, 0.4734, 0.4722, 0.7565, 0.4753
AE, SMAP, True, f1b, 0.9524, 0.9412, 0.9756, 0.9756, 0.9639, 0.9756, 1.0000, 0.9412, 0.9524, 0.9524, 0.9524, 0.9412, 0.9524, 0.9524, 0.9412, 0.9412, 0.9524, 0.9412, 0.9639, 0.9524, 0.9524, 0.9412, 0.9639, 0.9756, 0.9524, 0.9524, 0.9412, 0.9524, 0.9412, 0.9524, 1.0000, 0.9524
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.2218, 0.2085, 0.2333, 0.2142, 0.1972, 0.2200, 0.2029, 0.2242, 0.2245, 0.2184, 0.2267, 0.2222, 0.2285, 0.2336, 0.2150, 0.2147, 0.2154, 0.2267, 0.2333, 0.2190, 0.2217, 0.2319, 0.2392, 0.2240, 0.2236, 0.2098, 0.2139, 0.2274, 0.2151, 0.2201, 0.2121, 0.2042
VAE, SMAP, True, f1b, 0.0105, 0.0103, 0.0107, 0.0104, 0.0101, 0.0105, 0.0102, 0.0105, 0.0105, 0.0105, 0.0106, 0.0105, 0.0106, 0.0107, 0.0104, 0.0104, 0.0104, 0.0106, 0.0107, 0.0104, 0.0105, 0.0107, 0.0108, 0.0105, 0.0105, 0.0103, 0.0104, 0.0106, 0.0104, 0.0105, 0.0103, 0.0102
OP, SMAP, True, fpr, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952
OP, SMAP, True, auc, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489, 0.5489
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 0.9950, 0.9951, 0.9951, 0.9952, 0.9949, 0.9950, 0.9952, 0.9951, 0.9951, 0.9952, 0.9952, 0.9951, 0.9952, 0.9950, 0.9952, 0.9951, 0.9951, 0.9951, 0.9951, 0.9952, 0.9951, 0.9952, 0.9951, 0.9950, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9951, 0.9952, 0.9952
RAND, SMAP, True, auc, 0.5308, 0.5751, 0.6283, 0.5299, 0.5296, 0.4635, 0.4941, 0.4639, 0.4931, 0.4794, 0.3964, 0.4674, 0.5137, 0.4426, 0.4356, 0.5352, 0.4908, 0.4832, 0.4838, 0.5060, 0.4544, 0.5110, 0.5750, 0.4994, 0.4754, 0.5178, 0.4600, 0.5094, 0.4894, 0.5280, 0.4886, 0.4538
RAND, SMAP, True, f1b, 0.4255, 0.2247, 0.6452, 0.1822, 0.5797, 0.3463, 0.3902, 0.5970, 0.2105, 0.3883, 0.1498, 0.2597, 0.1575, 0.5195, 0.3077, 0.8602, 0.3883, 0.4908, 0.2667, 0.7207, 0.1882, 0.1856, 0.4348, 0.1778, 0.4848, 0.0897, 0.1361, 0.3239, 0.5926, 0.6612, 0.1406, 0.2332
