VAR, SMD, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMD, True, fpr, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654, 0.9654
OCSVM, SMD, True, auc, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037, 0.6037
OCSVM, SMD, True, f1b, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729, 0.5729
DBSCAN, SMD, True, fpr, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633, 0.9633
DBSCAN, SMD, True, auc, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256, 0.5256
DBSCAN, SMD, True, f1b, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109, 0.2109
GMM, SMD, True, fpr, 0.9653, 0.9642, 0.9653, 0.9653, 0.9653, 0.9653, 0.9653, 0.9642, 0.9653, 0.9642, 0.9653, 0.9653, 0.9642, 0.9653, 0.9653, 0.9653, 0.9653, 0.9642, 0.9653, 0.9642, 0.9653, 0.9642, 0.9653, 0.9642, 0.9653, 0.9653, 0.9653, 0.9655, 0.9642, 0.9642, 0.9653, 0.9653
GMM, SMD, True, auc, 0.6768, 0.7228, 0.6768, 0.6768, 0.6768, 0.6768, 0.6768, 0.7228, 0.6768, 0.7228, 0.6768, 0.6768, 0.7228, 0.6768, 0.6768, 0.6768, 0.6768, 0.7228, 0.6768, 0.7228, 0.6768, 0.7228, 0.6768, 0.7228, 0.6768, 0.6768, 0.6768, 0.6614, 0.7228, 0.7228, 0.6768, 0.6768
GMM, SMD, True, f1b, 0.9259, 0.9153, 0.9259, 0.9259, 0.9259, 0.9259, 0.9259, 0.9153, 0.9259, 0.9153, 0.9259, 0.9259, 0.9153, 0.9259, 0.9259, 0.9259, 0.9259, 0.9153, 0.9259, 0.9153, 0.9259, 0.9153, 0.9259, 0.9153, 0.9259, 0.9259, 0.9259, 0.9293, 0.9153, 0.9153, 0.9259, 0.9259
IF, SMD, True, fpr, 0.9652, 0.9653, 0.9655, 0.9655, 0.9655, 0.9653, 0.9653, 0.9655, 0.9655, 0.9654, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9654, 0.9655, 0.9652, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9653, 0.9643, 0.9655, 0.9654, 0.9655, 0.9654, 0.9655
IF, SMD, True, auc, 0.6863, 0.6649, 0.6755, 0.6614, 0.6805, 0.6783, 0.6769, 0.6500, 0.6478, 0.6718, 0.6537, 0.6816, 0.6749, 0.6812, 0.6660, 0.6665, 0.6738, 0.6739, 0.6564, 0.6923, 0.6698, 0.6527, 0.6614, 0.6426, 0.6829, 0.6796, 0.6828, 0.6933, 0.6793, 0.6618, 0.6921, 0.6806
IF, SMD, True, f1b, 0.6974, 0.6995, 0.7184, 0.8113, 0.7993, 0.7487, 0.7964, 0.7905, 0.7553, 0.7804, 0.6719, 0.7544, 0.7116, 0.7158, 0.8004, 0.7184, 0.8056, 0.6987, 0.7902, 0.7866, 0.8242, 0.7109, 0.7379, 0.7955, 0.8079, 0.7363, 0.7647, 0.7654, 0.7847, 0.7296, 0.7587, 0.7261
LSTM, SMD, True, fpr, 0.9638, 0.9653, 0.9588, 0.9648, 0.9633, 0.9625, 0.9638, 0.9624, 0.9624, 0.9616, 0.9645, 0.9642, 0.9653, 0.9637, 0.9629, 0.9630, 0.9648, 0.9646, 0.9645, 0.9627, 0.9641, 0.9654, 0.9644, 0.9651, 0.9619, 0.9648, 0.9614, 0.9635, 0.9646, 0.9651, 0.9651, 0.9652
LSTM, SMD, True, auc, 0.7317, 0.6885, 0.7322, 0.7151, 0.7200, 0.7166, 0.7238, 0.7190, 0.7116, 0.7084, 0.6861, 0.6863, 0.6790, 0.7240, 0.7063, 0.7231, 0.6879, 0.7125, 0.6996, 0.7123, 0.6839, 0.6907, 0.6958, 0.6937, 0.7434, 0.6958, 0.7202, 0.7218, 0.7106, 0.6876, 0.7101, 0.7114
LSTM, SMD, True, f1b, 0.6866, 0.6834, 0.6857, 0.6769, 0.6814, 0.6805, 0.6783, 0.6866, 0.6871, 0.6857, 0.6848, 0.6755, 0.6808, 0.6738, 0.6814, 0.6860, 0.6834, 0.6860, 0.6874, 0.6805, 0.6886, 0.6820, 0.6851, 0.6817, 0.6871, 0.6866, 0.6747, 0.6880, 0.6783, 0.6866, 0.6729, 0.6752
GRU, SMD, True, fpr, 0.9655, 0.9633, 0.9649, 0.9647, 0.9644, 0.9652, 0.9655, 0.9652, 0.9647, 0.9654, 0.9651, 0.9651, 0.9652, 0.9653, 0.9651, 0.9655, 0.9655, 0.9654, 0.9655, 0.9646, 0.9643, 0.9653, 0.9650, 0.9653, 0.9655, 0.9654, 0.9648, 0.9636, 0.9652, 0.9623, 0.9648, 0.9654
GRU, SMD, True, auc, 0.6584, 0.7412, 0.6913, 0.7071, 0.7257, 0.6953, 0.7083, 0.7074, 0.6934, 0.7186, 0.6995, 0.7191, 0.6978, 0.7099, 0.7182, 0.6982, 0.6554, 0.6816, 0.7015, 0.7163, 0.7205, 0.7264, 0.7165, 0.7028, 0.6864, 0.6695, 0.7157, 0.7256, 0.7096, 0.7477, 0.6978, 0.7028
GRU, SMD, True, f1b, 0.6883, 0.6823, 0.6863, 0.6789, 0.6895, 0.6866, 0.6825, 0.6874, 0.6883, 0.6897, 0.6854, 0.6895, 0.6889, 0.6880, 0.6789, 0.6900, 0.6871, 0.6868, 0.6892, 0.6895, 0.6808, 0.6871, 0.6912, 0.6897, 0.6897, 0.6803, 0.6803, 0.6935, 0.6900, 0.6906, 0.6886, 0.6817
AE, SMD, True, fpr, 0.9654, 0.9655, 0.9650, 0.9655, 0.9653, 0.9651, 0.9655, 0.9654, 0.9653, 0.9654, 0.9653, 0.9652, 0.9654, 0.9653, 0.9654, 0.9650, 0.9654, 0.9645, 0.9655, 0.9653, 0.9655, 0.9654, 0.9651, 0.9655, 0.9648, 0.9654, 0.9651, 0.9655, 0.9654, 0.9654, 0.9653, 0.9655
AE, SMD, True, auc, 0.5919, 0.6845, 0.6448, 0.5652, 0.6116, 0.5977, 0.6166, 0.6100, 0.6517, 0.6189, 0.6226, 0.6358, 0.6343, 0.5960, 0.6304, 0.6311, 0.5774, 0.6150, 0.5821, 0.6069, 0.5732, 0.5792, 0.6048, 0.5708, 0.6581, 0.5851, 0.6353, 0.6259, 0.6256, 0.6192, 0.6313, 0.5917
AE, SMD, True, f1b, 0.8919, 0.8568, 0.9047, 0.9035, 0.8882, 0.9013, 0.9073, 0.9035, 0.9070, 0.9115, 0.9139, 0.9000, 0.8968, 0.9053, 0.9024, 0.9076, 0.9076, 0.9159, 0.8985, 0.9005, 0.9047, 0.9027, 0.9002, 0.9007, 0.9043, 0.9013, 0.8991, 0.8996, 0.9139, 0.8980, 0.9007, 0.9081
VAE, SMD, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMD, True, auc, 0.2766, 0.2762, 0.2882, 0.2784, 0.2748, 0.2704, 0.2777, 0.2795, 0.2678, 0.2763, 0.2645, 0.2826, 0.2704, 0.2833, 0.2861, 0.2681, 0.2891, 0.2801, 0.2650, 0.2831, 0.2761, 0.2801, 0.2784, 0.2965, 0.2891, 0.2765, 0.2836, 0.2784, 0.2728, 0.2798, 0.2897, 0.2596
VAE, SMD, True, f1b, 0.2023, 0.1334, 0.2082, 0.1579, 0.2097, 0.2021, 0.2123, 0.1387, 0.1399, 0.2123, 0.1465, 0.2116, 0.1455, 0.1785, 0.1621, 0.1385, 0.2123, 0.2120, 0.2059, 0.2123, 0.1430, 0.2091, 0.1777, 0.2123, 0.1611, 0.2102, 0.1591, 0.2123, 0.2012, 0.2044, 0.1430, 0.2123
OP, SMD, True, fpr, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648, 0.9648
OP, SMD, True, auc, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091, 0.5091
OP, SMD, True, f1b, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120, 0.2120
RAND, SMD, True, fpr, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9654, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9654, 0.9655, 0.9655, 1.0000, 1.0000
RAND, SMD, True, auc, 0.4877, 0.4973, 0.4901, 0.4928, 0.5023, 0.4895, 0.4939, 0.4794, 0.4855, 0.5060, 0.4984, 0.5006, 0.4846, 0.4889, 0.5117, 0.4948, 0.4881, 0.4874, 0.4886, 0.5155, 0.4737, 0.5010, 0.5103, 0.5221, 0.5086, 0.5009, 0.4866, 0.4958, 0.4871, 0.5168, 0.4937, 0.4970
RAND, SMD, True, f1b, 0.7768, 0.7728, 0.7546, 0.6475, 0.7527, 0.8337, 0.7520, 0.7084, 0.7022, 0.8165, 0.7074, 0.7628, 0.6939, 0.6633, 0.7253, 0.8151, 0.8441, 0.8158, 0.8207, 0.7163, 0.7219, 0.7666, 0.8007, 0.7975, 0.8184, 0.8288, 0.7632, 0.7143, 0.8033, 0.7923, 0.7712, 0.7664
