VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436, 0.9436
DBSCAN, SMAP, True, fpr, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640
DBSCAN, SMAP, True, auc, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077, 0.8077
DBSCAN, SMAP, True, f1b, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733, 0.8733
GMM, SMAP, True, fpr, 0.9640, 0.9639, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9639, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9639, 0.9640, 0.9640, 0.9640, 0.9640, 0.9639, 0.9640, 0.9640, 0.9640
GMM, SMAP, True, auc, 0.8003, 0.1728, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8079, 0.8003, 0.1728, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.8003, 0.1728, 0.8003, 0.8003, 0.8003, 0.8003, 0.1728, 0.8003, 0.8003, 0.8003
GMM, SMAP, True, f1b, 0.9622, 0.9654, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9932, 0.9622, 0.9654, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9622, 0.9654, 0.9622, 0.9622, 0.9622, 0.9622, 0.9654, 0.9622, 0.9622, 0.9622
IF, SMAP, True, fpr, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640
IF, SMAP, True, auc, 0.8005, 0.8005, 0.8004, 0.8005, 0.8006, 0.8005, 0.8004, 0.8004, 0.8005, 0.8005, 0.8003, 0.8005, 0.8005, 0.8004, 0.8005, 0.8003, 0.8006, 0.8004, 0.8005, 0.8005, 0.8004, 0.8006, 0.8005, 0.8003, 0.8003, 0.8004, 0.8004, 0.8003, 0.8003, 0.8006, 0.8005, 0.8005
IF, SMAP, True, f1b, 0.6208, 0.6247, 0.6335, 0.6267, 0.6195, 0.6234, 0.6188, 0.6241, 0.6247, 0.6181, 0.6328, 0.6301, 0.6149, 0.6234, 0.6267, 0.5745, 0.6234, 0.6241, 0.5785, 0.6241, 0.5745, 0.6267, 0.6349, 0.6175, 0.6201, 0.6234, 0.6241, 0.5825, 0.6143, 0.6123, 0.6155, 0.6261
LSTM, SMAP, True, fpr, 0.9655, 0.9654, 0.9653, 0.9652, 0.9655, 0.9626, 0.9655, 0.9655, 0.9651, 0.9656, 0.9651, 0.9650, 0.9656, 0.9655, 0.9654, 0.9655, 0.9655, 0.9654, 0.9654, 0.9654, 0.9656, 0.9654, 1.0000, 0.9653, 0.9655, 0.9654, 0.9653, 0.9628, 0.9656, 0.9656, 0.9653, 0.9656
LSTM, SMAP, True, auc, 0.7463, 0.7981, 0.7430, 0.8134, 0.7575, 0.7818, 0.7648, 0.7909, 0.8002, 0.7779, 0.7967, 0.8256, 0.8038, 0.7929, 0.7907, 0.8008, 0.8283, 0.7995, 0.7924, 0.7635, 0.8203, 0.7977, 0.8188, 0.7544, 0.8115, 0.7837, 0.7646, 0.8192, 0.8184, 0.7752, 0.7719, 0.8301
LSTM, SMAP, True, f1b, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.8865, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.8839, 0.9067, 0.9067
GRU, SMAP, True, fpr, 0.9647, 0.9641, 0.9652, 0.9655, 0.9645, 0.9640, 0.9633, 0.9653, 0.9640, 0.9634, 0.9655, 0.9641, 0.9655, 0.9648, 0.9644, 0.9655, 0.9648, 0.9644, 0.9629, 0.9620, 0.9641, 0.9648, 0.9643, 0.9653, 0.9653, 0.9639, 0.9655, 0.9646, 0.9652, 0.9631, 0.9653, 0.9653
GRU, SMAP, True, auc, 0.8104, 0.8009, 0.8135, 0.8247, 0.8130, 0.8207, 0.8383, 0.8151, 0.8193, 0.8560, 0.8083, 0.8332, 0.8358, 0.8314, 0.8334, 0.8082, 0.8100, 0.8308, 0.8327, 0.8600, 0.8022, 0.7912, 0.8130, 0.7635, 0.8033, 0.8062, 0.8337, 0.8013, 0.8246, 0.8276, 0.8080, 0.8361
GRU, SMAP, True, f1b, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.8467, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067
AE, SMAP, True, fpr, 0.9640, 0.9642, 0.9640, 0.9637, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640, 0.9639, 0.9640, 0.9635, 0.9640, 0.9640, 0.9640, 0.9640, 0.9640
AE, SMAP, True, auc, 0.8665, 0.8262, 0.8460, 0.8162, 0.8460, 0.8571, 0.8588, 0.8592, 0.8078, 0.8460, 0.8641, 0.8519, 0.8577, 0.8529, 0.8699, 0.8461, 0.8572, 0.8571, 0.8003, 0.8570, 0.8573, 0.8572, 0.8462, 0.8576, 0.8094, 0.8572, 0.8203, 0.8643, 0.8645, 0.8701, 0.8641, 0.8459
AE, SMAP, True, f1b, 0.9638, 0.9702, 0.9575, 0.9622, 0.9591, 0.9654, 0.9702, 0.9638, 0.9734, 0.9607, 0.9591, 0.9622, 0.9575, 0.9638, 0.9622, 0.9670, 0.9654, 0.9638, 0.9686, 0.9544, 0.9638, 0.9622, 0.9750, 0.9670, 0.9767, 0.9591, 0.9638, 0.9686, 0.9670, 0.9686, 0.9607, 0.9734
VAE, SMAP, True, fpr, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 1.0000, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656
VAE, SMAP, True, auc, 0.1972, 0.1977, 0.1970, 0.1971, 0.1973, 0.1977, 0.1971, 0.1968, 0.1906, 0.1974, 0.1975, 0.1903, 0.1970, 0.1975, 0.1971, 0.1973, 0.1973, 0.1974, 0.1901, 0.1970, 0.1973, 0.1973, 0.1972, 0.1973, 0.1972, 0.1978, 0.1969, 0.1974, 0.1974, 0.1969, 0.1971, 0.1971
VAE, SMAP, True, f1b, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827, 0.0827
OP, SMAP, True, fpr, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656, 0.9656
OP, SMAP, True, auc, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021
OP, SMAP, True, f1b, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067, 0.9067
RAND, SMAP, True, fpr, 0.9655, 0.9655, 0.9656, 0.9655, 0.9655, 0.9654, 0.9655, 0.9655, 0.9654, 0.9652, 0.9656, 1.0000, 1.0000, 0.9654, 0.9655, 0.9655, 0.9655, 0.9655, 0.9655, 0.9656, 0.9655, 0.9654, 0.9655, 0.9655, 0.9649, 0.9654, 0.9655, 0.9655, 0.9655, 0.9655, 0.9653, 0.9654
RAND, SMAP, True, auc, 0.5249, 0.4992, 0.4895, 0.4997, 0.5163, 0.5217, 0.4905, 0.5316, 0.4999, 0.4979, 0.4851, 0.5001, 0.4997, 0.5074, 0.4917, 0.5121, 0.4821, 0.4978, 0.5141, 0.5095, 0.4723, 0.4912, 0.4655, 0.5056, 0.4983, 0.4896, 0.5186, 0.4959, 0.4885, 0.4979, 0.5028, 0.4977
RAND, SMAP, True, f1b, 0.9799, 0.8892, 0.7993, 0.7714, 0.8383, 0.8720, 0.8632, 0.9099, 0.8324, 0.9544, 0.8852, 0.8741, 0.8836, 0.8836, 0.8820, 0.8988, 0.8917, 0.9482, 0.9467, 0.8741, 0.9391, 0.8950, 0.8934, 0.8804, 0.7594, 0.7928, 0.8530, 0.9316, 0.8643, 0.8279, 0.8511, 0.9156
