VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295
DBSCAN, SMAP, True, fpr, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883
DBSCAN, SMAP, True, auc, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889
DBSCAN, SMAP, True, f1b, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295
GMM, SMAP, True, fpr, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876, 0.9876
GMM, SMAP, True, auc, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842, 0.4842
GMM, SMAP, True, f1b, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230
IF, SMAP, True, fpr, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883
IF, SMAP, True, auc, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4889, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890, 0.4890
IF, SMAP, True, f1b, 0.1299, 0.1299, 0.1298, 0.1300, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1297, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1300, 0.1300, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299, 0.1299
LSTM, SMAP, True, fpr, 0.9883, 0.9883, 0.9880, 0.9883, 0.9882, 0.9883, 0.9883, 0.9883, 0.9882, 0.9877, 0.9882, 0.9881, 0.9883, 0.9881, 0.9882, 0.9883, 0.9883, 0.9881, 0.9883, 0.9882, 0.9882, 0.9880, 0.9883, 0.9883, 0.9881, 0.9878, 0.9882, 0.9878, 0.9882, 0.9881, 0.9883, 0.9880
LSTM, SMAP, True, auc, 0.4289, 0.4183, 0.4179, 0.4175, 0.4241, 0.4270, 0.4265, 0.4181, 0.4612, 0.4237, 0.4043, 0.4185, 0.4294, 0.4371, 0.4318, 0.4320, 0.4251, 0.4297, 0.4242, 0.4314, 0.4201, 0.4274, 0.3979, 0.4143, 0.4358, 0.4246, 0.4336, 0.4225, 0.4409, 0.4168, 0.4238, 0.4307
LSTM, SMAP, True, f1b, 0.6329, 0.6472, 0.7299, 0.6231, 0.6289, 0.7042, 0.6472, 0.6734, 0.7326, 0.6192, 0.6579, 0.7220, 0.6390, 0.6944, 0.8032, 0.8032, 0.7491, 0.7042, 0.6390, 0.7042, 0.7905, 0.7722, 0.6689, 0.6309, 0.6601, 0.7299, 0.7353, 0.7299, 0.6211, 0.6289, 0.6849, 0.6270
GRU, SMAP, True, fpr, 0.9879, 0.9878, 0.9883, 0.9883, 0.9882, 0.9883, 0.9883, 0.9882, 0.9883, 0.9883, 0.9882, 0.9883, 0.9883, 0.9882, 0.9883, 0.9881, 0.9883, 0.9880, 0.9882, 0.9882, 0.9883, 0.9883, 0.9881, 0.9883, 0.9882, 0.9882, 0.9879, 0.9883, 0.9878, 0.9883, 0.9883, 0.9883
GRU, SMAP, True, auc, 0.4311, 0.4188, 0.4376, 0.4198, 0.4249, 0.4239, 0.4309, 0.4128, 0.4333, 0.4187, 0.4299, 0.4179, 0.4166, 0.4128, 0.4325, 0.4320, 0.4326, 0.4141, 0.4311, 0.4127, 0.4347, 0.4301, 0.4164, 0.4252, 0.4192, 0.4363, 0.4171, 0.4212, 0.4238, 0.4324, 0.4318, 0.4126
GRU, SMAP, True, f1b, 0.6993, 0.7117, 0.6349, 0.6645, 0.8163, 0.6897, 0.6452, 0.7605, 0.7092, 0.7407, 0.6803, 0.7435, 0.7353, 0.7194, 0.7143, 0.7092, 0.6390, 0.7246, 0.6601, 0.7519, 0.6667, 0.6329, 0.7435, 0.7042, 0.7968, 0.7194, 0.6780, 0.6173, 0.7194, 0.7843, 0.7813, 0.7463
AE, SMAP, True, fpr, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883, 0.9883
AE, SMAP, True, auc, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4889, 0.4904, 0.4889, 0.4889, 0.4889
AE, SMAP, True, f1b, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.1295, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.1295, 0.1295, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230
VAE, SMAP, True, fpr, 0.9877, 0.9877, 0.9881, 0.9877, 0.9877, 0.9877, 0.9878, 0.9882, 0.9877, 0.9877, 0.9877, 0.9877, 0.9879, 0.9877, 0.9877, 0.9877, 0.9877, 0.9877, 0.9877, 0.9879, 0.9877, 0.9881, 0.9877, 0.9877, 0.9877, 0.9877, 0.9877, 0.9877, 0.9882, 0.9877, 0.9877, 0.9877
VAE, SMAP, True, auc, 0.5108, 0.5108, 0.5095, 0.5110, 0.5108, 0.5108, 0.5111, 0.5094, 0.5108, 0.5108, 0.5108, 0.5108, 0.5109, 0.5106, 0.5110, 0.5108, 0.5109, 0.5107, 0.5108, 0.5097, 0.5111, 0.5093, 0.5108, 0.5107, 0.5108, 0.5109, 0.5108, 0.5108, 0.5094, 0.5108, 0.5108, 0.5108
VAE, SMAP, True, f1b, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272, 0.0272
OP, SMAP, True, fpr, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880, 0.9880
OP, SMAP, True, auc, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997
OP, SMAP, True, f1b, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230, 0.0230
RAND, SMAP, True, fpr, 0.9883, 0.9883, 0.9883, 0.9879, 0.9883, 0.9882, 0.9883, 0.9883, 0.9883, 0.9882, 0.9883, 0.9883, 0.9883, 0.9882, 0.9883, 0.9882, 0.9882, 0.9883, 0.9882, 0.9883, 0.9882, 0.9883, 0.9883, 0.9882, 0.9883, 1.0000, 0.9883, 0.9883, 0.9879, 0.9883, 0.9881, 0.9882
RAND, SMAP, True, auc, 0.5544, 0.5249, 0.4850, 0.5252, 0.5076, 0.5594, 0.5346, 0.5367, 0.4803, 0.5236, 0.4402, 0.5160, 0.4440, 0.4940, 0.4847, 0.5117, 0.4606, 0.4967, 0.5349, 0.4977, 0.5545, 0.4856, 0.5226, 0.4483, 0.4706, 0.4655, 0.4726, 0.4661, 0.5308, 0.5472, 0.5096, 0.4681
RAND, SMAP, True, f1b, 0.9479, 0.6329, 0.8811, 0.6250, 0.8811, 0.7435, 0.6494, 0.7407, 0.6689, 0.8696, 0.9217, 1.0000, 0.6289, 0.6873, 0.7246, 0.8000, 0.6472, 0.4673, 0.8696, 0.6006, 0.9390, 0.9804, 0.2759, 0.8299, 0.6173, 0.9091, 0.5510, 0.8969, 0.8929, 0.9479, 0.8475, 0.7273
