VAR, MSL, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, MSL, True, auc, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406, 0.5406
OCSVM, MSL, True, f1b, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470, 0.9470
DBSCAN, MSL, True, fpr, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835, 0.7835
DBSCAN, MSL, True, auc, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712, 0.5712
DBSCAN, MSL, True, f1b, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926
GMM, MSL, True, fpr, 0.7836, 0.7824, 1.0000, 0.7836, 1.0000, 1.0000, 0.7836, 0.7836, 0.7836, 0.7836, 1.0000, 1.0000, 1.0000, 0.7836, 0.7836, 1.0000, 0.7836, 0.7824, 1.0000, 0.7836, 0.7836, 0.7836, 0.7844, 0.7836, 1.0000, 0.7836, 0.7824, 0.7836, 0.7836, 1.0000, 0.7836, 0.7836
GMM, MSL, True, auc, 0.4505, 0.4395, 0.4443, 0.4505, 0.4443, 0.4443, 0.4505, 0.4505, 0.4505, 0.4505, 0.4443, 0.4443, 0.4443, 0.4505, 0.4505, 0.4443, 0.4505, 0.4395, 0.4443, 0.4505, 0.4505, 0.4505, 0.4395, 0.4505, 0.4443, 0.4505, 0.4395, 0.4505, 0.4505, 0.4398, 0.4505, 0.4505
GMM, MSL, True, f1b, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9926, 0.9944, 0.9926, 0.9926
IF, MSL, True, fpr, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328
IF, MSL, True, auc, 0.5191, 0.5201, 0.5177, 0.5191, 0.5192, 0.5199, 0.5205, 0.5179, 0.5192, 0.5177, 0.5186, 0.5192, 0.5256, 0.5201, 0.5195, 0.5185, 0.5184, 0.5184, 0.5197, 0.5186, 0.5273, 0.5177, 0.5183, 0.5194, 0.5258, 0.5186, 0.5203, 0.5192, 0.5184, 0.5189, 0.5193, 0.5187
IF, MSL, True, f1b, 0.9917, 0.9954, 0.9640, 0.9944, 0.9944, 0.9926, 0.9981, 0.9944, 0.9954, 0.9944, 0.9835, 0.9889, 0.9926, 0.9889, 0.9935, 0.9853, 0.9844, 0.9981, 0.9666, 0.9898, 0.9981, 0.9889, 0.9944, 0.9963, 0.9917, 0.9926, 0.9889, 0.9871, 0.9926, 0.9926, 0.9981, 0.9944
LSTM, MSL, True, fpr, 0.7841, 0.7788, 1.0000, 0.7837, 0.7827, 1.0000, 1.0000, 1.0000, 1.0000, 0.7834, 0.7812, 0.7842, 0.7844, 0.7843, 0.7842, 0.7817, 1.0000, 1.0000, 0.7812, 1.0000, 0.7843, 0.7824, 0.7827, 0.7840, 1.0000, 0.7842, 1.0000, 0.7844, 0.7840, 1.0000, 0.7810, 0.7804
LSTM, MSL, True, auc, 0.5122, 0.4982, 0.5018, 0.5040, 0.5101, 0.5182, 0.5077, 0.5143, 0.5214, 0.5227, 0.5175, 0.5178, 0.5130, 0.5019, 0.5033, 0.5299, 0.5184, 0.5176, 0.5117, 0.5294, 0.5087, 0.5132, 0.5237, 0.5176, 0.4928, 0.5076, 0.5201, 0.5095, 0.4952, 0.5025, 0.5162, 0.5221
LSTM, MSL, True, f1b, 1.0000, 1.0000, 0.9991, 1.0000, 1.0000, 0.9991, 1.0000, 1.0000, 1.0000, 1.0000, 0.9991, 1.0000, 1.0000, 1.0000, 0.9991, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9991, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9991, 1.0000, 1.0000, 1.0000, 1.0000
GRU, MSL, True, fpr, 1.0000, 0.7836, 0.7844, 1.0000, 0.7839, 1.0000, 0.7835, 0.7843, 1.0000, 1.0000, 0.7834, 0.7830, 0.7843, 1.0000, 0.7836, 0.7833, 1.0000, 1.0000, 0.7842, 0.7824, 0.7844, 0.7839, 0.7832, 0.7836, 1.0000, 1.0000, 1.0000, 0.7843, 0.7834, 1.0000, 0.7835, 0.7841
GRU, MSL, True, auc, 0.4957, 0.5543, 0.5174, 0.4989, 0.5171, 0.4822, 0.5721, 0.4928, 0.4805, 0.5579, 0.5221, 0.5201, 0.4792, 0.5064, 0.5564, 0.5203, 0.5165, 0.5605, 0.5143, 0.5346, 0.5097, 0.4821, 0.4860, 0.5160, 0.5498, 0.5887, 0.4944, 0.5636, 0.4873, 0.5272, 0.5251, 0.5898
GRU, MSL, True, f1b, 0.9981, 0.9972, 0.9981, 0.9981, 0.9981, 0.9981, 0.9991, 0.9991, 1.0000, 0.9981, 0.9981, 0.9981, 1.0000, 0.9981, 0.9991, 0.9981, 0.9981, 0.9981, 0.9991, 0.9981, 0.9981, 0.9981, 0.9981, 0.9981, 0.9972, 0.9981, 0.9981, 0.9981, 0.9991, 0.9981, 0.9981, 0.9981
AE, MSL, True, fpr, 0.7842, 0.7828, 0.7328, 0.7828, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7328, 0.7840, 0.7328, 0.7844, 0.7328, 0.7828, 0.7328, 0.7838, 0.7328, 0.7328, 0.7828, 0.7828, 0.7828, 0.7828, 0.7828, 0.7328, 0.7328, 0.7328, 0.7837, 0.7328, 0.7328
AE, MSL, True, auc, 0.5547, 0.5544, 0.5388, 0.5545, 0.5266, 0.5330, 0.5397, 0.5390, 0.5378, 0.5375, 0.5330, 0.5392, 0.5430, 0.5333, 0.5449, 0.5374, 0.5527, 0.5363, 0.5474, 0.5368, 0.5391, 0.5546, 0.5529, 0.5526, 0.5530, 0.5545, 0.5371, 0.5298, 0.5390, 0.5609, 0.5375, 0.5393
AE, MSL, True, f1b, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9954, 0.9944, 0.9944, 0.9954, 0.9944, 0.9944, 0.9944, 0.9944
VAE, MSL, True, fpr, 0.7843, 0.7829, 0.7843, 0.7842, 0.7844, 0.7844, 0.7844, 0.7843, 1.0000, 0.7842, 1.0000, 0.7844, 0.7844, 0.7844, 1.0000, 0.7843, 0.7843, 0.7844, 1.0000, 0.7843, 1.0000, 0.7844, 0.7841, 0.7844, 0.7842, 1.0000, 0.7844, 0.7844, 1.0000, 0.7843, 1.0000, 0.7844
VAE, MSL, True, auc, 0.4630, 0.4622, 0.4618, 0.4614, 0.4598, 0.4604, 0.4612, 0.4627, 0.4613, 0.4626, 0.4601, 0.4637, 0.4602, 0.4619, 0.4631, 0.4617, 0.4622, 0.4593, 0.4602, 0.4623, 0.4601, 0.4607, 0.4615, 0.4628, 0.4591, 0.4627, 0.4616, 0.4598, 0.4593, 0.4620, 0.4595, 0.4603
VAE, MSL, True, f1b, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096, 0.4096
OP, MSL, True, fpr, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131, 0.7131
OP, MSL, True, auc, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994, 0.4994
OP, MSL, True, f1b, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944, 0.9944
RAND, MSL, True, fpr, 0.7844, 0.7844, 0.7843, 0.7840, 0.7844, 0.7844, 0.7843, 0.7843, 0.7835, 0.7843, 0.7842, 0.7843, 0.7844, 1.0000, 0.7840, 1.0000, 0.7842, 0.7843, 1.0000, 0.7844, 1.0000, 0.7843, 0.7844, 0.7842, 0.7838, 0.7840, 0.7844, 0.7839, 0.7840, 0.7844, 0.7839, 1.0000
RAND, MSL, True, auc, 0.4905, 0.4930, 0.5056, 0.5075, 0.4942, 0.4642, 0.4994, 0.5070, 0.5020, 0.5115, 0.4775, 0.5015, 0.4949, 0.5130, 0.4950, 0.5041, 0.4607, 0.5020, 0.5036, 0.5000, 0.5355, 0.5018, 0.4760, 0.4878, 0.4824, 0.5096, 0.4838, 0.4968, 0.5007, 0.4992, 0.4946, 0.4861
RAND, MSL, True, f1b, 0.9981, 0.9954, 0.9963, 0.9917, 0.9917, 0.9972, 0.9944, 0.9972, 0.9944, 0.9954, 0.9963, 0.9954, 0.9981, 0.9917, 0.9889, 0.9972, 0.9944, 0.9908, 0.9972, 0.9935, 1.0000, 0.9917, 1.0000, 1.0000, 0.9898, 1.0000, 0.9972, 0.9862, 1.0000, 0.9944, 0.9954, 0.9926
