VAR, MSL, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, MSL, True, auc, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325, 0.3325
OCSVM, MSL, True, f1b, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821, 0.7821
DBSCAN, MSL, True, fpr, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739
DBSCAN, MSL, True, auc, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797, 0.7797
DBSCAN, MSL, True, f1b, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150, 0.9150
GMM, MSL, True, fpr, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739
GMM, MSL, True, auc, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628, 0.7628
GMM, MSL, True, f1b, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396, 0.9396
IF, MSL, True, fpr, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739, 0.9739
IF, MSL, True, auc, 0.7487, 0.7458, 0.7488, 0.7468, 0.7494, 0.7486, 0.7466, 0.7480, 0.7473, 0.7477, 0.7468, 0.7483, 0.7489, 0.7478, 0.7459, 0.7489, 0.7473, 0.7476, 0.7474, 0.7478, 0.7486, 0.7472, 0.7471, 0.7472, 0.7453, 0.7481, 0.7467, 0.7456, 0.7474, 0.7478, 0.7467, 0.7479
IF, MSL, True, f1b, 0.8589, 0.7865, 0.8537, 0.7568, 0.8974, 0.8917, 0.6635, 0.7609, 0.7527, 0.9524, 0.8485, 0.9150, 0.9032, 0.7368, 0.7910, 0.9150, 0.7143, 0.7821, 0.8046, 0.9032, 0.7447, 0.7865, 0.9524, 0.8589, 0.8434, 0.8696, 0.9722, 0.6931, 0.8000, 0.8861, 0.8140, 0.7821
LSTM, MSL, True, fpr, 0.9790, 0.9792, 0.9793, 0.9786, 0.9794, 0.9779, 0.9782, 0.9794, 0.9790, 0.9606, 0.9789, 0.9782, 0.9793, 0.9795, 0.9793, 0.9770, 0.9607, 0.9778, 0.9794, 0.9793, 0.9794, 0.9794, 0.9787, 0.9792, 0.9788, 0.9790, 0.9582, 0.9794, 0.9787, 0.9791, 0.9795, 0.9791
LSTM, MSL, True, auc, 0.7495, 0.7331, 0.7472, 0.5367, 0.4262, 0.4284, 0.7402, 0.7512, 0.6859, 0.7232, 0.4484, 0.7433, 0.5107, 0.7324, 0.4562, 0.4224, 0.7431, 0.4373, 0.7070, 0.7289, 0.7432, 0.4091, 0.4337, 0.7190, 0.7437, 0.7172, 0.7561, 0.4273, 0.7235, 0.7454, 0.4341, 0.7075
LSTM, MSL, True, f1b, 0.6931, 0.7000, 0.7143, 0.7143, 0.7330, 0.7216, 0.7071, 0.6829, 0.6965, 0.7143, 0.7330, 0.7107, 0.7107, 0.6965, 0.7368, 0.7216, 0.6931, 0.7143, 0.7254, 0.6897, 0.7071, 0.7292, 0.7292, 0.7143, 0.7143, 0.7179, 0.7143, 0.7107, 0.7035, 0.7035, 0.6897, 0.7143
GRU, MSL, True, fpr, 0.9794, 0.9794, 0.9795, 0.9562, 0.9594, 0.9792, 0.9604, 0.9795, 0.9778, 0.9595, 0.9795, 0.9794, 0.9790, 0.9792, 0.9793, 0.9764, 0.9793, 0.9795, 0.9787, 0.9793, 0.9795, 0.9793, 0.9795, 0.9795, 0.9626, 0.9795, 0.9609, 0.9582, 0.9795, 1.0000, 0.9794, 0.9606
GRU, MSL, True, auc, 0.4592, 0.4206, 0.4576, 0.7094, 0.7340, 0.4537, 0.6884, 0.4095, 0.5517, 0.7405, 0.4202, 0.4193, 0.4310, 0.7120, 0.7200, 0.5888, 0.4387, 0.4405, 0.7184, 0.3950, 0.6422, 0.6628, 0.7439, 0.3870, 0.7402, 0.7178, 0.7236, 0.7334, 0.3823, 0.4270, 0.7114, 0.7179
GRU, MSL, True, f1b, 0.7035, 0.7216, 0.7330, 0.7143, 0.7143, 0.7254, 0.7216, 0.7292, 0.7179, 0.7071, 0.7292, 0.7292, 0.7071, 0.7000, 0.7107, 0.7179, 0.7071, 0.7035, 0.7107, 0.7292, 0.7143, 0.7035, 0.7000, 0.7330, 0.7292, 0.7000, 0.7035, 0.6965, 0.7330, 0.7292, 0.7071, 0.7107
AE, MSL, True, fpr, 0.9739, 0.9739, 1.0000, 0.9739, 0.9733, 0.9738, 0.9795, 0.9739, 0.9738, 0.9739, 0.9794, 0.9739, 0.9736, 0.9739, 0.9739, 0.9792, 0.9736, 0.9739, 0.9738, 0.9737, 0.9736, 0.9738, 0.9739, 0.9739, 0.9739, 0.9739, 1.0000, 0.9739, 0.9739, 0.9736, 0.9735, 0.9739
AE, MSL, True, auc, 0.7527, 0.7554, 0.7216, 0.7488, 0.7655, 0.7577, 0.7336, 0.7580, 0.7578, 0.7400, 0.7253, 0.7529, 0.7523, 0.7571, 0.7451, 0.7410, 0.7567, 0.7461, 0.7515, 0.7567, 0.7593, 0.7539, 0.7469, 0.7574, 0.7603, 0.7593, 0.7215, 0.7451, 0.7467, 0.7643, 0.7603, 0.7485
AE, MSL, True, f1b, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9722, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9722, 0.9790
VAE, MSL, True, fpr, 0.9795, 0.9795, 0.9795, 0.9794, 0.9794, 0.9795, 1.0000, 0.9795, 0.9794, 0.9795, 0.9795, 0.9795, 1.0000, 1.0000, 0.9795, 0.9794, 0.9795, 0.9795, 0.9795, 0.9795, 0.9795, 0.9795, 0.9795, 0.9795, 0.9795, 1.0000, 0.9795, 0.9795, 0.9795, 1.0000, 0.9795, 0.9795
VAE, MSL, True, auc, 0.2134, 0.2280, 0.2104, 0.2524, 0.2181, 0.2142, 0.2075, 0.2106, 0.2169, 0.2179, 0.2143, 0.2146, 0.2135, 0.2159, 0.2209, 0.2210, 0.2116, 0.2131, 0.2177, 0.2108, 0.2118, 0.2114, 0.2116, 0.2090, 0.2156, 0.2134, 0.2265, 0.2187, 0.2087, 0.2175, 0.2137, 0.2155
VAE, MSL, True, f1b, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591, 0.0591
OP, MSL, True, fpr, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673, 0.9673
OP, MSL, True, auc, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061, 0.5061
OP, MSL, True, f1b, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790, 0.9790
RAND, MSL, True, fpr, 0.9794, 0.9793, 0.9795, 0.9789, 0.9787, 0.9790, 0.9793, 0.9793, 0.9793, 0.9788, 0.9795, 0.9794, 0.9791, 0.9795, 0.9795, 0.9786, 0.9787, 0.9792, 0.9795, 0.9795, 0.9794, 0.9792, 0.9792, 0.9795, 0.9795, 0.9795, 0.9793, 0.9795, 0.9791, 0.9793, 0.9780, 0.9794
RAND, MSL, True, auc, 0.5267, 0.5265, 0.4804, 0.5507, 0.5228, 0.4927, 0.5328, 0.5536, 0.5578, 0.5580, 0.4984, 0.4879, 0.5342, 0.5003, 0.4856, 0.5276, 0.4765, 0.4649, 0.5095, 0.4640, 0.5275, 0.5019, 0.5336, 0.5362, 0.4998, 0.4370, 0.5382, 0.5278, 0.5082, 0.4530, 0.5794, 0.5146
RAND, MSL, True, f1b, 0.9790, 0.9722, 0.9032, 0.5957, 0.9589, 0.9859, 0.8805, 0.8589, 0.6897, 0.8917, 0.9929, 0.8235, 0.9459, 0.9396, 0.8000, 0.6061, 0.8284, 0.9589, 0.8140, 0.7865, 0.8696, 0.9722, 0.9032, 0.8805, 0.6167, 0.7330, 0.9524, 0.8861, 0.7179, 0.3753, 0.8537, 0.8140
