VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934
DBSCAN, SMAP, True, auc, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079, 0.6079
DBSCAN, SMAP, True, f1b, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850, 0.8850
GMM, SMAP, True, fpr, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934
GMM, SMAP, True, auc, 0.6134, 0.6156, 0.6156, 0.6134, 0.6156, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6156, 0.6134, 0.6134, 0.6134, 0.6134, 0.6134, 0.6156, 0.6134, 0.6156, 0.6134, 0.6137, 0.6134, 0.6156, 0.6134
GMM, SMAP, True, f1b, 0.8929, 0.7299, 0.7299, 0.8929, 0.7299, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.7299, 0.8929, 0.8929, 0.8929, 0.8929, 0.8929, 0.7299, 0.8929, 0.7299, 0.8929, 0.8696, 0.8929, 0.7299, 0.8929
IF, SMAP, True, fpr, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934
IF, SMAP, True, auc, 0.6136, 0.6143, 0.6146, 0.6136, 0.6139, 0.6131, 0.6134, 0.6139, 0.6141, 0.6131, 0.6133, 0.6130, 0.6132, 0.6138, 0.6143, 0.6140, 0.6141, 0.6136, 0.6132, 0.6127, 0.6138, 0.6134, 0.6133, 0.6144, 0.6136, 0.6131, 0.6135, 0.6130, 0.6135, 0.6132, 0.6139, 0.6137
IF, SMAP, True, f1b, 0.8130, 0.6897, 0.6579, 0.7092, 0.6849, 0.6993, 0.7519, 0.8772, 0.7143, 0.7042, 0.6667, 0.6410, 0.6849, 0.6757, 0.8475, 0.7092, 0.7353, 0.6993, 0.6369, 0.7092, 0.6897, 0.6803, 0.7092, 0.8403, 0.8475, 0.7194, 0.7519, 0.6897, 0.6944, 0.6944, 0.6993, 0.7143
LSTM, SMAP, True, fpr, 0.9933, 0.9932, 0.9933, 0.9934, 0.9934, 0.9934, 0.9932, 0.9927, 0.9933, 0.9934, 0.9934, 0.9932, 0.9931, 0.9934, 1.0000, 0.9934, 1.0000, 0.9932, 0.9927, 0.9930, 0.9934, 0.9934, 0.9934, 0.9933, 0.9928, 0.9927, 0.9934, 0.9933, 0.9930, 0.9932, 0.9933, 0.9934
LSTM, SMAP, True, auc, 0.5867, 0.6234, 0.6381, 0.6376, 0.6031, 0.5825, 0.6500, 0.6618, 0.5746, 0.5709, 0.5809, 0.6577, 0.6816, 0.5839, 0.5747, 0.5746, 0.5800, 0.5729, 0.5998, 0.6296, 0.5753, 0.5802, 0.5684, 0.5794, 0.6351, 0.6183, 0.5682, 0.5865, 0.5939, 0.6393, 0.5877, 0.5799
LSTM, SMAP, True, f1b, 0.9901, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9901, 1.0000, 0.9709, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9524, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GRU, SMAP, True, fpr, 0.9931, 0.9928, 0.9934, 0.9925, 0.9929, 0.9928, 0.9930, 0.9930, 0.9928, 0.9930, 0.9928, 0.9932, 0.9928, 0.9932, 0.9928, 0.9928, 0.9932, 0.9932, 0.9931, 0.9932, 0.9933, 0.9929, 0.9927, 0.9927, 0.9931, 0.9931, 0.9928, 0.9932, 0.9933, 0.9933, 0.9932, 0.9930
GRU, SMAP, True, auc, 0.6054, 0.6581, 0.6699, 0.6561, 0.6379, 0.6627, 0.6333, 0.6325, 0.6248, 0.6291, 0.6667, 0.5901, 0.6643, 0.6240, 0.6266, 0.6505, 0.5810, 0.6282, 0.6578, 0.5833, 0.5786, 0.5927, 0.6604, 0.6437, 0.5963, 0.5991, 0.6351, 0.5936, 0.5846, 0.5934, 0.5910, 0.6165
GRU, SMAP, True, f1b, 0.9709, 0.9709, 0.9901, 0.9615, 0.9901, 0.9709, 0.9901, 0.9901, 0.9804, 1.0000, 0.9709, 0.9901, 0.9524, 0.9901, 1.0000, 1.0000, 0.9259, 1.0000, 1.0000, 0.9709, 0.9174, 0.9709, 0.9709, 0.9901, 0.9709, 0.9615, 0.9901, 0.9709, 0.9615, 0.9804, 0.9709, 0.9804
AE, SMAP, True, fpr, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 1.0000, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 1.0000, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934
AE, SMAP, True, auc, 0.6136, 0.6025, 0.6023, 0.6017, 0.6143, 0.5174, 0.6037, 0.6147, 0.6044, 0.6133, 0.5267, 0.5948, 0.6135, 0.6043, 0.6131, 0.6119, 0.6034, 0.6054, 0.6133, 0.6133, 0.6135, 0.6133, 0.6148, 0.6144, 0.6025, 0.6057, 0.6137, 0.6154, 0.6132, 0.6149, 0.6023, 0.6129
AE, SMAP, True, f1b, 0.8333, 0.8264, 0.8475, 0.8130, 0.8403, 0.8547, 0.8475, 0.7299, 0.8264, 0.6993, 0.7634, 0.7519, 0.8403, 0.8475, 0.8264, 0.7576, 0.8403, 0.8403, 0.8403, 0.7353, 0.8333, 0.6993, 0.7692, 0.8264, 0.7143, 0.7874, 0.8000, 0.7634, 0.8333, 0.8333, 0.7143, 0.7752
VAE, SMAP, True, fpr, 0.9934, 0.9934, 0.9934, 0.9934, 1.0000, 0.9934, 0.9934, 0.9934, 1.0000, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 0.9934, 1.0000, 1.0000, 0.9934, 0.9934, 0.9934, 1.0000, 1.0000, 0.9934, 0.9934, 0.9934
VAE, SMAP, True, auc, 0.3905, 0.3892, 0.3899, 0.3906, 0.3886, 0.3908, 0.3901, 0.3886, 0.3907, 0.3914, 0.3905, 0.3904, 0.3904, 0.3887, 0.3886, 0.3901, 0.3911, 0.3893, 0.3907, 0.3901, 0.3910, 0.3910, 0.3913, 0.3907, 0.3918, 0.3908, 0.3907, 0.3901, 0.3912, 0.3907, 0.3909, 0.3908
VAE, SMAP, True, f1b, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161
OP, SMAP, True, fpr, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932, 0.9932
OP, SMAP, True, auc, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993
OP, SMAP, True, f1b, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130, 0.0130
RAND, SMAP, True, fpr, 0.9932, 0.9932, 0.9934, 0.9934, 0.9934, 0.9933, 0.9933, 0.9933, 0.9933, 0.9934, 0.9933, 0.9933, 0.9933, 0.9933, 0.9934, 0.9934, 0.9933, 0.9933, 0.9931, 0.9933, 0.9934, 0.9931, 0.9934, 0.9933, 0.9933, 0.9934, 0.9934, 0.9932, 0.9931, 0.9932, 0.9934, 0.9934
RAND, SMAP, True, auc, 0.5640, 0.4638, 0.4394, 0.5463, 0.4763, 0.5204, 0.4554, 0.4804, 0.5510, 0.5029, 0.4732, 0.4941, 0.4471, 0.4276, 0.5182, 0.4220, 0.5072, 0.4165, 0.5760, 0.5297, 0.4788, 0.5275, 0.4938, 0.4619, 0.5119, 0.4811, 0.4930, 0.4771, 0.5094, 0.4872, 0.4626, 0.4450
RAND, SMAP, True, f1b, 0.2242, 0.6369, 0.0887, 0.3436, 0.6536, 0.8621, 0.5780, 0.6993, 0.4132, 0.5435, 0.1808, 0.9009, 0.9174, 0.6757, 0.7692, 0.1689, 0.2618, 0.1610, 0.6289, 0.8065, 0.4000, 0.6849, 0.8929, 0.9009, 0.5714, 0.1585, 0.4739, 0.2066, 0.6993, 0.3534, 0.6897, 0.1269
