VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920
DBSCAN, SMAP, True, auc, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383, 0.5383
DBSCAN, SMAP, True, f1b, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197, 0.8197
GMM, SMAP, True, fpr, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9919, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920
GMM, SMAP, True, auc, 0.5369, 0.5369, 0.5386, 0.5386, 0.5386, 0.5386, 0.5369, 0.5386, 0.5386, 0.5386, 0.5386, 0.5386, 0.5369, 0.5369, 0.5386, 0.5386, 0.5386, 0.5367, 0.5386, 0.5369, 0.5386, 0.5369, 0.5386, 0.5386, 0.5386, 0.5386, 0.5388, 0.5386, 0.5369, 0.5386, 0.5386, 0.5386
GMM, SMAP, True, f1b, 0.9709, 0.9709, 0.9901, 0.9901, 0.9901, 0.9901, 0.9709, 0.9901, 0.9901, 0.9901, 0.9901, 0.9901, 0.9709, 0.9709, 0.9901, 0.9901, 0.9901, 0.9901, 0.9901, 0.9709, 0.9901, 0.9709, 0.9901, 0.9901, 0.9901, 0.9901, 0.9434, 0.9901, 0.9709, 0.9901, 0.9901, 0.9901
IF, SMAP, True, fpr, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920
IF, SMAP, True, auc, 0.5354, 0.5354, 0.5368, 0.5356, 0.5359, 0.5363, 0.5362, 0.5352, 0.5351, 0.5364, 0.5361, 0.5358, 0.5356, 0.5356, 0.5363, 0.5364, 0.5353, 0.5360, 0.5363, 0.5359, 0.5353, 0.5358, 0.5366, 0.5365, 0.5362, 0.5360, 0.5352, 0.5351, 0.5357, 0.5361, 0.5354, 0.5357
IF, SMAP, True, f1b, 0.5435, 0.8403, 0.8065, 0.8333, 0.5587, 0.8264, 0.7634, 0.5495, 0.7634, 0.8333, 0.8333, 0.7576, 0.5435, 0.8403, 0.8403, 0.8403, 0.8197, 0.8403, 0.5495, 0.8130, 0.5618, 0.7576, 0.8403, 0.8065, 0.5464, 0.5525, 0.5405, 0.5525, 0.8197, 0.5525, 0.5464, 0.8264
LSTM, SMAP, True, fpr, 0.9937, 0.9936, 0.9936, 0.9936, 0.9933, 0.9935, 0.9935, 0.9935, 0.9936, 0.9935, 0.9936, 0.9937, 0.9937, 0.9935, 0.9935, 0.9935, 0.9936, 0.9935, 0.9937, 0.9937, 0.9936, 0.9933, 0.9936, 0.9936, 0.9937, 0.9934, 0.9936, 0.9934, 0.9936, 0.9936, 0.9936, 0.9937
LSTM, SMAP, True, auc, 0.4913, 0.4838, 0.4839, 0.4952, 0.5039, 0.4883, 0.4973, 0.4968, 0.4894, 0.5251, 0.4818, 0.5000, 0.4777, 0.4930, 0.5023, 0.4914, 0.4914, 0.5128, 0.4809, 0.4900, 0.5074, 0.4921, 0.4952, 0.4925, 0.4898, 0.5128, 0.4881, 0.4996, 0.4858, 0.4922, 0.4802, 0.5007
LSTM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9709, 0.9804, 0.9901, 1.0000, 1.0000, 0.9901, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9901, 0.9615, 0.9901, 1.0000, 1.0000, 1.0000, 1.0000, 0.9804
GRU, SMAP, True, fpr, 0.9936, 0.9937, 0.9930, 0.9935, 0.9934, 0.9935, 0.9935, 0.9934, 0.9935, 0.9933, 0.9934, 0.9933, 0.9936, 0.9935, 0.9937, 0.9932, 0.9929, 0.9933, 0.9930, 0.9935, 0.9934, 0.9936, 0.9933, 0.9926, 0.9934, 0.9924, 0.9932, 0.9934, 0.9935, 0.9932, 0.9932, 0.9932
GRU, SMAP, True, auc, 0.4727, 0.4940, 0.5069, 0.4840, 0.4819, 0.4772, 0.4912, 0.5258, 0.4832, 0.5533, 0.4877, 0.5115, 0.4562, 0.5002, 0.4691, 0.5070, 0.5656, 0.5026, 0.5106, 0.4902, 0.4979, 0.4637, 0.5216, 0.5198, 0.4986, 0.5440, 0.5215, 0.5126, 0.4966, 0.4992, 0.5248, 0.4819
GRU, SMAP, True, f1b, 0.9901, 1.0000, 0.9901, 1.0000, 1.0000, 0.9804, 1.0000, 1.0000, 1.0000, 0.9901, 0.9901, 1.0000, 0.9804, 1.0000, 0.9901, 1.0000, 0.9901, 1.0000, 0.9901, 0.9804, 0.9709, 0.9901, 0.9709, 1.0000, 1.0000, 0.9804, 0.9709, 0.9901, 1.0000, 1.0000, 0.9804, 0.9901
AE, SMAP, True, fpr, 0.9932, 0.9920, 0.9932, 0.9920, 0.9920, 0.9932, 0.9920, 0.9920, 0.9920, 0.9932, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9933, 0.9932, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9920, 0.9932, 0.9932, 0.9920, 0.9932
AE, SMAP, True, auc, 0.5126, 0.5373, 0.5122, 0.5372, 0.5378, 0.5113, 0.5367, 0.5367, 0.5366, 0.5118, 0.5426, 0.5370, 0.5395, 0.5375, 0.5377, 0.5371, 0.5354, 0.5372, 0.5382, 0.5061, 0.5091, 0.5385, 0.5375, 0.5375, 0.5376, 0.5379, 0.5383, 0.5383, 0.5108, 0.5114, 0.5379, 0.5301
AE, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, fpr, 0.9934, 0.9934, 0.9935, 0.9934, 0.9935, 0.9934, 0.9934, 0.9935, 0.9934, 0.9934, 0.9935, 0.9934, 0.9934, 0.9934, 0.9934, 0.9935, 0.9935, 0.9934, 0.9934, 0.9934, 0.9935, 0.9934, 0.9935, 0.9934, 0.9934, 0.9937, 0.9934, 0.9934, 0.9935, 0.9934, 0.9934, 0.9934
VAE, SMAP, True, auc, 0.4841, 0.4876, 0.4837, 0.4855, 0.4685, 0.4817, 0.4824, 0.4825, 0.4850, 0.4851, 0.4840, 0.4850, 0.4694, 0.4845, 0.4847, 0.4843, 0.4842, 0.4815, 0.4824, 0.4841, 0.4818, 0.4844, 0.4816, 0.4840, 0.4816, 0.4834, 0.4819, 0.4819, 0.4829, 0.4815, 0.4844, 0.4819
VAE, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 0.0159, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.0159, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
OP, SMAP, True, fpr, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927, 0.9927
OP, SMAP, True, auc, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996
OP, SMAP, True, f1b, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126, 0.0126
RAND, SMAP, True, fpr, 0.9936, 0.9936, 0.9935, 0.9936, 0.9936, 0.9934, 0.9936, 0.9936, 0.9935, 0.9935, 0.9936, 0.9933, 0.9934, 0.9936, 0.9937, 0.9936, 0.9936, 0.9937, 0.9935, 0.9934, 0.9935, 0.9936, 0.9936, 0.9935, 0.9935, 0.9936, 0.9935, 0.9936, 0.9934, 0.9933, 0.9935, 0.9933
RAND, SMAP, True, auc, 0.5055, 0.4857, 0.4935, 0.5591, 0.5054, 0.5318, 0.5160, 0.5000, 0.5075, 0.5138, 0.5198, 0.5823, 0.4998, 0.4473, 0.4390, 0.5191, 0.4062, 0.4967, 0.5069, 0.5216, 0.4661, 0.4831, 0.4404, 0.5240, 0.5271, 0.4722, 0.5605, 0.5184, 0.4722, 0.4794, 0.5152, 0.5015
RAND, SMAP, True, f1b, 0.2976, 0.5051, 0.8264, 0.7576, 0.6410, 0.5988, 0.2793, 0.7463, 0.7092, 0.5495, 0.3333, 0.9259, 0.3226, 0.5988, 0.6494, 0.4219, 0.1370, 0.5319, 0.4202, 0.5128, 0.3831, 0.5155, 0.4274, 0.2625, 0.4505, 0.5435, 0.6849, 0.9009, 0.7194, 0.1905, 0.2252, 0.7752
