VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952, 0.9952
DBSCAN, SMAP, True, fpr, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271
DBSCAN, SMAP, True, auc, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179, 0.3179
DBSCAN, SMAP, True, f1b, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696, 0.9696
GMM, SMAP, True, fpr, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271
GMM, SMAP, True, auc, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181, 0.3181
GMM, SMAP, True, f1b, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976, 0.9976
IF, SMAP, True, fpr, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271
IF, SMAP, True, auc, 0.6494, 0.6498, 0.6498, 0.6497, 0.6498, 0.6496, 0.6498, 0.6494, 0.6498, 0.6498, 0.6497, 0.6497, 0.6497, 0.6496, 0.6498, 0.6497, 0.6497, 0.6496, 0.6497, 0.6497, 0.6497, 0.6499, 0.6496, 0.6496, 0.6497, 0.6496, 0.6497, 0.6498, 0.6498, 0.6496, 0.6497, 0.6495
IF, SMAP, True, f1b, 0.9889, 1.0000, 1.0000, 0.9936, 0.9976, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9889, 0.9873, 1.0000, 1.0000, 1.0000, 0.9780, 0.9666, 1.0000, 1.0000, 0.9897, 0.9889, 0.9984, 1.0000, 1.0000, 0.9992, 1.0000, 0.9928, 1.0000, 1.0000, 1.0000, 0.9992
LSTM, SMAP, True, fpr, 0.9264, 0.9268, 0.9266, 0.9269, 0.9271, 0.9263, 0.9266, 0.9270, 0.9267, 0.9270, 0.9260, 0.9270, 0.9270, 0.9270, 0.9261, 0.9268, 0.9269, 0.9271, 0.9270, 0.9269, 0.9265, 0.9269, 0.9258, 0.9271, 0.9265, 0.9267, 0.9271, 0.9269, 0.9269, 0.9260, 0.9264, 0.9268
LSTM, SMAP, True, auc, 0.6364, 0.6243, 0.6391, 0.3487, 0.3388, 0.6166, 0.6283, 0.6178, 0.6414, 0.6045, 0.6337, 0.6337, 0.6139, 0.6384, 0.6459, 0.6264, 0.6249, 0.6209, 0.6447, 0.6313, 0.6365, 0.6309, 0.6467, 0.6068, 0.6208, 0.6308, 0.6458, 0.6219, 0.6127, 0.6304, 0.6338, 0.6149
LSTM, SMAP, True, f1b, 0.9873, 1.0000, 1.0000, 1.0000, 1.0000, 0.9873, 0.9873, 0.9873, 0.9742, 0.9873, 0.9992, 0.9749, 0.9992, 1.0000, 0.9749, 0.9992, 0.9873, 1.0000, 0.9749, 0.9749, 1.0000, 0.9873, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9873, 1.0000, 0.9873, 1.0000, 0.9873
GRU, SMAP, True, fpr, 0.9255, 0.9271, 0.9271, 0.9270, 0.9269, 0.9268, 0.9270, 0.9265, 0.9270, 0.9271, 1.0000, 1.0000, 0.9265, 0.9271, 0.9262, 0.9270, 0.9269, 0.9269, 0.9270, 0.9270, 0.9270, 0.9269, 0.9270, 0.9270, 0.9265, 0.9270, 1.0000, 0.9258, 0.9271, 0.9271, 0.9258, 0.9265
GRU, SMAP, True, auc, 0.6177, 0.6021, 0.6064, 0.6238, 0.6136, 0.3658, 0.6138, 0.6123, 0.3701, 0.6087, 0.3189, 0.5956, 0.6300, 0.6412, 0.3473, 0.6044, 0.6137, 0.6101, 0.6059, 0.6053, 0.3555, 0.6240, 0.3495, 0.3239, 0.6086, 0.6111, 0.3466, 0.6032, 0.6307, 0.6235, 0.3536, 0.6201
GRU, SMAP, True, f1b, 0.9873, 0.9826, 0.9952, 0.9818, 1.0000, 1.0000, 0.9873, 0.9960, 1.0000, 1.0000, 0.9952, 0.9984, 0.9984, 0.9952, 1.0000, 0.9952, 1.0000, 0.9984, 0.9960, 0.9865, 0.9952, 0.9857, 0.9960, 1.0000, 0.9857, 0.9952, 0.9912, 1.0000, 1.0000, 0.9952, 1.0000, 0.9834
AE, SMAP, True, fpr, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9269, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271
AE, SMAP, True, auc, 0.6759, 0.6787, 0.6509, 0.6497, 0.6744, 0.6725, 0.6793, 0.6720, 0.6500, 0.6493, 0.6569, 0.6533, 0.6512, 0.6744, 0.6610, 0.6523, 0.6734, 0.6806, 0.6718, 0.6514, 0.6504, 0.6764, 0.6498, 0.6815, 0.6748, 0.6496, 0.6767, 0.6511, 0.6577, 0.6618, 0.6730, 0.6750
AE, SMAP, True, f1b, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9952, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9976, 0.9984, 0.9960, 0.9984, 0.9984, 0.9984, 0.9984, 0.9960, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9952
VAE, SMAP, True, fpr, 0.9271, 0.9271, 1.0000, 0.9271, 1.0000, 0.9271, 1.0000, 0.9271, 0.9271, 0.9271, 0.9271, 1.0000, 1.0000, 0.9271, 0.9271, 1.0000, 0.9271, 0.9271, 1.0000, 0.9271, 0.9271, 1.0000, 0.9271, 1.0000, 0.9271, 0.9271, 1.0000, 1.0000, 0.9271, 1.0000, 0.9271, 1.0000
VAE, SMAP, True, auc, 0.3493, 0.3194, 0.3498, 0.3355, 0.3498, 0.3251, 0.3464, 0.3490, 0.3472, 0.3497, 0.3483, 0.3487, 0.3495, 0.3492, 0.3330, 0.3492, 0.3474, 0.3484, 0.3355, 0.3467, 0.3189, 0.3489, 0.3468, 0.3473, 0.3453, 0.3284, 0.3492, 0.3492, 0.3488, 0.3474, 0.3496, 0.3493
VAE, SMAP, True, f1b, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655, 0.1655
OP, SMAP, True, fpr, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271, 0.9271
OP, SMAP, True, auc, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003, 0.5003
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 0.9271, 0.9267, 0.9270, 0.9271, 0.9270, 0.9268, 0.9271, 0.9271, 0.9271, 0.9268, 0.9270, 0.9270, 0.9268, 0.9269, 0.9271, 0.9270, 1.0000, 0.9271, 0.9270, 0.9271, 0.9270, 0.9270, 0.9269, 0.9269, 0.9268, 0.9271, 0.9270, 0.9271, 0.9271, 0.9269, 0.9268, 0.9270
RAND, SMAP, True, auc, 0.4876, 0.4795, 0.5056, 0.4888, 0.4956, 0.5227, 0.4939, 0.5151, 0.5094, 0.5019, 0.5118, 0.4952, 0.5116, 0.5164, 0.5048, 0.4909, 0.4757, 0.4912, 0.4927, 0.5033, 0.5070, 0.4747, 0.5139, 0.5087, 0.4928, 0.4925, 0.4793, 0.4841, 0.4940, 0.4886, 0.5237, 0.5205
RAND, SMAP, True, f1b, 0.9904, 0.9636, 0.9912, 0.9857, 0.9818, 0.9711, 0.9936, 0.9920, 0.9952, 0.9811, 0.9606, 0.9920, 0.9904, 0.9865, 0.9912, 1.0000, 0.9881, 0.9920, 0.9865, 0.9960, 0.9873, 0.9897, 0.9696, 0.9873, 1.0000, 0.9912, 0.9749, 0.9803, 0.9944, 0.9719, 0.9881, 0.9944
