VAR, MSL, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, MSL, True, auc, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796, 0.4796
OCSVM, MSL, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, MSL, True, fpr, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618
DBSCAN, MSL, True, auc, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694, 0.6694
DBSCAN, MSL, True, f1b, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449, 0.9449
GMM, MSL, True, fpr, 0.9704, 0.9704, 0.9704, 0.9705, 0.9704, 0.9704, 0.9704, 0.9704, 0.9703, 0.9703, 0.9703, 0.9615, 0.9704, 0.9704, 0.9704, 0.9703, 0.9703, 0.9703, 0.9703, 0.9703, 0.9704, 0.9704, 0.9704, 0.9704, 0.9614, 0.9704, 0.9614, 0.9704, 0.9704, 0.9703, 0.9704, 0.9703
GMM, MSL, True, auc, 0.6771, 0.6771, 0.6771, 0.6355, 0.6771, 0.6771, 0.6771, 0.6771, 0.6946, 0.6946, 0.6946, 0.6674, 0.6771, 0.6771, 0.6771, 0.6946, 0.6946, 0.6946, 0.6946, 0.6946, 0.6771, 0.6771, 0.6771, 0.6771, 0.6702, 0.6771, 0.6702, 0.6771, 0.6771, 0.6946, 0.6771, 0.6946
GMM, MSL, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
IF, MSL, True, fpr, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618
IF, MSL, True, auc, 0.6505, 0.6496, 0.6514, 0.6526, 0.6533, 0.6502, 0.6495, 0.6509, 0.6510, 0.6509, 0.6504, 0.6502, 0.6531, 0.6521, 0.6509, 0.6507, 0.6502, 0.6491, 0.6503, 0.6503, 0.6493, 0.6515, 0.6497, 0.6537, 0.6496, 0.6498, 0.6496, 0.6488, 0.6491, 0.6516, 0.6516, 0.6505
IF, MSL, True, f1b, 0.8978, 1.0000, 0.9549, 0.9549, 0.9045, 0.9045, 1.0000, 0.9730, 0.9651, 0.9783, 0.9574, 0.8696, 0.9600, 0.8911, 0.8675, 0.8738, 0.8738, 1.0000, 0.8675, 1.0000, 0.8675, 0.9917, 0.9045, 0.8675, 0.9045, 0.9474, 0.9783, 0.8675, 0.9023, 0.8759, 0.9651, 0.8978
LSTM, MSL, True, fpr, 0.9681, 0.9675, 0.9679, 0.9690, 0.9704, 0.9686, 0.9703, 0.9700, 0.9686, 0.9698, 0.9687, 0.9694, 0.9704, 0.9659, 0.9705, 0.9692, 0.9704, 0.9661, 0.9681, 0.9700, 0.9693, 0.9687, 0.9700, 0.9687, 0.9697, 0.9705, 0.9683, 0.9673, 0.9705, 0.9702, 0.9685, 0.9700
LSTM, MSL, True, auc, 0.7545, 0.7005, 0.7736, 0.6843, 0.6902, 0.6413, 0.6563, 0.6732, 0.7209, 0.6824, 0.7542, 0.7296, 0.7080, 0.7215, 0.7061, 0.7159, 0.7314, 0.7066, 0.6699, 0.7056, 0.7047, 0.7245, 0.6512, 0.6322, 0.6839, 0.6777, 0.7596, 0.7506, 0.6504, 0.7043, 0.7135, 0.6104
LSTM, MSL, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GRU, MSL, True, fpr, 0.9699, 0.9683, 0.9696, 0.9701, 0.9705, 0.9705, 0.9703, 0.9703, 0.9705, 1.0000, 0.9681, 0.9699, 0.9699, 1.0000, 0.9673, 0.9704, 0.9704, 0.9705, 1.0000, 0.9705, 0.9692, 0.9701, 1.0000, 0.9662, 1.0000, 0.9702, 1.0000, 0.9705, 0.9668, 0.9680, 0.9701, 1.0000
GRU, MSL, True, auc, 0.7471, 0.7324, 0.7044, 0.6245, 0.6860, 0.6975, 0.6819, 0.6698, 0.6615, 0.6443, 0.7220, 0.5976, 0.6861, 0.6594, 0.7322, 0.6823, 0.7053, 0.6558, 0.7256, 0.5291, 0.5906, 0.7288, 0.7053, 0.7270, 0.6991, 0.7643, 0.6597, 0.7122, 0.6544, 0.7210, 0.7177, 0.6374
GRU, MSL, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
AE, MSL, True, fpr, 0.9698, 0.9618, 0.9618, 0.9618, 0.9618, 0.9701, 0.9618, 0.9698, 0.9618, 0.9698, 0.9618, 0.9698, 0.9618, 0.9618, 0.9698, 0.9698, 0.9698, 0.9618, 0.9698, 0.9618, 0.9618, 0.9698, 0.9618, 0.9618, 0.9618, 0.9618, 0.9704, 0.9618, 0.9618, 0.9618, 0.9618, 0.9618
AE, MSL, True, auc, 0.6978, 0.6891, 0.6890, 0.6893, 0.6788, 0.6976, 0.6891, 0.6874, 0.6894, 0.6873, 0.6751, 0.6977, 0.6788, 0.6789, 0.6872, 0.6977, 0.6979, 0.6891, 0.6980, 0.6787, 0.6913, 0.6978, 0.6891, 0.6890, 0.6892, 0.6892, 0.6780, 0.6645, 0.6891, 0.6645, 0.6911, 0.6787
AE, MSL, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, MSL, True, fpr, 0.9698, 1.0000, 0.9705, 0.9704, 1.0000, 0.9705, 0.9704, 0.9703, 0.9705, 0.9703, 0.9697, 1.0000, 0.9705, 1.0000, 0.9705, 0.9705, 0.9701, 0.9704, 0.9701, 0.9704, 0.9705, 0.9705, 1.0000, 1.0000, 0.9701, 1.0000, 1.0000, 0.9702, 0.9705, 0.9705, 0.9702, 0.9705
VAE, MSL, True, auc, 0.5833, 0.5785, 0.5793, 0.5871, 0.5563, 0.5349, 0.5839, 0.5488, 0.5887, 0.5771, 0.5980, 0.5369, 0.5829, 0.5787, 0.5638, 0.5996, 0.5862, 0.5886, 0.5850, 0.5860, 0.5908, 0.6057, 0.5725, 0.5723, 0.5880, 0.5840, 0.5748, 0.5762, 0.5890, 0.5576, 0.5897, 0.5857
VAE, MSL, True, f1b, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232, 0.2232
OP, MSL, True, fpr, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504
OP, MSL, True, auc, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178, 0.5178
OP, MSL, True, f1b, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972, 0.9972
RAND, MSL, True, fpr, 0.9705, 1.0000, 0.9703, 0.9700, 0.9705, 0.9694, 0.9704, 0.9704, 0.9701, 0.9705, 0.9703, 0.9701, 1.0000, 0.9705, 0.9702, 0.9704, 0.9704, 0.9704, 0.9700, 0.9694, 0.9703, 0.9704, 0.9704, 0.9705, 0.9704, 0.9705, 0.9704, 0.9704, 0.9704, 0.9703, 0.9705, 0.9702
RAND, MSL, True, auc, 0.5136, 0.5171, 0.4889, 0.5120, 0.4960, 0.5246, 0.5144, 0.4849, 0.4762, 0.4789, 0.5121, 0.5328, 0.5081, 0.4884, 0.4986, 0.4856, 0.5055, 0.5092, 0.5024, 0.5144, 0.5035, 0.5003, 0.4410, 0.4695, 0.5105, 0.4977, 0.4609, 0.4925, 0.4953, 0.5233, 0.4681, 0.4727
RAND, MSL, True, f1b, 0.8978, 0.9137, 0.8824, 0.8276, 0.9651, 0.9424, 0.9677, 0.8867, 0.9184, 0.9137, 0.9783, 0.8431, 0.9836, 0.9809, 0.9399, 0.9114, 0.9600, 0.9023, 0.9278, 0.9524, 0.7965, 0.8612, 0.9351, 0.9424, 0.9783, 0.9474, 0.7895, 0.9524, 0.9730, 0.9326, 0.9278, 0.7045
