VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794, 0.6794
DBSCAN, SMAP, True, fpr, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908, 0.7908
DBSCAN, SMAP, True, auc, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985, 0.4985
DBSCAN, SMAP, True, f1b, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891, 0.6891
GMM, SMAP, True, fpr, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914
GMM, SMAP, True, auc, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934
GMM, SMAP, True, f1b, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024
IF, SMAP, True, fpr, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914
IF, SMAP, True, auc, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4934, 0.4934, 0.4935, 0.4934, 0.4935, 0.4934, 0.4934, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935, 0.4934, 0.4935, 0.4935, 0.4935, 0.4935, 0.4935
IF, SMAP, True, f1b, 0.6800, 0.6798, 0.6800, 0.6798, 0.6800, 0.6797, 0.6797, 0.6798, 0.6797, 0.6798, 0.6797, 0.6797, 0.6800, 0.6800, 0.6800, 0.6800, 0.6798, 0.6798, 0.6800, 0.6798, 0.6800, 0.6798, 0.6800, 0.6800, 0.6798, 0.6800, 0.6797, 0.6800, 0.6800, 0.6800, 0.6798, 0.6800
LSTM, SMAP, True, fpr, 1.0000, 0.8218, 0.8219, 0.8136, 0.8217, 0.8218, 0.8218, 0.8217, 0.8214, 0.8210, 0.8216, 0.8218, 0.8216, 0.8217, 0.8213, 0.8215, 0.8216, 0.8218, 0.8218, 0.8218, 0.8216, 0.8216, 0.8218, 0.8215, 0.8213, 0.8218, 0.8216, 0.8216, 0.8216, 1.0000, 0.8217, 0.8218
LSTM, SMAP, True, auc, 0.4866, 0.4850, 0.4879, 0.4879, 0.4882, 0.4907, 0.4917, 0.4920, 0.4920, 0.4932, 0.4907, 0.4921, 0.4903, 0.4891, 0.4908, 0.4899, 0.4935, 0.4931, 0.4876, 0.4879, 0.4879, 0.4920, 0.4893, 0.4934, 0.4892, 0.4878, 0.4892, 0.4878, 0.4882, 0.4925, 0.4858, 0.4928
LSTM, SMAP, True, f1b, 0.9659, 0.9662, 0.9662, 0.9662, 0.9659, 0.9659, 0.9662, 0.9659, 0.9662, 0.9662, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9662, 0.9662, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9659, 0.9662, 0.9659, 0.9662, 0.9659, 0.9659
GRU, SMAP, True, fpr, 0.8217, 0.8216, 0.8217, 0.8218, 0.8218, 0.8215, 0.8219, 0.8216, 0.8218, 0.8219, 0.8219, 0.8219, 0.8218, 0.8216, 1.0000, 0.8217, 0.8218, 0.8219, 1.0000, 0.8214, 0.8219, 0.8219, 0.8215, 0.8218, 0.8218, 0.8209, 0.8215, 0.8218, 0.8218, 0.8218, 0.8217, 0.8218
GRU, SMAP, True, auc, 0.4872, 0.4838, 0.4850, 0.4890, 0.4882, 0.4829, 0.4866, 0.4879, 0.4852, 0.4848, 0.4911, 0.4864, 0.4911, 0.4848, 0.4903, 0.4878, 0.4897, 0.4826, 0.4903, 0.4850, 0.4865, 0.4837, 0.4910, 0.4836, 0.4897, 0.4856, 0.4843, 0.4803, 0.4877, 0.4889, 0.4844, 0.4847
GRU, SMAP, True, f1b, 0.9662, 0.9662, 0.9659, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662, 0.9659, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662, 0.9659, 0.9659, 0.9659, 0.9659, 0.9662, 0.9662, 0.9662, 0.9662, 0.9659, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662, 0.9662
AE, SMAP, True, fpr, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.8219, 0.8219, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914, 0.7914
AE, SMAP, True, auc, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4948, 0.4948, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934, 0.4934
AE, SMAP, True, f1b, 0.3024, 0.3024, 0.6794, 0.6794, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024, 0.3024
VAE, SMAP, True, fpr, 0.7897, 0.7891, 0.7897, 0.7892, 0.7891, 0.7896, 0.7896, 0.7895, 0.7895, 0.7892, 0.7897, 0.7892, 0.7897, 0.7897, 0.7895, 0.7897, 0.7895, 0.7897, 0.7893, 0.7892, 0.7893, 0.7895, 0.7897, 0.7895, 0.7897, 0.7897, 0.7893, 0.7896, 0.7897, 0.7895, 0.7894, 0.7897
VAE, SMAP, True, auc, 0.5034, 0.5051, 0.5034, 0.5048, 0.5052, 0.5036, 0.5036, 0.5038, 0.5038, 0.5048, 0.5034, 0.5049, 0.5032, 0.5034, 0.5038, 0.5032, 0.5038, 0.5032, 0.5046, 0.5049, 0.5044, 0.5040, 0.5032, 0.5038, 0.5034, 0.5033, 0.5043, 0.5036, 0.5034, 0.5038, 0.5042, 0.5034
VAE, SMAP, True, f1b, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922, 0.6922
OP, SMAP, True, fpr, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999, 0.6999
OP, SMAP, True, auc, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992, 0.4992
OP, SMAP, True, f1b, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025, 0.3025
RAND, SMAP, True, fpr, 1.0000, 1.0000, 0.8219, 0.8218, 1.0000, 0.8219, 0.8218, 0.8218, 1.0000, 0.8219, 0.8218, 0.8217, 0.8218, 0.8218, 0.8213, 1.0000, 0.8219, 0.8218, 0.8218, 0.8218, 0.8218, 0.8215, 0.8215, 1.0000, 0.8218, 0.8218, 0.8218, 1.0000, 0.8217, 0.8218, 1.0000, 0.8217
RAND, SMAP, True, auc, 0.4946, 0.5033, 0.4988, 0.5102, 0.4906, 0.4916, 0.4912, 0.4960, 0.4981, 0.4987, 0.5068, 0.5072, 0.4972, 0.5125, 0.5215, 0.4942, 0.5019, 0.4959, 0.5128, 0.4953, 0.5023, 0.4971, 0.5227, 0.4968, 0.4896, 0.5111, 0.5068, 0.5065, 0.5076, 0.5012, 0.5017, 0.5009
RAND, SMAP, True, f1b, 0.9827, 0.9823, 0.9842, 0.9842, 0.9929, 0.9836, 0.9855, 0.9968, 0.9968, 0.9846, 0.9839, 0.9859, 0.9855, 0.9862, 0.9885, 0.9897, 0.9859, 0.9859, 0.9862, 0.9885, 0.9855, 0.9865, 0.9852, 0.9885, 0.9868, 0.9868, 0.9885, 0.9890, 0.9865, 0.9852, 0.9862, 0.9855
