VAR, MSL, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, MSL, True, auc, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168, 0.5168
OCSVM, MSL, True, f1b, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346
DBSCAN, MSL, True, fpr, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316
DBSCAN, MSL, True, auc, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143, 0.5143
DBSCAN, MSL, True, f1b, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519, 0.7519
GMM, MSL, True, fpr, 0.9336, 0.9336, 0.9336, 0.9304, 0.9336, 0.9304, 0.9340, 0.9330, 0.9298, 0.9336, 0.9304, 0.9339, 0.9336, 0.9337, 0.9304, 0.9304, 0.9327, 0.9336, 0.9337, 0.9330, 0.9304, 0.9336, 0.9339, 0.9336, 0.9304, 0.9330, 0.9336, 0.9336, 0.9282, 0.9336, 0.9330, 0.9304
GMM, MSL, True, auc, 0.5156, 0.5204, 0.5156, 0.5027, 0.5156, 0.5027, 0.4789, 0.4634, 0.4851, 0.5156, 0.5027, 0.4780, 0.5156, 0.5205, 0.5027, 0.5027, 0.4988, 0.5156, 0.5205, 0.4634, 0.5027, 0.5156, 0.4780, 0.4838, 0.5027, 0.4634, 0.5156, 0.4838, 0.4879, 0.5156, 0.4634, 0.5027
GMM, MSL, True, f1b, 0.7273, 0.7018, 0.7273, 0.7018, 0.7273, 0.7018, 0.7059, 0.7059, 0.7059, 0.7273, 0.7018, 0.7059, 0.7273, 0.7059, 0.7018, 0.7018, 0.7059, 0.7273, 0.7059, 0.7059, 0.7018, 0.7273, 0.7059, 0.7317, 0.7018, 0.7059, 0.7273, 0.7317, 0.7059, 0.7273, 0.7059, 0.7018
IF, MSL, True, fpr, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316, 0.9316
IF, MSL, True, auc, 0.5187, 0.5182, 0.5173, 0.5161, 0.5167, 0.5169, 0.5171, 0.5153, 0.5159, 0.5181, 0.5160, 0.5266, 0.5178, 0.5151, 0.5164, 0.5184, 0.5188, 0.5178, 0.5163, 0.5153, 0.5187, 0.5181, 0.5182, 0.5157, 0.5183, 0.5173, 0.5150, 0.5154, 0.5261, 0.5174, 0.5187, 0.5158
IF, MSL, True, f1b, 0.9132, 0.9132, 0.7752, 0.8163, 0.9132, 0.8333, 0.7874, 0.7663, 0.7968, 0.8439, 0.7500, 0.7500, 0.8439, 0.8811, 0.8439, 0.8439, 0.8811, 0.9132, 0.7968, 0.7663, 0.7519, 0.8065, 0.7752, 0.7663, 0.7519, 0.8439, 0.7463, 0.7663, 0.7453, 0.8439, 0.7519, 0.7453
LSTM, MSL, True, fpr, 0.9328, 0.9321, 0.9341, 0.9331, 0.9264, 0.9318, 0.9299, 0.9280, 0.9248, 0.9325, 0.9335, 0.9312, 0.9248, 0.9338, 0.9289, 0.9244, 0.9333, 0.9317, 0.9326, 0.9316, 0.9339, 0.9316, 0.9335, 0.9308, 0.9255, 0.9314, 0.9316, 0.9315, 0.9308, 0.9326, 0.9296, 0.9285
LSTM, MSL, True, auc, 0.5558, 0.5634, 0.5428, 0.5706, 0.5629, 0.5714, 0.5561, 0.5726, 0.5748, 0.5370, 0.5510, 0.5600, 0.5720, 0.5307, 0.5534, 0.5748, 0.5475, 0.5407, 0.5716, 0.5533, 0.5471, 0.5521, 0.5436, 0.5447, 0.5649, 0.5551, 0.5438, 0.5526, 0.5460, 0.5440, 0.5537, 0.5573
LSTM, MSL, True, f1b, 0.9302, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9302, 0.9346, 0.9302, 0.9302, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9346, 0.9302, 0.9346, 0.9346, 0.9346, 0.9302, 0.9346, 0.9259, 0.9302, 0.9346, 0.9346, 0.9346, 0.9302, 0.9346, 0.9302, 0.9302
GRU, MSL, True, fpr, 0.9307, 0.9322, 0.9334, 0.9341, 0.9332, 0.9323, 0.9331, 0.9265, 0.9327, 0.9324, 0.9263, 0.9332, 0.9333, 0.9222, 0.9332, 0.9319, 0.9307, 0.9339, 0.9242, 0.9330, 0.9222, 0.9340, 0.9330, 0.9336, 0.9341, 0.9293, 0.9292, 0.9285, 0.9292, 0.9317, 0.9318, 0.9323
GRU, MSL, True, auc, 0.5498, 0.5535, 0.5656, 0.5278, 0.5244, 0.5676, 0.5258, 0.5702, 0.5196, 0.5493, 0.5742, 0.5534, 0.5236, 0.5636, 0.5109, 0.5757, 0.5573, 0.5428, 0.5826, 0.5627, 0.5732, 0.5222, 0.5687, 0.5234, 0.5179, 0.5678, 0.5446, 0.5582, 0.5732, 0.5381, 0.5510, 0.5431
GRU, MSL, True, f1b, 0.9259, 0.9346, 0.9346, 0.9346, 0.9346, 0.9302, 0.9346, 0.9346, 0.9346, 0.9259, 0.9346, 0.9346, 0.9346, 0.9302, 0.9302, 0.9346, 0.9259, 0.9259, 0.9259, 0.9302, 0.9259, 0.9302, 0.9302, 0.9346, 0.9259, 0.9346, 0.9302, 0.9302, 0.9259, 0.9302, 0.9302, 0.9346
AE, MSL, True, fpr, 0.9337, 0.9340, 0.9337, 1.0000, 1.0000, 0.9325, 1.0000, 0.9313, 0.9341, 0.9330, 0.9325, 0.9333, 0.9304, 0.9341, 1.0000, 0.9334, 0.9309, 0.9340, 0.9313, 0.9332, 0.9334, 0.9335, 0.9324, 0.9330, 0.9312, 0.9332, 0.9311, 0.9331, 0.9317, 0.9336, 0.9309, 1.0000
AE, MSL, True, auc, 0.5176, 0.5219, 0.5266, 0.5141, 0.5136, 0.5194, 0.5145, 0.5074, 0.5222, 0.5206, 0.5370, 0.5284, 0.5092, 0.5155, 0.5154, 0.5195, 0.5257, 0.5235, 0.5098, 0.5006, 0.5284, 0.5081, 0.5371, 0.5175, 0.5258, 0.5289, 0.5150, 0.5082, 0.5336, 0.5235, 0.5374, 0.5153
AE, MSL, True, f1b, 0.9091, 0.8772, 0.8734, 0.9091, 0.8772, 0.8772, 0.9091, 0.9091, 0.9091, 0.9091, 0.8772, 0.8734, 0.9132, 0.9132, 0.8734, 0.9174, 0.9091, 0.9132, 0.9050, 0.8734, 0.9132, 0.9132, 0.9132, 0.9091, 0.8811, 0.8772, 0.8772, 0.8850, 0.9174, 0.9174, 0.9174, 0.8772
VAE, MSL, True, fpr, 0.9341, 1.0000, 1.0000, 0.9341, 0.9341, 0.9341, 0.9341, 1.0000, 0.9341, 1.0000, 0.9341, 1.0000, 0.9341, 0.9340, 0.9341, 0.9341, 0.9341, 0.9341, 1.0000, 0.9341, 0.9341, 0.9341, 0.9341, 1.0000, 0.9341, 1.0000, 0.9341, 0.9341, 1.0000, 0.9341, 0.9341, 0.9341
VAE, MSL, True, auc, 0.4759, 0.4673, 0.4598, 0.4589, 0.4793, 0.4647, 0.4582, 0.4676, 0.4707, 0.4745, 0.4829, 0.4834, 0.4595, 0.4795, 0.4848, 0.4733, 0.4733, 0.4794, 0.4604, 0.4870, 0.4860, 0.4866, 0.4777, 0.4707, 0.4895, 0.4757, 0.4669, 0.4642, 0.4797, 0.4804, 0.4648, 0.4798
VAE, MSL, True, f1b, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457
OP, MSL, True, fpr, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190, 0.9190
OP, MSL, True, auc, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993, 0.4993
OP, MSL, True, f1b, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235, 0.1235
RAND, MSL, True, fpr, 0.9336, 0.9341, 0.9339, 0.9336, 0.9339, 0.9326, 0.9340, 0.9336, 1.0000, 0.9331, 0.9328, 0.9332, 0.9339, 0.9333, 0.9333, 0.9326, 0.9337, 0.9336, 0.9341, 0.9341, 0.9340, 0.9340, 0.9338, 0.9337, 0.9336, 0.9339, 0.9325, 0.9338, 0.9333, 0.9335, 0.9339, 0.9341
RAND, MSL, True, auc, 0.5152, 0.5015, 0.5098, 0.5132, 0.4692, 0.4631, 0.4698, 0.4859, 0.4983, 0.5579, 0.5074, 0.5482, 0.5325, 0.5292, 0.5248, 0.4682, 0.4477, 0.5010, 0.5217, 0.4781, 0.4946, 0.4857, 0.4618, 0.5813, 0.5071, 0.4926, 0.4345, 0.5331, 0.5168, 0.5055, 0.5461, 0.4739
RAND, MSL, True, f1b, 0.8299, 0.7813, 0.7782, 0.6993, 0.7143, 0.8850, 0.8163, 0.8658, 0.8439, 0.8889, 0.9132, 0.8850, 0.8547, 0.9050, 0.9390, 0.7101, 0.8130, 0.8850, 0.7273, 0.7782, 0.7605, 0.9217, 0.9091, 0.8658, 0.7937, 0.8000, 0.7968, 0.7752, 0.8696, 0.7663, 0.8696, 0.8439
