VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798
DBSCAN, SMAP, True, fpr, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293
DBSCAN, SMAP, True, auc, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694, 0.4694
DBSCAN, SMAP, True, f1b, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401, 0.9401
GMM, SMAP, True, fpr, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9293, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312, 0.9312
GMM, SMAP, True, auc, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4696, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588, 0.4588
GMM, SMAP, True, f1b, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9898, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798, 0.9798
IF, SMAP, True, fpr, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293
IF, SMAP, True, auc, 0.4683, 0.4681, 0.4682, 0.4682, 0.4682, 0.4683, 0.4681, 0.4683, 0.4681, 0.4682, 0.4682, 0.4683, 0.4682, 0.4683, 0.4683, 0.4683, 0.4682, 0.4682, 0.4682, 0.4682, 0.4683, 0.4683, 0.4682, 0.4682, 0.4683, 0.4682, 0.4683, 0.4683, 0.4681, 0.4682, 0.4682, 0.4682
IF, SMAP, True, f1b, 0.9789, 0.9550, 0.9398, 0.9373, 0.9550, 0.9533, 0.9259, 0.9533, 0.9533, 0.9266, 0.9200, 0.9482, 0.9333, 0.9499, 0.9394, 0.9789, 0.9382, 0.9765, 0.9208, 0.9348, 0.9983, 0.9465, 0.9299, 0.7964, 0.9550, 0.9699, 0.9382, 0.9474, 0.9533, 0.9748, 0.9550, 0.9724
LSTM, SMAP, True, fpr, 0.9312, 1.0000, 1.0000, 0.9311, 0.9310, 0.9313, 0.9317, 0.9317, 0.9316, 0.9312, 0.9316, 0.9315, 0.9317, 0.9317, 0.9314, 0.9313, 0.9316, 0.9317, 0.9316, 0.9317, 0.9316, 1.0000, 0.9315, 0.9315, 0.9315, 0.9313, 0.9316, 0.9317, 0.9317, 0.9313, 0.9312, 0.9311
LSTM, SMAP, True, auc, 0.5092, 0.5068, 0.5087, 0.5094, 0.4914, 0.4821, 0.4392, 0.4337, 0.5055, 0.4974, 0.5137, 0.4560, 0.5099, 0.4587, 0.4827, 0.5097, 0.5131, 0.4940, 0.5075, 0.4767, 0.5088, 0.4788, 0.5000, 0.5064, 0.5072, 0.4608, 0.5109, 0.5048, 0.5102, 0.5104, 0.5137, 0.4674
LSTM, SMAP, True, f1b, 0.9699, 0.9675, 0.9699, 0.9699, 0.9699, 0.9675, 0.9716, 0.9699, 0.9699, 0.9699, 0.9675, 0.9699, 0.9708, 0.9699, 0.9699, 0.9708, 0.9708, 0.9675, 0.9708, 0.9699, 0.9699, 0.9708, 0.9699, 0.9675, 0.9699, 0.9699, 0.9716, 0.9675, 0.9699, 0.9699, 0.9716, 0.9675
GRU, SMAP, True, fpr, 0.9317, 0.9316, 0.9308, 0.9314, 0.9316, 0.9304, 0.9299, 0.9314, 0.9317, 0.9311, 0.9300, 0.9317, 0.9316, 0.9315, 1.0000, 0.9317, 0.9316, 0.9315, 0.9312, 0.9315, 0.9316, 1.0000, 0.9317, 0.9317, 0.9316, 0.9305, 0.9314, 0.9317, 0.9311, 0.9317, 0.9312, 0.9314
GRU, SMAP, True, auc, 0.4943, 0.5102, 0.4854, 0.4969, 0.4975, 0.4852, 0.5030, 0.5034, 0.4820, 0.5125, 0.4764, 0.4901, 0.4998, 0.4925, 0.4762, 0.4386, 0.4667, 0.5034, 0.5070, 0.4945, 0.4818, 0.4550, 0.5068, 0.4832, 0.5082, 0.5043, 0.4982, 0.4694, 0.5028, 0.5047, 0.5081, 0.5084
GRU, SMAP, True, f1b, 0.9699, 0.9708, 0.9699, 0.9699, 0.9532, 0.9675, 0.9525, 0.9267, 0.9699, 0.9675, 0.9699, 0.9267, 0.9699, 0.9548, 0.9267, 0.9699, 0.9675, 0.9699, 0.9699, 0.9699, 0.9675, 0.9699, 0.9699, 0.9699, 0.9675, 0.9267, 0.9564, 0.9699, 0.9699, 0.9708, 0.9699, 0.9675
AE, SMAP, True, fpr, 0.9293, 0.9293, 0.9293, 0.9314, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9297, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9293, 0.9297, 0.9293, 0.9293, 0.9297, 0.9293, 0.9293, 0.9293, 0.9293
AE, SMAP, True, auc, 0.4749, 0.4733, 0.4734, 0.5346, 0.4743, 0.4764, 0.4742, 0.4749, 0.4765, 0.4750, 0.4757, 0.4749, 0.5102, 0.4750, 0.4748, 0.4756, 0.4734, 0.4756, 0.4734, 0.4764, 0.4756, 0.4756, 0.4757, 0.4758, 0.5095, 0.4742, 0.4755, 0.5110, 0.4757, 0.4734, 0.4734, 0.4758
AE, SMAP, True, f1b, 0.9765, 0.9765, 0.9864, 0.9789, 0.9789, 0.9789, 0.9822, 0.9847, 0.9822, 0.9773, 0.9839, 0.9773, 0.9781, 0.9839, 0.9781, 0.9822, 0.9781, 0.9781, 0.9757, 0.9822, 0.9798, 0.9748, 0.9789, 0.9789, 0.9839, 0.9789, 0.9806, 0.9740, 0.9822, 0.9781, 0.9789, 0.9814
VAE, SMAP, True, fpr, 0.9317, 0.9317, 1.0000, 0.9317, 0.9317, 1.0000, 1.0000, 1.0000, 0.9317, 1.0000, 0.9317, 0.9317, 1.0000, 1.0000, 0.9317, 1.0000, 1.0000, 1.0000, 1.0000, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 1.0000, 1.0000, 0.9317, 1.0000, 0.9317, 1.0000, 1.0000, 0.9317
VAE, SMAP, True, auc, 0.5313, 0.5312, 0.5312, 0.5303, 0.5314, 0.5303, 0.5312, 0.5314, 0.5313, 0.5312, 0.5312, 0.5313, 0.5313, 0.5313, 0.5313, 0.5314, 0.5313, 0.5313, 0.5313, 0.5312, 0.5313, 0.5314, 0.5312, 0.5313, 0.5313, 0.5313, 0.5313, 0.5312, 0.5313, 0.5304, 0.5312, 0.5313
VAE, SMAP, True, f1b, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567, 0.1567
OP, SMAP, True, fpr, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317
OP, SMAP, True, auc, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013, 0.5013
OP, SMAP, True, f1b, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550, 0.9550
RAND, SMAP, True, fpr, 0.9317, 0.9317, 0.9313, 0.9317, 0.9316, 0.9315, 0.9317, 0.9317, 0.9315, 0.9316, 0.9317, 0.9317, 0.9317, 0.9317, 0.9316, 0.9317, 0.9317, 0.9317, 0.9317, 0.9317, 1.0000, 1.0000, 0.9316, 0.9317, 0.9317, 0.9317, 0.9314, 0.9316, 0.9313, 0.9314, 0.9316, 0.9317
RAND, SMAP, True, auc, 0.4869, 0.4983, 0.4828, 0.5025, 0.5195, 0.5187, 0.5090, 0.5178, 0.4833, 0.4904, 0.5038, 0.4980, 0.5034, 0.4769, 0.4976, 0.5339, 0.5019, 0.5049, 0.4878, 0.5157, 0.4814, 0.4872, 0.4869, 0.4918, 0.4892, 0.4905, 0.4739, 0.4967, 0.5101, 0.4877, 0.4972, 0.4842
RAND, SMAP, True, f1b, 0.9332, 0.9448, 0.9667, 0.9432, 0.9407, 0.9814, 0.9457, 0.9465, 0.9474, 0.9564, 0.9856, 0.9316, 0.9291, 0.9708, 0.9635, 0.9667, 0.9781, 0.9299, 0.9691, 0.9572, 0.9457, 0.9847, 0.9465, 0.9814, 0.9550, 0.9448, 0.9509, 0.8924, 0.9457, 0.9683, 0.9409, 0.9724
