VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633
DBSCAN, SMAP, True, fpr, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857, 0.9857
DBSCAN, SMAP, True, auc, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301, 0.7301
DBSCAN, SMAP, True, f1b, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699, 0.0699
GMM, SMAP, True, fpr, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828
GMM, SMAP, True, auc, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870, 0.6870
GMM, SMAP, True, f1b, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969, 0.4969
IF, SMAP, True, fpr, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9842, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828, 0.9828
IF, SMAP, True, auc, 0.6899, 0.6913, 0.6873, 0.6869, 0.6875, 0.6897, 0.6877, 0.6876, 0.6865, 0.6888, 0.6860, 0.6876, 0.6893, 0.6882, 0.6880, 0.6883, 0.6865, 0.6872, 0.6880, 0.3309, 0.6890, 0.6881, 0.6876, 0.6894, 0.6860, 0.6880, 0.6869, 0.6888, 0.6883, 0.6873, 0.6866, 0.6889
IF, SMAP, True, f1b, 0.9231, 0.9677, 0.9639, 0.7317, 0.9375, 0.8664, 0.9917, 0.8571, 0.8304, 0.8856, 0.9600, 0.6234, 0.7973, 0.8955, 0.8824, 0.7717, 0.7619, 0.9266, 0.9717, 0.8759, 0.8247, 0.9877, 0.8791, 0.9302, 0.8922, 0.9877, 0.9796, 0.9449, 0.9600, 0.9302, 0.9057, 0.7818
LSTM, SMAP, True, fpr, 0.9856, 0.9747, 0.9761, 0.9763, 0.9841, 0.9752, 0.9766, 0.9762, 0.9845, 0.9759, 0.9762, 0.9769, 0.9760, 0.9858, 0.9849, 0.9767, 0.9767, 0.9853, 0.9747, 0.9749, 0.9779, 0.9766, 0.9753, 0.9764, 0.9768, 0.9839, 0.9771, 0.9768, 0.9746, 0.9749, 0.9854, 0.9771
LSTM, SMAP, True, auc, 0.4214, 0.6660, 0.6580, 0.6552, 0.6547, 0.6653, 0.6538, 0.6574, 0.6017, 0.6656, 0.6628, 0.6562, 0.6656, 0.6146, 0.6468, 0.6504, 0.6511, 0.6464, 0.6643, 0.6706, 0.6318, 0.6607, 0.6636, 0.6520, 0.6455, 0.6477, 0.6541, 0.6483, 0.6677, 0.6619, 0.6290, 0.6577
LSTM, SMAP, True, f1b, 0.8392, 0.8219, 0.8451, 0.7921, 0.8421, 0.8219, 0.8247, 0.7619, 0.8571, 0.8362, 0.8541, 0.8421, 0.8451, 0.8571, 0.8276, 0.8333, 0.7818, 0.8304, 0.8191, 0.8333, 0.8633, 0.8602, 0.7717, 0.8219, 0.8191, 0.7869, 0.8541, 0.8633, 0.8333, 0.8054, 0.7921, 0.8333
GRU, SMAP, True, fpr, 0.9763, 0.9763, 0.9773, 0.9766, 0.9760, 0.9844, 0.9846, 0.9778, 0.9761, 0.9763, 0.9765, 0.9781, 0.9762, 0.9849, 0.9762, 0.9765, 0.9749, 0.9764, 0.9771, 0.9761, 0.9759, 0.9763, 0.9840, 0.9761, 0.9778, 0.9765, 0.9756, 0.9772, 0.9765, 0.9761, 0.9770, 0.9762
GRU, SMAP, True, auc, 0.6453, 0.6523, 0.6483, 0.6426, 0.6498, 0.6343, 0.6455, 0.6466, 0.6570, 0.6483, 0.6396, 0.6585, 0.6540, 0.6307, 0.6545, 0.6604, 0.6547, 0.6520, 0.6459, 0.6566, 0.6587, 0.6490, 0.6608, 0.6484, 0.6461, 0.6535, 0.6470, 0.6392, 0.6521, 0.6587, 0.6442, 0.6499
GRU, SMAP, True, f1b, 0.8333, 0.8511, 0.8421, 0.8541, 0.8541, 0.8571, 0.8664, 0.8451, 0.8633, 0.8989, 0.8664, 0.8511, 0.8451, 0.8602, 0.8602, 0.8889, 0.8955, 0.8664, 0.8421, 0.8602, 0.8392, 0.8511, 0.8602, 0.8541, 0.8696, 0.9057, 0.8571, 0.8602, 0.8541, 0.8191, 0.8541, 0.8362
AE, SMAP, True, fpr, 0.9828, 0.9828, 0.9826, 0.9842, 0.9842, 0.9828, 0.9828, 0.9828, 0.9856, 0.9842, 0.9828, 0.9828, 0.9828, 0.9828, 0.9842, 0.9826, 0.9842, 0.9842, 0.9828, 0.9842, 0.9828, 0.9828, 0.9826, 0.9831, 0.9824, 0.9828, 0.9842, 0.9858, 0.9828, 0.9842, 0.9828, 0.9828
AE, SMAP, True, auc, 0.6908, 0.6939, 0.7034, 0.2956, 0.3346, 0.6938, 0.7261, 0.6867, 0.6236, 0.3315, 0.6989, 0.6943, 0.6677, 0.6882, 0.3345, 0.7023, 0.3344, 0.3353, 0.6946, 0.3210, 0.6933, 0.6899, 0.6979, 0.7098, 0.6972, 0.6910, 0.3212, 0.2719, 0.6973, 0.3364, 0.6937, 0.6888
AE, SMAP, True, f1b, 0.6170, 0.5031, 0.5505, 0.5467, 0.6283, 0.4878, 0.5647, 0.5854, 0.4461, 0.4697, 0.3248, 0.4669, 0.5021, 0.5811, 0.4348, 0.4388, 0.4697, 0.4188, 0.6045, 0.5660, 0.6540, 0.5811, 0.5240, 0.5096, 0.4959, 0.4743, 0.4839, 0.5660, 0.4724, 0.5357, 0.4388, 0.6612
VAE, SMAP, True, fpr, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9854, 0.9855, 0.9856, 0.9854, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9855, 0.9856, 0.9855, 0.9855, 0.9856, 0.9856, 0.9856, 0.9856, 0.9856, 0.9855
VAE, SMAP, True, auc, 0.6657, 0.6654, 0.6652, 0.6654, 0.7070, 0.7039, 0.6655, 0.6653, 0.6647, 0.7068, 0.6658, 0.6659, 0.7266, 0.6656, 0.7072, 0.6653, 0.6659, 0.6920, 0.6654, 0.6655, 0.6654, 0.6651, 0.6693, 0.6659, 0.6657, 0.6658, 0.6652, 0.6655, 0.6660, 0.6914, 0.6648, 0.6660
VAE, SMAP, True, f1b, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709, 0.0709
OP, SMAP, True, fpr, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819, 0.9819
OP, SMAP, True, auc, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996, 0.4996
OP, SMAP, True, f1b, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279, 0.0279
RAND, SMAP, True, fpr, 0.9858, 0.9858, 0.9858, 0.9856, 0.9856, 0.9857, 0.9856, 0.9858, 0.9855, 0.9858, 0.9858, 0.9855, 0.9858, 0.9857, 0.9856, 0.9858, 0.9857, 0.9858, 0.9857, 0.9858, 0.9858, 0.9857, 0.9858, 0.9858, 0.9858, 0.9857, 0.9856, 0.9857, 0.9858, 0.9857, 0.9857, 0.9857
RAND, SMAP, True, auc, 0.4665, 0.4990, 0.5223, 0.4937, 0.4641, 0.4903, 0.5345, 0.4537, 0.5043, 0.4980, 0.5398, 0.4844, 0.5420, 0.4935, 0.5175, 0.5029, 0.4459, 0.5193, 0.4865, 0.4771, 0.5026, 0.4917, 0.4538, 0.4701, 0.4905, 0.4870, 0.4965, 0.5144, 0.5389, 0.4969, 0.4878, 0.5019
RAND, SMAP, True, f1b, 0.6434, 0.7229, 0.8247, 0.6916, 0.9796, 0.7742, 0.8481, 0.8664, 0.6218, 0.7619, 0.9195, 0.8571, 0.8362, 0.7229, 0.4839, 0.7101, 0.9562, 0.9339, 0.8362, 0.7186, 0.5298, 0.6349, 0.8362, 0.8791, 0.7207, 0.8856, 0.9524, 0.5674, 0.9717, 0.9562, 0.6250, 0.8856
